osm_id,osm_type,lat,lon,access,access:conditional,access:delivery,addr:city,addr:full,addr:housenumber,addr:postcode,addr:street,alt_name,amenity,check_date,colour,contact:phone,covered,defibrillator:location,description,email,emergency,emergency:phone,fixme,healthcare,healthcare:speciality,id,indoor,latitude,level,loc_name,location,longitude,mapillary,name,note,note:de,opening_hours,operator,operator:phone,outdoor,phone,ref,source,website,wheelchair,wikipedia:de
11833823369,node,47.0553559,8.3913621,yes,,,,,,,,,,,,,,Bushaltestelle Meggen Gottlieben,Im Bushaus,,defibrillator,144,,,,node/11833823369,no,,,,,,,,,,24/7,,,,,,,,,
11841120991,node,47.0986424,8.2962066,,,,,,,,,,,,,,,Schiessstand Hüslenmoos neben dem Eingang,,,defibrillator,144,,,,node/11841120991,no,,,,,,,,,,24/7,,,,,,"local_knowledge, defikarte.ch",,,
11844905069,node,47.0671403,8.2800651,,,,,,,,,,,,,,,"Haupteingang Zollhaus Kirche, Zollhausstrasse 5",,,defibrillator,144,,,,node/11844905069,no,,0,,,,,,,,24/7,"Verein, Zollhaus Kirche, Christliches Zentrum Zollhaus",,,+41 412868181,,"local_knowledge, defikarte.ch",,,
11847631669,node,47.0580924,8.3099931,permissive,,,,,,,,,,,,,,"Zürichstrasse 16, 6000 Luzern 6",während Büroöffnungszeiten,,defibrillator,144,,,,node/11847631669,yes,,,,,,,,,,,PKG Pensionskasse,,,+41 41 418 50 00,,"local_knowledge, defikarte.ch",,,
11866457669,node,47.1958439,8.1109089,yes,,,,,,,,,,,,,,"Schulhaus Kornmatte, Kantonsstrasse 20, 6232 Geuensee","unterhalb Turnhalle (neben Eingang Werkhof), jederzeit zugänglich",,defibrillator,144,,,,node/11866457669,no,,,,,,,,,,24/7,Gemeinde,,,+41 41 925 79 79,,"local_knowledge, defikarte.ch",,,
11868211283,node,47.0819695,8.2832193,yes,,,,,,,,,,,,,,Hammer Auto Center AG,Bei Empfang Volvo im Gebäude,,defibrillator,144,,,,node/11868211283,yes,,0,,,,,,,,"Mo-Th 07:15-12:00, 13:00-18:00; Fr 07:15-12:00, 13:00-18_00; Sa 09:00-16:00",Firma,,,+41 41 288 88 88,,"local_knowledge, defikarte.ch",,,
11884802869,node,46.9083094,8.2630491,yes,,,,,,,,,,,,,,Autospritzwerk André Kiser AG,Während Öffnungszeiten verfügbar,,defibrillator,144,,,,node/11884802869,yes,,,,,,,,,,Mo - Fr 07:00 -  17:30,Firma,,,+41416606122,,"local_knowledge, defikarte.ch",,,
11884845669,node,47.1800125,8.1071913,permissive,,,,,,,,,,,,,,Sappeurstrasse 3,während den Öffnungszeiten,,defibrillator,144,,,,node/11884845669,yes,,,,,,,,,,,"Bildungszentrum, AM Suisse Zentral",,,+41 41 921 77 88,,"local_knowledge, defikarte.ch",,,
11884945469,node,47.1774252,8.1074005,,,,,,,,,,,,,,,"Kantonsschule Sursee, Gebäude Naturwissenschaft",Während Öffnungszeiten,,defibrillator,144,,,,node/11884945469,yes,,0,,,,,,,,Mo - Fr 07:00 - 18:00,,,,,,,,,
11886782370,node,47.2132454,7.9803768,,,,,,,,,,,,,,,"Allega GmbH, beim Eingang Büro Prduktion",während der Arbeitswoche,,defibrillator,144,,,,node/11886782370,yes,,0,,,,,,,,Mo-Fr 06:00 - 23:00,Allega GmbH,,,+41 62 748 25 25,,,,,
11889288069,node,47.062184,8.2802613,,,,,,,,,,,,,,,Eingang Schulhaus Staffeln Gebäude D links,Nur während der Schulzeit zugänglich,,defibrillator,144,,,,node/11889288069,no,,0,,,,,,,,,,,,,,,,,
11903431069,node,47.1267356,8.4006225,yes,,,,,,,,,,,,,,Ludothek Gisikon,rechts beim Eingang zur Ludothek,,defibrillator,144,,,,node/11903431069,no,,0,,,,,,,,,unbekannt,,,,,,,,
11905890169,node,47.0388597,8.1763735,,,,,,,,,,,,,,,"Metllenmatte 10, direkt beim Eingang hinter der Theke",während den Öffnungszeiten verfügbar,,defibrillator,144,,,,node/11905890169,yes,,0,,,,,,,,"Mo-Fr 8:00-22:00,8:00-17:00",Privatfirma,,,+41414974433,,,,,
11906651069,node,46.8933217,8.2428643,,,,,,,,,,,,,,,"Gemeindehaus Sarnen, neben Eingang",,,defibrillator,144,,,,node/11906651069,no,,,,,,,,,,24/7,Gemeinde Sarnen,,,,,"local_knowledge, defikarte.ch",,,
11906651070,node,46.8837896,8.2427965,yes,,,,,,,,,,,,,,"Seefeldpark Restaurant, neben Eingang",,,defibrillator,144,,,,node/11906651070,no,,,,,,,,,,24/7,Gemeinde Sarnen,,,,,,,,
11906671069,node,46.8936299,8.2436192,no,,,,,,,,,,,,,,"Aula Cher, im Foyer",während Schulbetrieb und Veranstaltungen in der Aula,,defibrillator,144,,,,node/11906671069,yes,,0,,,,,,,,,Gemeinde Sarnen,,,,,"local_knowledge, defikarte.ch",,,
11907042969,node,47.1241939,7.9946277,no,,,,,,,,,,,,,,"1.OG, über Audi Ausstellung",Während Öffnungszeiten,,defibrillator,144,,,,node/11907042969,yes,,1,,,,,,,,,Adent Zahnarztzentrum,,,+41419727050,,,,,
11909092669,node,47.0787533,8.2860295,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/11909092669,no,,0,,,,,,,,Mo-Fr 08:00-22:00,Hallenbad,,,,,,,,
11923493869,node,47.1721434,8.1007904,yes,,,,,,,,,,,,,,Surseepark 1: Starbucks,"während der Öffnungszeiten verfügbar Mo-Mi & Fr 7.30-19.00, Do 7.30 - 21.00, Sa 7.30-17.00",,defibrillator,144,,,,node/11923493869,yes,,0,,,,,,,,"Mo-Fr ""07:30-19:00""",Einkaufscenter Surseepark,,,+41419263000,,aed-source,,,
11925637569,node,46.9554753,8.2776694,yes,,,,,,,,,,,,,,Kasse Pilatus-Bahnen Alpnachstad,,,defibrillator,144,,,,node/11925637569,no,,,,,,,,,,24/7,Pilatus-Bahnen AG,,,+41 41 329 11 42,,"local_knowledge, defikarte.ch",,,
11928193570,node,47.1681518,8.2824841,,,,,,,,,,,,,,,Balthasar Store,,,defibrillator,144,,,,node/11928193570,yes,,0,,,,,,,,Mo 13:00 - 18:00; Tu - Fr 10:00 - 18:00; Sa 10:00 - 14:00,Balthasar + Co. AG,,,+41419140505,,,,,
11928279069,node,47.1325025,8.1966666,yes,,,,,,,,,,,,,,Ebersmoos 4,Beim Ha,,defibrillator,144,,,,node/11928279069,no,,0,,,,,,,,24/7,,,,,,,,,
11932949817,node,46.9684307,8.5924427,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/11932949817,,,,,,,,,,,,,,,,,,,,
11936951169,node,46.9013898,8.2523042,permissive,,,,,,,,,,,,,,"QUBO, Kägiswilerstrasse 15",während Öffnungszeiten verfügbar!,,defibrillator,144,,,,node/11936951169,yes,,0,,,,,,,,Mo - Fr 08:00 - 17:00,Eberli AG,,,+41 41 666 38 48 ,,"local_knowledge, defikarte.ch",,,
11954868069,node,47.049679,8.3095479,private,,,,,,,,,,,,,,Zentralstrasse 5,,,defibrillator,144,,,,node/11954868069,yes,,4,,,,,,,,"Mo-Fr 8:00-12:00 , 13:00-17:00",Augenpraxis Belvista,,,+41 41 210 07 07,,"local_knowledge, defikarte.ch",,,
11985351670,node,46.9588304,8.3883594,permissive,,,,,,,,,,,,,,SWISSINT Kursgebäude,Eingangsbereich ,,defibrillator,144,,,,node/11985351670,no,,0,,,,,,,,,"Wpl Stans, SWISSINT",,,,,,,,
11989632669,node,46.8342257,8.6381614,yes,,,,,,,,,,,,,,"Rega Basis, Haupteingang",24/7,,defibrillator,144,,,,node/11989632669,no,,,,,,,,,,24/7,Schweizerische Rettungsflugwacht,,,+41 333 333 333,,"local_knowledge, defikarte.ch",,,
12008994869,node,47.1846559,8.008014,yes,,,,,,,,,,,,,,"Mehrfamilienhaus Dorfchärn 1, an Fassade Richtung Hauptstrasse",immer erreichbar,,defibrillator,144,,,,node/12008994869,no,,,,,,,,,,24/7,Gemeinde Egolzwil,,,+41 41 984 00 10,,"local_knowledge, defikarte.ch",,,
12010120870,node,47.0160305,8.1888853,yes,,,,,,,,,,,,,,"Villa Bunterhund, Lifelen 1, 6103 Schwarzenberg",,,defibrillator,144,,,,node/12010120870,no,,0,,,,,,,,24/7,,,,,,,,,
12011764370,node,47.0590389,8.0712712,yes,,,,,,,,,,,,,,Schulhaus Rainheim Haupteingang B,,,defibrillator,144,,,,node/12011764370,no,,,,,,,,,,24/7,Gemeinde Wolhusen,,,+41 41 490 32 91,,,,,
12011942069,node,47.1239477,8.2447067,,,,,,,,,,,,,,,Der Defi ist beim Eingang Firma Walzmüle Grossweid 4.,,,defibrillator,144,,,,node/12011942069,no,,,,,,,,,,24/7,Gemeinde Rain,,,,,"local_knowledge, defikarte.ch",,,
12012059069,node,46.9903355,8.2538439,yes,,,,,,,,,,,,,,Drachenalp Fräkmüntegg,im Sommer 24/7,,defibrillator,144,,,,node/12012059069,no,,,,,,,,,,24/7,Pilatus-Bahnen AG,,,+41 41 329 11 11,,"local_knowledge, defikarte.ch",,,
12027976669,node,46.8858138,8.2502335,no,,,,,,,,,,,,,,"Unterwerk Sarnen, Hasli, Flüelistrasse 24, Sarnen","Haupteingang, wenn jemand vor Ort ist zugänglich",,defibrillator,144,,,,node/12027976669,no,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,
12033108869,node,47.0382263,8.2986742,private,,,,,,,,,,,,,,GWF AG/ Hauptgebäude,"während der Öffnungszeiten, nach Absprache verfügbar",,defibrillator,144,,,,node/12033108869,yes,,0,,,,,,,,Mo-Fr 08:00-17:00,GWF AG,,,+41 41 319 51 44,,"local_knowledge, defikarte.ch",,,
12045620869,node,47.1470095,8.0036525,,,,,,,,,,,,,,,"Wohnhaus, beim Gartentor rechts",,,defibrillator,144,,,,node/12045620869,no,,0,,,,,,,,24/7,"Sibylle Marion Zust / Patrick, Willisauerstrasse 14, 6248 Alberswil LU",,,+41 79 225 56 08,,,,,
12053624069,node,46.899832,8.2727011,,,,,,,,,,,,,,,Dossenhalle Siedernstrasse 8 Beim Eingang am Ecken ,,,defibrillator,144,,,,node/12053624069,no,,,,,,,,,,24/7,,,,,,,,,
12086024156,node,47.0367831,8.1635901,yes,,,,,,,,,,,,,,Ausenwand Kiosk / WC Anlage,,,defibrillator,144,,,,node/12086024156,no,,,,,,,,,,24/7,,,,,,,,,
12086029650,node,47.0540166,8.1030621,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/12086029650,,,,,,,,,,,,,,,,,,,,
12121562901,node,47.1511216,8.1175768,,,,,,,,,,,,,,,"Garage Burkhardt AG, Haupteingang im Windfang links",Immer verfügbar,,defibrillator,144,,,,node/12121562901,yes,,,,,,,,,,24/7,"Garage Burkhardt AG, Oberkirch",,,+41 41 925 27 27,,"local_knowledge, defikarte.ch",,,
12123622201,node,47.13202,7.9996026,,,,,,,,,,,,,,,Argolite AG,,,defibrillator,144,,,,node/12123622201,yes,,,,,,,,,,"Mo-Fr 07:30-12:00,13:30-17:00",Argolite AG,,,+41 41 972 61 11,,"local_knowledge, defikarte.ch",,,
12145584903,node,47.0574675,8.3258879,yes,,,,,,,,,,,,,,Treppenhaus neben dem Zahlautomat für die Parkplätze ,,,defibrillator,144,,,,node/12145584903,yes,,0,,,,,,,,24/7,St. Anna Stiftung ,,,+41 41375 20 00,,"local_knowledge, defikarte.ch",,,
12153826621,node,47.0500717,8.3096127,yes,,,,,,,,,,2024-09-02,,,,"Vor dem Eingang des Warteraums, Perron 3",,,defibrillator,144,,,,node/12153826621,,,0,,,,,,,,24/7,,,,,,,,,
12164883301,node,47.1512967,8.2286847,yes,,,,,,,,,,,,,,Hildisrieden,immer verfügbar,,defibrillator,144,,,,node/12164883301,no,,,,,,,,,,,Arztpraxis,,,,,"local_knowledge, defikarte.ch",,,
12164885001,node,47.1511727,8.2286847,yes,,,,,,,,,,,,,,Erlosenpraxis Hildisrieden,immer verfügbar,,defibrillator,144,,,,node/12164885001,no,,,,,,,,,,24/7,Erlosenpraxis,,,,,"local_knowledge, defikarte.ch",,,
12165370001,node,47.1512055,8.2287323,yes,,,,,,,,,,,,,,"Bei Praxiseingang, Waldmatt 28, 6024 Hildisrieden",,,defibrillator,144,,,,node/12165370001,no,,,,,,,,,,24/7,"Erlosenpraxis, 6024 Hildisrieden",,,+41414604344,,,,,
12170381101,node,47.1731264,8.1094819,yes,,,,,,,,,,,,,,"Sursee, Stadtkirche St. Georg","Rückseite, Richtung Beinhauskappelle St. Martin",,defibrillator,144,,,,node/12170381101,no,,,,,,,,,,24/7,,,,,,"local_knowledge, defikarte.ch",,,
12188041001,node,46.904474,8.6445198,,,,,,,,,,,,,,,"Berg Lodge 37, Haupteingang",Türe kann via Notfallnummer geöffnet werden,,defibrillator,144,,,,node/12188041001,yes,,,,,,,,,,,Berg Lodge 37,,,+41415152137,,,,,
12201028201,node,47.1244323,8.2437909,permissive,,,,,,,,,,,,,,"Sandblatte 7a, im Haupteingang rechts",Haupttüre offen während Bürozeiten,,defibrillator,144,,,,node/12201028201,yes,,,,,,,,,,Mo-Fr 06:30-17:00,"Autix AG, Sandblatte 7a, 6026 Rain",,,+41415102600,,"local_knowledge, defikarte.ch",,,
12203630201,node,47.122213,7.9966682,,,,,,,,,,,,,,,Empfang Truvag AG,,,defibrillator,144,,,,node/12203630201,yes,,1,,,,,,,,08:00-17:00,Truvag AG,,,+41 41 818 75 75,,"local_knowledge, defikarte.ch",,,
12214322707,node,47.1214715,8.341713,yes,,,,,2,,Hauptstrasse,,,,,,,"Empfang, unterhalb TV.
1481LTM",Koffer Gelb,,defibrillator,144,,,,node/12214322707,yes,,0,,,,,Auto Garage Gribi,,,,Lifetec AG,,,+41800122144,1481LTM,,,,
12216451501,node,47.1324689,8.3208776,yes,,,,,,,,,,,,,,Pfarrkirche Eingang Sakristei,,,defibrillator,144,,,,node/12216451501,no,,,,,,,,,,24/7,Katholische Kirchgemeinde,,,+41 41 448 11 52,,"local_knowledge, defikarte.ch",,,
12234799801,node,47.0702806,8.2801254,permissive,,,,,,,,,,,,,,"Spinnerei Foyer, Spinnereistrasse 5",während Öffnungszeiten,,defibrillator,144,,,,node/12234799801,yes,,0,,,,,,,,08:00-17:00,Viscosistadt,,,,,,,,
12262890501,node,47.0828507,8.1280689,,,,,,,,,,,,,,,Neben Eingang Alterswohnheim,,,defibrillator,144,,,,node/12262890501,no,,,,,,,,,,24/7,,,,,,,,,
12265622001,node,47.0861697,8.3089579,permissive,,,,,,,,,,,,,,In der Loge ,Während Öffnungszeiten Verfügbar - ausserhalb Öffnungszeiten 144,,defibrillator,144,,,,node/12265622001,yes,,,,,,,,,,Mo-Sa 04:30-22:30,RUAG ,,,+41583302915,,"local_knowledge, defikarte.ch",,,
12278859801,node,46.8306259,8.1685584,yes,,,,,,,,,,,,,,Sportschützen Giswil,,,defibrillator,144,,,,node/12278859801,no,,0,,,,,,,,24/7,Sportschützen Giswil,,,+41799616241,,,,,
12278863601,node,46.8315208,8.183689,yes,,,,,,,,,,,,,,Asyl Unterkunft Ehemals Krone,,,defibrillator,144,,,,node/12278863601,no,,0,,,,,,,,24/7,Kanton Obwalden,,,+41799616241,,,,,
12288345501,node,46.9778329,8.4238167,,,,,,,,,,,,,,,Evangelisch Reformiertes Pfarramt,Beim Eingang auf der linken Seite,,defibrillator,144,,,,node/12288345501,no,,0,,,,,,,,24/7,,,,,,,,,
12312185201,node,47.0265297,8.2999671,permissive,,,,,,,,,,,,,,Empfang Truvag AG,während Bürozeiten verfügbar,,defibrillator,144,,,,node/12312185201,yes,,5,,,,,,,,08:00-17:00,Truvag AG,,,+41 41 818 78 78,,"local_knowledge, defikarte.ch",,,
12323574601,node,46.9652228,8.3822089,yes,,,,,,,,,,,,,,"Rieden 1, Standort - Eingang Richtung Autobahn neben der Tankstelle","24 h Zugänglich (Offizieller Kasten, öffnen per Knopfdruck)",,defibrillator,144,,,,node/12323574601,no,,0,,,,,,,,24/7,Josef Gut AG,,,,,"local_knowledge, defikarte.ch",,,
12323878901,node,47.0488293,8.3029927,,,,,,,,,,,,,,,"Hauptsitz Gebäudeversicherung Luzern, 2. OG",während den Öffnungszeiten verfügbar,,defibrillator,144,,,,node/12323878901,yes,,2,,,,,,,,Mo-Fr 07:00-17:00,Gebäudeversicherung Luzern,,,+41412272222,,,,,
12338838101,node,46.5957088,8.5021631,private,,,,,,,,,,,,,,Pausenraum 1. OG Baustelle Sanierung Furkatunnel,24/7 verfügbar,,defibrillator,144,,,,node/12338838101,no,,0,,,,,,,,24/7,ARGE Marti Furkatunnel,,,+41795612240,,"local_knowledge, defikarte.ch",,,
12339185901,node,46.9978617,8.3111797,yes,,,,,,,,,,,,,,"beim Kreisel Autobahnausfahrt A2 Hergiswil, vor Unterführung Richtung Hirsernstrasse",,,defibrillator,144,,,,node/12339185901,no,,,,,,,,,,24/7,Gemeinde Hergiswil,,,+41 41 632 65 83,,"local_knowledge, defikarte.ch",,,
12339316801,node,46.9874953,8.2878871,,,,,,,,,,,,,,,"Schwandi, Schwandigaden bei Treppenaufstieg an der Aussenfassade Wand",,,defibrillator,144,,,,node/12339316801,no,,,,,,,,,,24/7,Gemeinde Hergiswil,,,+41 41 632 65 83,,"local_knowledge, defikarte.ch",,,
12339338201,node,46.9903014,8.2962334,,,,,,,,,,,,,,,"Aeschi, an Fassade Stall bei Verteilkasten nordseitig",,,defibrillator,144,,,,node/12339338201,no,,,,,,,,,,24/7,Gemeinde Hergiswil,,,+41 41 632 65 83,,"local_knowledge, defikarte.ch",,,
12343188301,node,46.9910991,8.3073431,permissive,,,,,,,,,,,,,,"Standort: Eingangsbereich, innen an der linken Wand, Montana Immobilien / Print Center",,,defibrillator,144,,,,node/12343188301,no,,,,,,,,,,Mo-Fr 08:00 - 17:00 ,Privat,,,,,"local_knowledge, defikarte.ch",,,
12355332201,node,46.9781808,8.3344603,yes,,,,,,,,,,,,,,"zb Zentralbahn AG, Stanserstrasse 2, 6362 Stansstad Beim Eingang zur Logistik, nach der Schiebetür rechts an der Wand",während Öffnungszeiten verfügbar,,defibrillator,144,,,,node/12355332201,yes,,0,,,,,,,,07:00 - 17:00,zb Zentralbahn AG,,,+41 58 668 88 88,,"local_knowledge, defikarte.ch",,,
12355332276,node,46.9762995,8.3366168,permissive,,,,,,,,,,,,,,"zb Zentralbahn AG, Leitstelle Eingang Gleis 1, Bahnhofstrasse 21, 6362 Stansstad",während Öffnungszeiten verfügbar,,defibrillator,144,,,,node/12355332276,yes,,0,,,,,,,,07:00 - 16:00,zb Zentralbahn AG,,,+4158 668 88 88,,"local_knowledge, defikarte.ch",,,
12355343801,node,46.9765192,8.3365631,yes,,,,,,,,,,,,,,"zb Zentralbahn AG, Bahnhofstrasse 23, 6362 Stansstad
Im Verwaltungsgebäude im ersten Stock neben dem Empfang",während Öffnungszeiten verfügbar,,defibrillator,144,,,,node/12355343801,yes,,1,,,,,,,,"08:00-12:00, 13:30-16:00",zb Zentralbahn AG,,,+41 58 668 88 88,,"local_knowledge, defikarte.ch",,,
12355352732,node,46.9067995,8.2567191,private,,,,,,,,,,,,,,"zb Zentralbahn AG, Kägiswilerstrasse 49, 6060 Sarnen
im Haupteingang,","Klingel benutzen, wenn jemand da ist, helfen wir gerne",,defibrillator,144,,,,node/12355352732,yes,,0,,,,,,,,,zb Zentralbahn AG,,,+4158 668 88 88,,"local_knowledge, defikarte.ch",,,
12357629701,node,47.045969,8.3157722,permissive,,,,,,,,,,,,,,"Schulhaus Landenberg, Eingang rechts","Während Öffnungszeiten verfügbar, Schulferien nicht zugänglich",,defibrillator,144,,,,node/12357629701,yes,,,,,,,,,,"Mo -  Fr 07:00 - 20:30, Sa 07:00 - 15:45 ",KV - Luzern,,,,,"local_knowledge, defikarte.ch",,,
12357852901,node,47.0568316,8.3140701,permissive,,,,,,,,,,,,,,KV Schulhaus Dreilinden,Während Schulöffnungszeiten,,defibrillator,144,,,,node/12357852901,yes,,,,,,,,,,,KV Luzern,,,,,"local_knowledge, defikarte.ch",,,
12357859101,node,47.0565027,8.3141559,permissive,,,,,,,,,,,,,,KV Schulhaus Propsteimatte 2.UG  Teppenhaus,Während Schulöffnungszeiten,,defibrillator,144,,,,node/12357859101,yes,,,,,,,,,,,KV Luzern,,,,,"local_knowledge, defikarte.ch",,,
12357862501,node,47.0493793,8.3086467,permissive,,,,,,,,,,,,,,"Kaufmännischer Verband, EG Aufenthaltsraum ",Während Schulöffnungszeiten,,defibrillator,144,,,,node/12357862501,yes,,,,,,,,,,,KV Luzern,,,,,"local_knowledge, defikarte.ch",,,
12373587102,node,47.0513018,8.3101541,permissive,,,,,,,,,,,,,,Billettausgabe neben der Landungsbrücke 1,während Öffnungszeiten verfügbar,,defibrillator,144,,,,node/12373587102,yes,,,,,,,,,,,Schifffahrtsgesellschaft Vierwaldstättersee (SGV) AG,,,,,"local_knowledge, defikarte.ch",,,
12373640201,node,47.0138212,8.3064365,yes,,,,,,,,,,,,,,Trakt 1 Passerelle innen,Während Öffnungszeiten verfügbar ,,defibrillator,144,,,,node/12373640201,yes,,0,,,,,,,,06:30- 21:30,Hochschule Technik und Archtektur,,,+41 41 349 32 09,,"local_knowledge, defikarte.ch",,,
12373705101,node,47.1163907,8.2049149,permissive,,,,,,,,,,,,,,Industriestrasse 13,während Öffnungszeiten verfügbar,,defibrillator,144,,,,node/12373705101,yes,,0,,,,,,,,Mo-Fr 07:30 - 17:00,Firma,,,+41 414694698,,"local_knowledge, defikarte.ch",,,
12381796901,node,47.2460298,7.9715977,,,,,,,,,,,,,,,"Truvag AG, Hauptstrasse 36, 6260 Reiden",Während Öffnungszeiten verfügbar,,defibrillator,144,,,,node/12381796901,yes,,2,,,,,,,,"MO-FR 07:30-12:00, 13:30-16:30
",Truvag AG,,,+41418187676,,,,,
12388424001,node,47.2190042,7.9806534,yes,,,,,,,,,,,,,,"Geschäftshaus Tagmar,Physiotherapie,Trigonet",Während Öffnungszeiten verfügbar,,defibrillator,144,,,,node/12388424001,yes,,0,,,,,,,,Mo-Fr 07:30-19:30 ,Physiotherapie/Tagmar/Trigonet,,,+41627561773,,,,,
12393307801,node,46.8462064,8.4627557,yes,,,,,,,,,,,,,,Beim Treppenhaus vom Parterre zum 1. Stock an der Wand.,Während dem ganzen Jahr verfügbar auch im unbewarteten Betrieb.,,defibrillator,144,,,,node/12393307801,yes,,,,,,,,,,24/7,SAC Rugghubelhütte,,,+41793557603,,"local_knowledge, defikarte.ch",,,
12395826101,node,47.1709056,8.1022346,,,,,,,,,,,,,,,"Christoph-Schnyder-Strasse 4b, Sursee",Während den Öffnungszeiten,,defibrillator,144,,,,node/12395826101,yes,,,,,,,,,,,Zentrum für Soziales,,,+41419251825,,"local_knowledge, defikarte.ch",,,
12396286101,node,47.1679115,8.2891363,,,,,,,,,,,,,,,"Bankstrasse 3b, Hochdorf",Während den Öffnungszeiten,,defibrillator,144,,,,node/12396286101,yes,,,,,,,,,,,Zentrum für Soziales,,,+41419251825,,"local_knowledge, defikarte.ch",,,
12396293701,node,47.1719048,8.2864273,,,,,,,,,,,,,,,"KESB (Empfang), Baldeggstrasse 20, 6281 Hochdorf",Während den Öffnungszeiten,,defibrillator,144,,,,node/12396293701,yes,,,,,,,,,,,Zentrum für Soziales,,,+4141 914 62 00,,"local_knowledge, defikarte.ch",,,
12396399001,node,47.0833005,8.3425779,,,,,,,,,,,,,,,Gemeindehaus,während öffnungszeiten,,defibrillator,144,,,,node/12396399001,yes,,0,,,,,,,,,Gemeinde,,,+41414440202,,,,,
12411880795,node,46.9880331,8.3092524,yes,,,,,,,,,,,,,,Standort;Beim Empfang,,,defibrillator,144,,,,node/12411880795,yes,,1,,,,,Seniorenzentrum Zwyden,,,24/7,Privat,,,,,,,,
12412048301,node,47.085794,8.2756662,yes,,,,,,,,,,,,,,"Hübelistrasse 18, aussen, links neben dem Eingang",jederzeit verfügbar,,defibrillator,144,,,,node/12412048301,no,,,,,,,,,,,WELCOME Immobilien AG,,,,,"local_knowledge, defikarte.ch",,,
12430229037,node,47.0499873,8.3096087,yes,,,,,,,,,,,,,,Neben dem Wartsaal,,,defibrillator,144,,,,node/12430229037,yes,,0,,,,,,,,24/7,,,,,,,,limited,
12449978601,node,47.0438313,8.18352,,,,,,,,,,,,,,,"Fuhrimann Storen, Malters","aussen, immer verfügbar",,defibrillator,144,,,,node/12449978601,no,,0,,,,,,,,24/7,Fuhrimann Storen,,,,,,,,
12453548294,node,46.9639447,8.4799347,yes,,,,,,,,,,,,,,An der Wand links neben dem Eingang,Neben dem Eingang der Toilettenanlage Boden,,defibrillator,144,,,,node/12453548294,no,,,,,,,Toilettenanlage Boden,,,24/7,,,,,,,,,
12471436507,node,47.0494339,8.3133474,private,,,,,,,,,,,,,,"Haupteingang, rechte Seite im Seitengang",,,defibrillator,144,,,,node/12471436507,yes,,6,,,,,,,,24/7,"Schweizer Radio und Fernsehen (SRF), Regionalredaktion Zentralschweiz",,,+41 58 134 66 20,,,,limited,
12488414001,node,47.1097938,8.0816084,yes,,,,,,,,,,,,,,"Hostettler Autotechnik AG, 1. OG",während Öffnungszeiten verfügbar,,defibrillator,144,,,,node/12488414001,yes,,1,,,,,,,,"Mo-Th 07:00-17:30, Fr 07:00-17:00",Firma,,,+41419266218,,"local_knowledge, defikarte.ch",,,
12506639760,node,47.1159972,8.2058884,permissive,,,,,,,,,,,,,,Haupteingang,Zugänglich von 7.00 bis 18.00,,defibrillator,144,,,,node/12506639760,yes,,,,,,,,,,,Akzo Nobel Coatings,,,+41414696700,,,,,
12507000901,node,46.9706966,8.5277592,,,,,,,,,,,,,,,WABAG BAGGER Beckenried,Auf Bagger,,defibrillator,144,,,,node/12507000901,no,,,,,,,,,,24/7,,,,,,,,,
12511957606,node,47.1056353,8.3733495,yes,,,,,,,,,,,,,,Haupteingang richtung WC,,,defibrillator,144,,,,node/12511957606,yes,,0,,,,,,,,Mo-Su 08:30-17:00; PH closed,Aeschbach Chocolatier AG,,,,,,,limited,
12522340202,node,47.219579,8.1498915,,,,,,,,,,,,,,,Velounterstand,,,defibrillator,144,,,,node/12522340202,no,,,,,,,,,,24/7,Gemeinde Rickenbach,,,+41 79 692 65 38,,"local_knowledge, defikarte.ch",,,
12522567802,node,47.1053978,8.3512831,private,,,,,,,,,,,,,,Waagcontainer EG neben Kaffeemaschine,während Öffnungszeiten verfügbar,,defibrillator,144,,,,node/12522567802,yes,,,,,,,,,,Mo-Fr 07:00-17:00,Firma,,,+41449241212,,"local_knowledge, defikarte.ch",,,
12522578801,node,47.0292503,8.2963192,private,,,,,,,,,,,,,,Waagcontainer,während Öffnungszeiten verfügbar,,defibrillator,144,,,,node/12522578801,yes,,,,,,,,,,Mo-Fr 07:00-17:00,Firma,,,+41449241212,,"local_knowledge, defikarte.ch",,,
12526491501,node,46.8823585,8.6370709,yes,,,,,,,,,,,,,,"Kantonsspital Uri, Spitalstrasse 1 6460 Altdorf",im Windfang Haupteingang,,defibrillator,144,,,,node/12526491501,yes,,,,,,,,,,24/7,KS Uri,,,+41418755151,,,,,
12544049601,node,47.1507495,8.1684959,yes,,,,,,,,,,,,,,Gemeindeverwaltung Eich,Öffentlich zugänglich,,defibrillator,144,,,,node/12544049601,no,,,,,,,,,,24/7,Gemeinde,,,+41 41 462 53 00,,"local_knowledge, defikarte.ch",,,
12555912801,node,46.8778986,8.6464272,,,,,,,,,,,,,,,"Dätwylerstrasse 27, Altdorf",bei der Garderobe,,defibrillator,144,,,,node/12555912801,yes,,0,,,,,,,,,Dätwyler Stiftung,,,,,,,,
