osm_id,osm_type,lat,lon,access,access:conditional,access:note,addr:city,addr:floor,addr:housenumber,addr:postcode,addr:street,check_date,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,email,emergency,emergency:phone,fixme,foot,id,indoor,latitude,level,level:ref,longitude,name,note,opening_hours,operator,operator:type,phone,postal_code,ref,source,start_date,survey:date,website,wheelchair
12159888101,node,47.3689216,8.5154075,no,,,,,,,,,Kantonsschule Wiedikon Zürich Standort Goldbrunnenstrasse 80,,,"Im EG, Teamzimmer / Lehrerzimmer",,defibrillator,144,,,node/12159888101,yes,,,,,,,Mo-Fr 07:00-17:00,Kantonsschule Wiedikon Zürich,,+41 44 457 71 11,,,"local_knowledge, defikarte.ch",,,,
12204976601,node,47.3879507,8.4863506,,,,,,,,,,Apotheke Schafroth,,,während den Öffnungszeiten,,defibrillator,144,,,node/12204976601,yes,,0,,,,,"Mo-Fr 8:00-18:30, Sa 8:00-16:00",Apotheke Schafroth,,+41444312300,,,,,,,
12215854301,node,47.3940148,8.5125123,,,,,,,,,,innerhalb Praxis OPS,,,,,defibrillator,144,,,node/12215854301,no,,,,,,,,,,,,,,,,,
12215860801,node,47.3937483,8.5124302,permissive,,,,,,,,,Empfang,,,während Öffnungszeiten am Empfang verlangen,,defibrillator,144,,,node/12215860801,yes,,,,,,,"Mo 6:30-16:00, Th6:30-16:00, We 6:30-15:00, Th 6:30-16:00, Fr 6:30-16:00",Klinik für mikroinvasive Fortpflanzung GYN ART AG,,+41 44 446 60 60,,,"local_knowledge, defikarte.ch",,,,
12238395901,node,47.3770005,8.5393364,,,,,,,,,,"Hotel Schweizerhof Zürich, Réception",,,"bei der Réception, täglich 6.30 Uhr bis 23.00 Uhr über den Haupteingang, danach mittels Nachtglocke",,defibrillator,144,,,node/12238395901,yes,,0,,,,,Mo - Su 6:30-23:00,Hotel Schweizerhof Zürich,,,,,,,,,
12241150809,node,47.3692701,8.5386568,permissive,,,,,,,,,Energy Infrastructure Partners AG,,,While office is open,,defibrillator,144,,,node/12241150809,yes,,0,,,,,09:00-17:00,Office,,+41583306161,,,"local_knowledge, defikarte.ch",,,,
12273247602,node,47.354045,8.5132188,yes,,,,,,,,,Führerprüfungsunterstände,,,,,defibrillator,144,,,node/12273247602,no,,,,,,,24/7,Strassenverkehrsamt des Kantons Zürich,,,,,,,,,
12273285701,node,47.3544811,8.5141146,yes,,,,,,,,,Prüfstrecke,,,,,defibrillator,144,,,node/12273285701,no,,,,,,,24/7,Strassenverkehrsamt des Kantons Zürich,,,,,,,,,
12278297601,node,47.4113092,8.5533325,permissive,,,,,,,,,Säule Eingang Halle 3 / 4,,,Während der Messe verfügbar,,defibrillator,144,,,node/12278297601,yes,,1,,,,,,MCH Messe Schweiz (Zürich) AG,,+41 58 206 50 00,,,,,,,limited
12278298501,node,47.4112856,8.5533582,permissive,,,,,,,,,Säule Eingang Halle 5 / 6,,,Während der Messe verfügbar,,defibrillator,144,,,node/12278298501,yes,,2,,,,,,MCH Messe Schweiz (Zürich) AG,,+41 58 206 50 00,,,,,,,limited
12278298701,node,47.4112597,8.5533788,permissive,,,,,,,,,Säule Eingang Halle 7,,,Während der Messe verfügbar,,defibrillator,144,,,node/12278298701,yes,,3,,,,,,MCH Messe Schweiz (Zürich) AG,,+41 58 206 50 00,,,,,,,limited
12296274501,node,47.3801783,8.5481847,permissive,,,,,,,,,"Haldenbachstrasse 12, 8006 Zürich",,,"Im Treppenhaus, während Öffnungszeiten verfügbar",,defibrillator,144,,,node/12296274501,yes,,1,,,,,"08:00 - 11:30, 13:00 - 16:00",Kantonale Heilmittelkontrolle Zürich,,+41432586100,,,,,,,
12315768301,node,47.3552863,8.5747043,,,,,,,,,,Univ. Zentrum für Prävention und Sportmedizin,,,"während den Öffnungszeiten 7-20:30 im Trainingscenter UG02, auf dem Regal bei Wasserspender / Kühlschranks ",,defibrillator,144,,,node/12315768301,yes,,-2,,,,,,Universitätsklinik Balgrist,,+41443865232,,,,,,,
12315768302,node,47.355389,8.5746479,permissive,,,,,,,,,"Universitätes Zentrum für Sportmedizin / Leistungsdiagnostik UG01, ",,,während Öffnungszeiten in Abteilung Sportmedizin / Leistungsdiagnostik ,,defibrillator,144,,,node/12315768302,yes,,-1,,,,,Mo-Fr 7:00-17:30,universitätsklinik Balgrist,,+41443865241,,,,,,,
12318415833,node,47.374113,8.5451955,customers,,,,,,,,,"Neben Infotheke, Zentralbibliothek Zürich",,,,,defibrillator,144,,,node/12318415833,,,1,,,,,"Mo-Fr 08:00-20:00; Sa,Su 09:00-17:00",Zentralbibliothek Zürich,,+41 44 268 31 00,,,,,,,limited
12319473809,node,47.3835923,8.5420754,yes,,,,,,,,,"Im Eingang des Caritas-Gebäudes, grüner Kasten an der Wand.",,,,,defibrillator,144,,,node/12319473809,yes,,,,,,,,,,,,,,,,,
12328295401,node,47.4037594,8.498649,yes,,,,,,,,,"Residenz Im Brühl Tertianum, Kappenbühlweg 11",,,Während Öffnungszeiten,,defibrillator,144,,,node/12328295401,yes,,0,,,,,Mo-Su 07:30-21:00,Residenz Im Brühl Tertianum,,+41443444343,,,"local_knowledge, defikarte.ch",,,,
12330519801,node,47.3627518,8.5478514,permissive,,,,,,,,,"Bergos AG, Empfang",,,While open,,defibrillator,144,,,node/12330519801,yes,,4,,,,,08:00 - 18:00,Association,,+4144 284 20 20,,,"local_knowledge, defikarte.ch",,,,
12334230241,node,47.3622857,8.5168859,yes,,,,,10,,Grubenstrasse,,"EG, Hinter Empfang",,,,,defibrillator,144,,,node/12334230241,yes,,0,,,Denner,,Mo-Th 07:30-17:30; Fr 07:30-17:00,Lifetec AG,,+41800122144,8045,1497LTM,,,,,
12336845802,node,47.3421089,8.5203803,permissive,,,,,,,,,Im Erdgeschoss beim Lift,,,während Öffnungszeiten verfügbar,,defibrillator,144,,,node/12336845802,yes,,0,,,,,"Mo-Fr 06:00-20:30, Sa-Su 06:00-16:30",CSL Immobilien AG,,+41 58 400 85 00,,,"local_knowledge, defikarte.ch",,,,
12337698601,node,47.3499424,8.5709552,permissive,,,,,,,,,Tennisanlage Lengg,,,während Öffnungszeiten,,defibrillator,144,,,node/12337698601,no,,,,,,,"Mo-Su 
07:00-23:00",TC Lengg,,+41443811313,,,,,,,
12343313501,node,47.3488514,8.5641485,,,,,,,,,,Röntgenraum,,,Während den Oeffnungszeiten verfügbar,,defibrillator,144,,,node/12343313501,yes,,0,,,,,"Mo-Th 08:00-12:00,13:30-17:00, Fr 08:00-12:00",Dr. Michel Schneider,,+41 43 504 03 00,,,"local_knowledge, defikarte.ch",,,,
12344772149,node,47.3769689,8.4895291,yes,,,,,,,,2024-11-15,Auf der linken Seite des Garagentors neben den Briefkästen. Vis à vis vom Hauseingang Nr. 15.,,,,,defibrillator,144,,,node/12344772149,no,,,,,,,24/7,Siedlungsgenossenschaft Sunnige Hof,,+41443172020,,,,,,,
12344855418,node,47.3756351,8.4854029,,,,,,,,,,Neben Lift zum Parking und neben der Familienpraxis Albisriederdörfli,,,,,defibrillator,144,,,node/12344855418,no,,,,,,,24/7,,,,,,,,,,
12367973102,node,47.3820864,8.531785,private,,,,,,,,,"Swiss Marketing Academy, 4. OG",,,Während der Öffnungszeiten erreichbar,,defibrillator,144,,,node/12367973102,yes,,4,,,,,,Swiss Marketing Academy,,+41 58 680 13 70,,,"local_knowledge, defikarte.ch",,,,
12389593803,node,47.3989833,8.5348467,customers,,,,,,,,,"GZ Buchegg, Hinter der Cafeteria",,,,,defibrillator,144,,,node/12389593803,yes,,0,,,,,Tu-Fr 14:00-18:00; Th off,Stiftung Zürcher Gemeinschaftszentren,,+41 44 360 80 10,,,,,,,limited
12400013901,node,47.3699422,8.5525775,yes,,,,,,,,,Christie's,,,while store is open (ground-floor),,defibrillator,144,,,node/12400013901,yes,,1,,,,,Mo - Fr 09:00 - 18:00,private company,,+41 44 268 10 10,,,"local_knowledge, defikarte.ch",,,,
12416009603,node,47.3700222,8.554616,permissive,,,,,,,,,"Wilfriedstrasse 7, Tuberkulose-Zentrum, LUNGE ZÜRICH",,,Defibrillator ist nur bei anwesendem Personal verfügbar.,,defibrillator,144,,,node/12416009603,yes,,-1,,,,,,Verein,,+41 44 268 20 00,,,"local_knowledge, defikarte.ch",,,,
12422434801,node,47.4200699,8.5374981,private,,,,,,,,,Eingang Treppenhaus zur Tiefgarage,,,Schlüssel von Bewohner erforderlich!,,defibrillator,144,,,node/12422434801,yes,,,,,,,24/7,GEWOBAG Siedlungsbaugenossenschaft,,+41444068220,,,"local_knowledge, defikarte.ch",,,,
12430258676,node,47.4148237,8.5560537,customers,,,,,,,,,Neben dem Eingang,,,,,defibrillator,144,,,node/12430258676,yes,,0,,,,,Mo-Su 05:00-23:00,TuricumFit GmbH,,,,,,,,,limited
12433019501,node,47.410534,8.5534251,yes,,,,,,,,,Vor dem Gästelift im EG,,,"Immer zugänglich zur Tageszeit. In der Nacht für extern, Klingeln beim Haupteingang.",,defibrillator,144,,,node/12433019501,no,,0,,,,,24/7,Hotel Holiday Inn,,+41 44 316 11 00,,,"local_knowledge, defikarte.ch",,,,
12433155901,node,47.4150281,8.5173547,permissive,,,,,,,,,"Riedhaldenstrasse 11, Sozialwerke Pfarrer Sieber, nach dem Eingang gleich rechts an der Wand.",,,Empfangszeiten 7-23Uhr danach Klingeln damit Ärzte/Pfleger aufmachen können,,defibrillator,144,,,node/12433155901,yes,,0,,,,,24/7,Sozialwerke Pfarrer Sieber,,+4178 689 20 26,,,"local_knowledge, defikarte.ch",,,,
12434971301,node,47.3675951,8.5113685,permissive,,,,,,,,,Friesenberg 75,,,"nur während Bürozeiten, vor Türe zum Lift",,defibrillator,144,,,node/12434971301,yes,,0,,,,,08:00- 18:00,Privat,,,,,,,,,
12434978801,node,47.367623,8.5112787,permissive,,,,,,,,,Friesenberg 75,,,Büros Hitachi Rail,,defibrillator,144,,,node/12434978801,yes,,3,,,,,08:00-18:00,Mobimo,,,,,,,,,
12471444020,node,47.4108245,8.5453536,customers,,,,,,,,,Swisscom Shop,,,,,defibrillator,144,,,node/12471444020,yes,,0,,,,,Mo-Fr 09:00-18:30; Sa 09:00-17:00,Swisscom (Schweiz),,,,,,,,,limited
12473607501,node,47.3773923,8.4853751,,,,,,,,,,"Bachwiesenstrasse 115, EG links neben Eingang, innen",,,Innen am Eingang links,,defibrillator,144,,,node/12473607501,yes,,0,,,,,,Anker Immobilien,,,,,,,,,
12478149701,node,47.3721278,8.5319207,yes,,,,,,,,,"Cafe Kraftwerk Hinter Bar, linke Seite",,,Während öffnungszeiten,,defibrillator,144,,,node/12478149701,yes,,0,,,,,Mo-Fr 08:00-22:00,Impact Hub Zürich,,+4179 817 07 03,,,"local_knowledge, defikarte.ch",,,,
12493000301,node,47.3515904,8.5616611,yes,,,,,,,,,"Oben an der Treppe, rechts gegenüber Parkuhr",,,24/7,,defibrillator,144,,,node/12493000301,no,,,,,,,24/7,,,,,,,,,,
12504140701,node,47.3922703,8.5228479,yes,,,,,,,,,"Fachschule Viventa Wipkingen, im Haupteingang Raum 324",,,"während Öffnungszeiten verfügbar, während Schulferien geschlossen",,defibrillator,144,,,node/12504140701,yes,,,,,,,"Mo-Th 06:45-20:30, Fr 06:45-17:00","Fachschule Viventa, Stadt Zürich",,+41 44 413 50 00,,,"local_knowledge, defikarte.ch",,,,
12505219301,node,47.4126322,8.5415429,permissive,,,,,,,,,NonStop Gym Oerlikon Elias-Canetti-Strasse 2,,,Für Members ist der Club 24/7 offen. EMPFANGSZEITEN: Mo-FR 12-14 und 17-20,,defibrillator,144,,,node/12505219301,yes,,,,,,,"Mo-Fr 12:00-14:00,17:00-20:00","Unternehmen Gym SA ist registriert im Registre du Commerce von Genf. Die Postadresse lautet Rue Abraham-Gevray 6, 1201 Genf.",,,,,"local_knowledge, defikarte.ch",,,,
12505227001,node,47.3517699,8.5300899,permissive,,,,,,,,,In Eingangshalle neben Warteraum,,,während der Öffnungszeiten verfügbar,,defibrillator,144,,,node/12505227001,yes,,,,,,,Mo - Fr 6:30 - 19:00,"Hirslanden, Klinik Im Park, Operationszentrum Bellaria",,+41 44 209 25 25,,,"local_knowledge, defikarte.ch",,,,
12508850201,node,47.3907268,8.5250312,yes,,,,,,,,,"Schulhaus Im Rohr, Fachschule Viventa",,,"während Öffnungszeiten verfügbar, in den Schulferien geschlossen",,defibrillator,144,,,node/12508850201,yes,,,,,,,"Mo-Th 07:00-18:00, Fr 07:00-16:00","Stadt Zürich, Fachschule Viventa",,+41 44 413 50 00,,,"local_knowledge, defikarte.ch",,,,
12513758601,node,47.4137029,8.5164817,,,,,,,,,,Kellereingang aussen,,,zugänglich im Kellereingang,,defibrillator,144,,,node/12513758601,no,,-1,,,,,24/7,BG Jungholz,,,,,,,,,
12513921726,node,47.3709895,8.5345665,,,,,,,,,,"Inside museum, in front of stairs and elevator, wall.",,,,,defibrillator,144,,,node/12513921726,yes,,0,,,,,,,,,,,,,,,
12518139001,node,47.4117174,8.5327184,yes,,,,,,,,,Regina-Kägi-Hof 7,,,Beim Lift,,defibrillator,144,,,node/12518139001,no,,0,,,,,24/7,ABZ,,,,,"local_knowledge, defikarte.ch",,,,
12518522901,node,47.404097,8.5332388,yes,,,,,,,,,"Schulhaus Wehntal, im Eingang neben Treppe",,,"während Öffnungszeiten zugänglich, Schulferien geschlossen",,defibrillator,144,,,node/12518522901,yes,,,,,,,"Mo-Th 07:30-17:00, Fr 07:30-16:00","Stadt Zürich, Fachschule Viventa",,+41 44 413 50 00,,,"local_knowledge, defikarte.ch",,,,
12522920801,node,47.3948505,8.5190514,,,,,,,,,,Bindella Haupthaus,,,,,defibrillator,144,,,node/12522920801,yes,,,,,,,24/7,,,,,,,,,,
12526062150,node,47.3918287,8.5426115,yes,,,,,65,,Langmauerstrasse,,2. OG bei Treppenhaus vor Empfang,,,Koffer orange,,defibrillator,144,,,node/12526062150,yes,,2,,,A. Baltensperger,,Mo-Fr 07:00-17:00,Lifetec AG,,+41800122144,,1521LTM,,,,,
12530189901,node,47.4126074,8.5570137,permissive,,,,,,,,,"WALAIR AG, Siewerdtstrasse 99, 8050 Zürich",,,"während Öffnungszeiten verfügbar, oder bei Lift klingeln",,defibrillator,144,,,node/12530189901,yes,,1,,,,,24/7,Firma,,+41796111630,,,,,,,
12553930370,node,47.3900416,8.4922421,,,,,,,,,,"5.OG, Empfang",,,,,defibrillator,144,,,node/12553930370,yes,,,,,,,,,,,,,,,,,
12563155401,node,47.3979425,8.5497397,permissive,,,,,,,,,Kantonsschule Zürich Nord Y34-G,,,während den Öffnungszeiten,,defibrillator,144,,,node/12563155401,yes,,,,,,,Mo-Fr 07:00-18:00,Kantonsschule Zürich Nord,,+41443172363,,,"local_knowledge, defikarte.ch",,,,
12563155402,node,47.3986833,8.5463709,permissive,,,,,,,,,Kantonsschule Zürich Nord,,,während den Öffnungszeiten,,defibrillator,144,,,node/12563155402,yes,,0,,,,,Mo-Fr 07:00-18:00,Kantonsschule Zürich Nord,,+41443172363,,,"local_knowledge, defikarte.ch",,,,
12563162701,node,47.3979171,8.5490584,permissive,,,,,,,,,Kantonsschule Zürich Nord Y12-E,,,während den Öffnungszeiten,,defibrillator,144,,,node/12563162701,yes,,,,,,,Mo-Fr 07:00-18:00,Kantonsschule Zürich Nord,,+41443172363,,,"local_knowledge, defikarte.ch",,,,
12563164801,node,47.4083775,8.5450512,permissive,,,,,,,,,Kantonsschule Zürich Nord,,,während den Öffnungszeiten,,defibrillator,144,,,node/12563164801,yes,,2,,,,,Mo-Fr 07:30-17:00,Kantonsschule Zürich Nord,,+41443172363,,,"local_knowledge, defikarte.ch",,,,
12596992139,node,47.3601949,8.5734097,,,Falls nacht oder geschlossen: nachtglocke nutzen und anrufen,,,,,,,Eingangsraum: Schiebetüre mit grünem Defibrillator-Schild (interne Postablage / zwischen Glastüre zu Speisesaal und Küchentüre),,,+41 (0)44 421 11 11,,defibrillator,144,,,node/12596992139,yes,,0,,,,,,Stiftung Mühlehalde,,,,,,,,https://muehlehalde.ch,
12607166301,node,47.3669412,8.5332656,private,,,,,,,,,Relysian | Personal Training Zurich,,,Während Öffnung Zeiten verfügbar,,defibrillator,144,,,node/12607166301,yes,,,,,,,Mo-Fr 08:00-20:00,,,+41 76 214 00 62,,,"local_knowledge, defikarte.ch",,,,
12625044096,node,47.4160676,8.542477,permissive,,,,,,,,,Im Treppenhaus,,,,,defibrillator,144,,,node/12625044096,yes,,2,,,,,Mo-Fr 07:00-18:00,"Alessandro Ghisletta, Städtische Gesundheitsdienste",,+41 44 412 18 17,,,,,,,limited
12625044097,node,47.4160767,8.542375,permissive,,,,,,,,,Im Treppenhaus,,,,,defibrillator,144,,,node/12625044097,yes,,eg,,,,,Mo-Fr 07:00-18:00,"Alessandro Ghisletta, Städtische Gesundheitsdienste",,+41 44 412 18 17,,,,,,,limited
12651834801,node,47.4033553,8.54704,yes,,,,,,,,,"Interkantonale Hochschule für Heilpädagogik, Schaffhauserstrasse 239",,,"mit Lift im 2. OG, Durchgang Glastür Foyer, Vorplatz zu Hörsaal 251/252",,defibrillator,144,,,node/12651834801,yes,,2,,,,,Mo-Fr 07:30 - 19:15,Hochschule für Heilpädagogik,,,,,"local_knowledge, defikarte.ch",,,,
12651842401,node,47.4028259,8.5463596,yes,,,,,,,,,Bibliothek / Hochschule für Heilpädagogik,,,Bibliothek,,defibrillator,144,,,node/12651842401,yes,,1,,,,,,Interkantonale Hochschule für Heilpädagogik,,,,,"local_knowledge, defikarte.ch",,,,
12654258001,node,47.3765932,8.5491417,yes,,,,,,,,,Haupteingang RAEMI / Rämistrasse 100 - 8091 Zürich,,,"rechts neben Eingang, bei verschlossener Türe > Klingel betätigen",,defibrillator,144,,,node/12654258001,yes,,0,,,,,24/7,Universitätsspital Zürich,,+41442551111,,,"local_knowledge, defikarte.ch",,,,
12672607001,node,47.3878868,8.5171294,permissive,,,,,,,,,EG Empfang,,,Hinter der Mauer bei den Empfangsdamen,,defibrillator,144,,,node/12672607001,yes,,0,,,,,Mo-Fr 07:00-18:00,Deloitte AG,,+41 58 279 60 00,,,"local_knowledge, defikarte.ch",,,,
12697022201,node,47.3867318,8.4992015,permissive,,,,,,,,,Manor Letzipark,,,Beim Kundendienst auf der oberen Verkaufsebene,,defibrillator,144,,,node/12697022201,yes,,5,,,,,Mo-Sa09:00-20:00,Manor AG,,+41444973699,,,"local_knowledge, defikarte.ch",,,,
12698907301,node,47.3606001,8.5255557,permissive,,,,,,,,,Evo Fitness,,,,,defibrillator,144,,,node/12698907301,yes,,0,,,,,,,,,,,,,,,
12706054203,node,47.3931673,8.5079616,yes,,,,,,,,,Hardturmstrasse 269,,,"Im Eingangsbereich im Osten, Tag und Nacht zugänglich",,defibrillator,144,,,node/12706054203,yes,,,,,,,24/7,Spiess,,+41763657913,,,"local_knowledge, defikarte.ch",,,,
12720440236,node,47.3854775,8.5556063,permissive,,,,,,,,,,,It is in the reception,,,defibrillator,144,,,node/12720440236,yes,,0,,,,,Mo-Fr 08:30-18:00; Sa-Su closed; PH closed,ETH-Z,,,,,,,,,yes
12736149101,node,47.3855038,8.5312103,permissive,,,,,,,,,"Migros-Genossenschafts-Bund, Limmatstrasse 152, 8005 Zürich (neben Empfang zwischen Kiosk und Hotelplan)",,,Mo-Fr: 06:00-23:00 Uhr wenn die Schiebetüre am Haupteingang offen ist,,defibrillator,144,,,node/12736149101,yes,,,,,,,,Migros-Genossenschafts-Bund,,+41 58 570 3362,,,"local_knowledge, defikarte.ch",,,,
12736159802,node,47.3882197,8.5242854,customers,,,,,,,,,"Migros-Genossenschafts-Bund, Heinrichstrasse 216, 8005 Zürich, Am Empfang",,,,,defibrillator,144,,,node/12736159802,yes,,,,,,,,Migros-Genossenschafts-Bund,,+41 58 570 3362,,,"local_knowledge, defikarte.ch",,,,
12736176401,node,47.3870413,8.5230046,permissive,,,,,,,,,"Migros-Genossenschafts-Bund, Josefstrasse 212, 8005 Zürich",,,Gebäudezugang nur mit Badge möglich,,defibrillator,144,,,node/12736176401,yes,,1,,,,,,Migros-Genossenschafts-Bund,,+41 58 570 3362,,,"local_knowledge, defikarte.ch",,,,
12741203401,node,47.3709189,8.5382773,permissive,,,,,,,,,"ground floor, behind UBS entry door",,,Need UBS employee access or reaching out via the interphone to security team,,defibrillator,144,,,node/12741203401,yes,,,,,,,,UBS,,,,,,,,,
12747951401,node,47.3810511,8.5436726,permissive,,,,,,,,,"Weinbergstrasse 49, 8042 Zürich / am Empfang",,,während den Öffnungszeiten Mo-Do 07:45-12:00; 13:15-17:00;  // Fr 07:45-12:00; 13:15-16:30,,defibrillator,144,,,node/12747951401,yes,,3,,,,,Mo-Fr 07:45-17:00,Schweizerischer Baumeisterverband,,+41 58 360 76 00,,,"local_knowledge, defikarte.ch",,,,
12750108501,node,47.3944885,8.5427492,yes,,,,,,,,,Foyer Kirchgemeindehaus Paulus,,,während den Öffnungszeiten,,defibrillator,144,,,node/12750108501,yes,,0,,,,,Mo-Fr 7:00-20:00,KK6 Standort Paulus,,+41 78 713 84 71,,,"local_knowledge, defikarte.ch",,,,
12753888293,node,47.4197817,8.506801,customers,,,,,,,,,Quartiertreff Zehntenhaus,,,,,defibrillator,144,,,node/12753888293,yes,,0,,,,,,Quartiertreff Zehntenhaus,,+41 44 371 71 31,,,,,,,limited
12753903401,node,47.3749375,8.5231429,permissive,,,,,,,,,"Wengistrasse 7, 8004 Zürich",,,Während den Bürozeiten zugänglich,,defibrillator,144,,,node/12753903401,yes,,3,,,,,Mo - Fr 08:00 - 17:00,Firma Vertec AG,,+41 43 444 60 00,,,"local_knowledge, defikarte.ch",,,,
12753957861,node,47.3792634,8.5213073,yes,,,,,,,,,Schulgesundheitsdienste,,,,,defibrillator,144,,,node/12753957861,yes,,0,,,,,,Schulgesundheitsdienste,,+41 44 413 88 98,,,,,,,no
12756792501,node,47.3921323,8.538571,permissive,,,,,,,,,Im Schrank bei Rezeption,,,,,defibrillator,144,,,node/12756792501,yes,,3,,,,,Mo-Fr 07:00-20:00,,,+41 43 210 34 43,,,"local_knowledge, defikarte.ch",,,,
12759508001,node,47.4068636,8.531152,,,,,,,,,,"Wehntalerstrasse 199, Bei der Garageneinfahrt",,,,,defibrillator,144,,,node/12759508001,no,,0,,,,,24/7,Siedlungsgenossenschaft Sunnige Hof,,+41 44 317 20 20,,,"local_knowledge, defikarte.ch",,,,
12759515601,node,47.3970197,8.4902912,,,,,,,,,,"Tüffenwies 29, 2 meter links vom Eingang an der Fassade",,,,,defibrillator,144,,,node/12759515601,no,,0,,,,,24/7,Siedlungsgenossenschaft Sunnige Hof,,+41 44 317 20 20,,,"local_knowledge, defikarte.ch",,,,
12778967601,node,47.380563,8.5377135,,,,,,,,,,Warteraum Bus Station Zürich,,,während Öffnungszeiten,,defibrillator,144,,,node/12778967601,yes,,,,,,,Mo-Su 6:00 - 22:00,unbekannt,,,,,,,,,
12803801001,node,47.3950841,8.4803415,,,,,,,,,,"Eingang N, Portierloge, SwissLife Arena",,,während Öffnungszeiten zugänglich,,defibrillator,144,,,node/12803801001,yes,,0,,,,,Mo-Fr 08:00-17:00,ZSC Lions AG,,+41794282272,,,,,,,
12803810701,node,47.395781,8.4801976,,,,,,,,,,"Eismeisterwerkstatt, ZSC Lions",,,während Eisbetrieb verfügbar,,defibrillator,144,,,node/12803810701,yes,,0,,,,,,ZSC Lions AG,,+41796095702,,,,,,,
12803814201,node,47.3958931,8.4799708,,,,,,,,,,"Business Club, Lions Auditorium, Swiss Life Arena",,,während Eventbetrieb zugänglich,,defibrillator,144,,,node/12803814201,yes,,3,,,,,,ZSC Lions AG,,+41796095702,,,,,,,
12811944702,node,47.3715074,8.5530037,permissive,,,,,,,,,"Kantonsschule Rämibühl, im Foyer gegenüber Haupteingang neben dem Lift (EG)",,,"während Öffnungszeiten verfügbar, Schulferien beachten",,defibrillator,144,,,node/12811944702,yes,,0,,,,,Mo-Fr 07:00-17:00,Literargymnasium Rämibühl,,+41 44 265 62 22,,8900-0800-01,"local_knowledge, defikarte.ch;survey",,,,
12814261801,node,47.3709254,8.5526308,permissive,,,,,,,,,"Aula Kantonsschule Rämibühl, im Foyer gegenüber Haupteingang, rechts von der Garderobe",,,"während Veranstaltungen verfügbar, keine durchgängigen Öffnungszeiten",,defibrillator,144,,,node/12814261801,yes,,0,,,,,,Literargymnasium Rämibühl,,+41 44 265 62 82,,8900-0800-01,"local_knowledge, defikarte.ch",,,,
12828140602,node,47.3644122,8.554197,permissive,,,,,,,,,"Eingang Treppenhaus Activ Fitness, gegenüber Aufzüge - Kreuzplatz 16, 8008 Zürich",,,Während Öffnungszeiten Verfügbar,,defibrillator,144,,,node/12828140602,yes,,,,,,,Mo-Fr 6:30-22:00; Sa-Su 9:00-18:00,Migros / Activ Fitness Kreuzplatz,,+41 43 543 22 12,,,"local_knowledge, defikarte.ch",,,,
12833526654,node,47.4309386,8.4934854,no,,,,,,,,,"Seebad Katzensee, Im Infopoint",,,,,defibrillator,144,,,node/12833526654,yes,,0,,,,,,Seebad Katzensee,,+41 44 371 08 90,,,,,,,limited
12833579491,node,47.3866746,8.4963861,yes,,,Zürich,,60,8048,Baslerstrasse,,Treppenhaus C,,,Koffer Orange,,defibrillator,144,,,node/12833579491,yes,,3,,,,,"Mo-Fr 08:00-12:00,13:00-16:30",Lifetec AG,,+41800122144,,1222LTM,,,,,
12833712182,node,47.3792841,8.5499235,customers,,,,,,,,,Eingang USZ Nord 2,,,,,defibrillator,144,,,node/12833712182,yes,,0,,,,,24/7,Universitätsspital Zürich,,+41 44 255 11 11,,,,,,,limited
12836362901,node,47.4076115,8.5499328,yes,,,,,,,,,"Fachschule Viventa, im Haupteingang neben Lift",,,"während Öffnungszeiten verfügbar, während Schulferien sind die Öffnungszeiten evtl. verkürzt",,defibrillator,144,,,node/12836362901,yes,,,,,,,Mo-Fr 07:00-18:00,"Stadt Zürich, Fachschule Viventa",,+41 44 413 50 00,,,"local_knowledge, defikarte.ch",,,,
12840318031,node,47.3579649,8.5212794,permissive,,,,,,,,,At the Meta reception desk (with staff available 24/7).,,,,,defibrillator,144,,,node/12840318031,yes,,0,,,,,24/7,,,,,,,,,,yes
12850493301,node,47.3918672,8.500371,,,,,,,,,,"Aargauerstrasse 1, 8048 Zürich, bei Haupteingang Bürogebäude neben Lift",,,während Öffnungszeiten verfügbar,,defibrillator,144,,,node/12850493301,yes,,0,,,,,Mo-Fr 07:00-16:00,Zürcher Engros Markthalle AG,,+41 44 444 20 30,,,"local_knowledge, defikarte.ch",,,,
12850498601,node,47.3908903,8.502844,,,,,,,,,,Sanitätsraum bei Rampe Süd (Geleise),,,,,defibrillator,144,,,node/12850498601,no,,,,,,,24/7,Zürcher Engros Markthalle AG,,+41 44 444 20 30,,,"local_knowledge, defikarte.ch",,,,
12850501801,node,47.3904944,8.5042173,yes,,,,,,,,,"Rampe Süd (nähe Lift K12), bei Treppenauf-/abgang",,,,,defibrillator,144,,,node/12850501801,no,,,,,,,24/7,Zürcher Engros Markthalle AG,,+41444442030,,,"local_knowledge, defikarte.ch",,,,
12850510002,node,47.3711012,8.5176122,,,,,,,,,,"Fachschule Viventa, Schulhaus Bremgartnerstrasse",,,"Während Öffnungszeiten verfügbar, während Schulferien geschlossen",,defibrillator,144,,,node/12850510002,yes,,1,,,,,"Mo-Th 07:00-18:00, Fr 07:00-12:00",Stadt Zürich Fachschule Viventa,,+41 44 413 50 00,,,"local_knowledge, defikarte.ch",,,,
12859283801,node,47.3829182,8.5397235,yes,,,,,,,,,Dynamo Metallwerkstatt,,,draussen am Gittergebäude neben dem Dynamo,,defibrillator,144,,,node/12859283801,no,,0,,,,,24/7,Jugendkulturhaus Dynamo,,,,,,,,,no
