osm_id,osm_type,lat,lon,access,access:conditional,access:note,addr:city,addr:housenumber,addr:postcode,addr:street,check_date,contact:phone,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,emergency,emergency:amenity,emergency:phone,emergency_telephone_code,entrance,fixme,id,image,image:license,indoor,latitude,layer,level,longitude,name,opening_hours,operator,operator:wikidata,operator:wikipedia,phone,postal_code,ref,source,support,wheelchair
10198896267,node,46.4397718,9.7660491,yes,,,,,,,,,,Firmen-Eingang,,,,defibrillator,,144,,,,node/10198896267,,,yes,,,0,,,Mo-Fr 07:30-17:30,,,,+41 81 826 56 75,,,,,
10238841534,node,46.4851224,9.8118237,yes,,,,,,,,,,"Berghotel Randolins, Réception",,,während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/10238841534,,,yes,,,0,,,,Berghotel Randolins,,,+41 81 830 83 83,,,,,
10244104709,node,46.8328506,9.5478789,,,,,,,,,,,Zivilschutzanlage Meiersboden,,,während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/10244104709,,,yes,,,0,,,,,,,,,,,,
10273233209,node,46.704372,8.8530999,yes,,,,,,,,,,"Banca Raiffeisen Cadi, Schalterhalle",,,Während Öffnungszeiten zugänglich,defibrillator,,144,,,,node/10273233209,,,yes,,,,,,"Mo-Fr 08:30-12:00,14:00-17:30",,,,,,,,,
10286649609,node,47.0267916,9.5133682,no,,,,,,,,,,Krüzgass 4,,,öfentlich zugänglich,defibrillator,,144,,,,node/10286649609,,,no,,,0,,,,,,,,,,,,
10287183209,node,47.0244803,9.5139316,no,,,,,,,,,,Ob der Kiche,,,24 h,defibrillator,,144,,,,node/10287183209,,,no,,,,,,,Gemeinde Fläsch,,,,,,,,
10289803909,node,46.7034958,8.8522099,yes,,,,,,,,,,PUNTREIS Center da sanadad SA,,,Beim Haupteingang,defibrillator,,144,,,,node/10289803909,,,yes,,,,,,24/7,Uniun samaritana Disentis/Mustér,,,,,,"local_knowledge, defikarte.ch",,
10302040909,node,46.8349508,9.2157944,yes,,,,,,,,,,rechts neben Eingang Restaurant Galaaxy,,,während Öffnungszeiten,defibrillator,,144,,,,node/10302040909,,,yes,,,1,,,24/7,Bergbahnen LAAX,,,+41819277400,,,,,
10302335309,node,46.8736982,9.1816283,yes,,,,,,,,,,Vorab Eingang Restaurant Ostseite,,,Während Betrieb Bergbahnen,defibrillator,,144,,,,node/10302335309,,,yes,,,0,,,,WAG,,,+41 81 927 74 00,,,,,
10302336413,node,46.880675,9.2042239,yes,,,,,,,,,,la siala Berstation im SOS,,,Während Betrieb Bergbahnen,defibrillator,,144,,,,node/10302336413,,,yes,,,0,,,,WAG,,,+41 81 927 74 00,,,,,
10302346509,node,46.8619639,9.2336328,yes,,,,,,,,,,Berghaus Nagens bei der Bar im EG,,,Während Betrieb Berghaus,defibrillator,,144,,,,node/10302346509,,,yes,,,0,,,24/7,WAG,,,+41 81 927 24 00,,,,,
10305080509,node,46.7210787,9.4047216,yes,,,,,,,,,,"Restaurant Lescha, oberseitig vom Haus, neben gelbem Postbriefkasten",,,immer verfügbar,defibrillator,,144,,,,node/10305080509,,,no,,,0,,,,Restaurant Lescha,,,+41816512112,,,,,
10538858609,node,46.8475719,9.4865786,yes,,,,,,,,,,"RonTech AG, Gebäude 1, rechts neben Eingang",,,öffentlich zugänglich,defibrillator,,144,,,,node/10538858609,,,no,,,0,,,24/7,"RonTech AG, Rheinstrasse 59, 7012 Felsberg",,,+41812570100,,,,,
10540076809,node,46.7766144,9.204325,no,,,,,,,,,,Aufenthaltsraum,,,Für Bewohner der Residenza St. Joseph,defibrillator,,144,,,,node/10540076809,,,yes,,,1,,,,Spitex,,,,,,,,
10548640747,node,46.7000598,9.4513655,yes,,,,,,,,,,Hockeyhäuschen,,,,defibrillator,,144,,,,node/10548640747,,,no,,,,,,24/7,Frieda Kunz,,,+41 81 651 43 26,,,,,
10548640748,node,46.7080003,9.4555406,yes,,,,,,,,,,Garagen KHR,,,,defibrillator,,144,,,,node/10548640748,,,no,,,,,,24/7,Frieda Kunz,,,+41 81 651 43 26,,,,,
10572537609,node,46.6752026,9.68221,yes,,,,,,,,,,"Bahnhofhaus, Wand auf Seite Gleise",,,,defibrillator,,144,,,,node/10572537609,,,no,,,0,,,24/7,,,,,,,survey,,no
10584116105,node,46.8549671,9.5265198,yes,,,,,,,,,,Quaderstrasse 7 Hauseingang EG,,,währernd Öffnungszeiten verfügbar,defibrillator,,144,,,,node/10584116105,,,yes,,,,,,Mo-Fr 07:00-19:00,Foppa Immobilien AG,,,+41 81 250 49 57,,,"local_knowledge, defikarte.ch",,
10605710206,node,46.461545,9.9351169,yes,,,,,,,,,,Haupteingang Sanitärgebäude,,,24 Stunden verfügbar,defibrillator,,144,,,,node/10605710206,,,yes,,,,,,24/7,Camping Morteratsch,,,+41 81 842 62 85,,,"local_knowledge, defikarte.ch",,
10608815489,node,46.6996122,8.8449168,,,,,,,,,,,"Center Fontauna, Eingang Caffetaria",,,,defibrillator,,144,,,,node/10608815489,,,yes,,,0,,,Mo-Fr 09:00-22:00; Sa-Su 09:00-18:00,Center Fontauna,,,+41 81 947 44 34,,,"local_knowledge, defikarte.ch",,
10610400261,node,46.6935193,8.8393432,,,,,,,,,,,Barit Baubedarf Shop,,,Während éffnungszeiten zugänglich,defibrillator,,144,,,,node/10610400261,,,yes,,,0,,,Mo-Fr 07:15-17:00,Geschäft,,,,,,"local_knowledge, defikarte.ch",,
10610403531,node,46.693523,8.8393217,no,,,,,,,,,,Barit Baubedarf Shop,,,,defibrillator,,144,,,,node/10610403531,,,no,,,0,,,,,,,,,,"local_knowledge, defikarte.ch",,
10611753906,node,46.706727,8.8563001,yes,,,,,,,,,,Kloster Martinskirche,,,Während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/10611753906,,,yes,,,0,,,07:00-20:00,Kloster Disentis,,,+41 81 929 69 00,,,"local_knowledge, defikarte.ch",,
10630042005,node,46.979546,9.5739144,yes,,,,,,,,,,"Mehrzweckanlage Eschergut, links neben dem Haupteingang",,,,defibrillator,,144,,,,node/10630042005,,,no,,,,,,,Gemeinde Malans,,,+41 81 300 00 20,,,"local_knowledge, defikarte.ch",,
10647242605,node,46.733202,9.556898,no,,,,,,,,,,Kasse,,,,defibrillator,,144,,,,node/10647242605,,,yes,,,0,,,"Mo-Fr 10:00-21:00; Sa,Su,PH 10:00-20:00",Gemeinde Vaz/Obervaz,,,+41813852185,,,,,
10666450205,node,46.8104275,9.3867027,yes,,,,,,,,,,Stirnimann,,,An Gebäudewan zur Strasse hin,defibrillator,,144,,,,node/10666450205,,,no,,,,,,24/7,Gemeinde Bonaduz,,,+41816603333,,,,,
10672347705,node,46.9822396,9.5767683,yes,,,,,,,,,,"Oberstufenschulhaus, neben dem Haupteingang rechts",,,24h verfügbar,defibrillator,,144,,,,node/10672347705,,,no,,,,,,,Gemeinde Malans,,,+41 81 300 00 20,,,"local_knowledge, defikarte.ch",,
10682622805,node,46.7925346,10.2394402,,,,,,,,,,,Sekretariat HIF,,,In the school‘s secretariat,defibrillator,,144,,,,node/10682622805,,,no,,,1,,,Mo-Fr 09:00-12:00,,,,,,,"local_knowledge, defikarte.ch",,
10683872205,node,46.7667514,9.5590206,,,,,,,,,,,Kiwi Lodge,,,Klingel beim Eingang benutzen,defibrillator,,144,,,,node/10683872205,,,yes,,,0,,,24/7,Kiwi Lodge,,,,,,,,
10726221605,node,47.0125481,9.58857,,,,,,,,,,,Restaurant Älplibahn,,,Mitte Mai bis Mitte November (während Betrieb),defibrillator,,144,,,,node/10726221605,,,yes,,,,,,07:00-18:00,Älplibahn Malans,,,+41 79 659 18 12,,,"local_knowledge, defikarte.ch",,
10728030805,node,46.8509855,10.3366526,yes,,,,,,,,,,Haupteingang Kurhaus Val Sinestra,,,,defibrillator,,144,,,,node/10728030805,,,yes,,,0,,,24/7,Kurhaus Val Sinestra AG,,,+41 81 861 31 05,,,,,
10728394805,node,46.979576,9.5738373,yes,,,,,,,,,,Schulhaus Eschengut Turnhalleneingang,,,,defibrillator,,144,,,,node/10728394805,,,no,,,0,,,24/7,Aussenfasade Eingang Turnhalle,,,,,,,,
10735126505,node,46.9539396,9.5670467,,,,,,,,,,,K3 (Zwischentrakt 3),,,"am Empfang melden, Gebäude A. Firma offen Mo-Fr 6-17 Uhr",defibrillator,,144,,,,node/10735126505,,,yes,,,0,,,Mo-Fr 06:00-17:00,Firma CEDES AG,,,+41813072323,,,,,
10741361205,node,46.8614742,9.507711,,,,,,,,,,,Tennishalle Haupteingang rechts an der Wand,,,Während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/10741361205,,,yes,,,0,,,Mo 07:00-23:30,Realü.ch,,,+41 81 284 85 85,,,,,
10763310342,node,46.79853,9.83454,no,,,Davos,4A,7270,Hertistrasse,,,,"Langlaufzentrum, Im Treppenhaus EG",,,blauer Rucksack,defibrillator,,144,,,,node/10763310342,,,yes,,,,,Gemeinde Davos Sportanlagen,,Lifetec AG Schweiz,,,+41 800 122 144,,0789LTB,,,
10763310343,node,46.8108,9.85501,no,,,,,,,,,,Empfang/Aufenthaltsraum,,,blauer Rucksack,defibrillator,,144,,,,node/10763310343,,,,,,,,Gemeinde Davos Sportanlagen,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310344,node,46.8247,9.85427,yes,,,,,,,,,,Reception / Eingangsbereich,,,schwarzer koffer,defibrillator,,144,,,,node/10763310344,,,yes,,,,,Hotel Seebüel,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310345,node,46.79073,9.81739,yes,,,,,,,,,,"Neben Empfang, im Durchgang zu Zimmer",,,oranger Koffer,defibrillator,,144,,,,node/10763310345,,,yes,,,,,Du Midi AG Club Hotel,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310346,node,46.51,9.88035,,,,,,,,,,,Büro rechts Turekt beim Eingang,,,oranger Koffer,defibrillator,,144,,,,node/10763310346,,,yes,,,,,Josias Gasser Baumeterialien AG,"Mo-Th 07:30-12:00,13:00-17:00; Fr 07:30-12:00,13:00-16:30",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310347,node,46.77874,9.22017,,,,,,,,,,,"Treppenhaus EG, Eingang Halle",,,oranger Koffer,defibrillator,,144,,,,node/10763310347,,,yes,,,,,Josias Gasser Baumeterialien AG,"Mo-Th 07:30-12:00,13:00-17:00; Fr 07:30-12:00,13:00-16:30",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310348,node,46.85566,9.5146,,,,,,,,,,,"Halle rechts, an der rechten Seite ca. Mitte an der Wand",,,oranger Koffer,defibrillator,,144,,,,node/10763310348,,,yes,,,,,Josias Gasser Baumaterialien AG,"Mo-Th 07:30-12:00,13:00-17:00; Fr 07:30-12:00,13:00-16:30",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310349,node,46.87729,9.53268,,,,,,,,,,,EG zwischen Stempeluhr und WC,,,oranger Koffer,defibrillator,,144,,,,node/10763310349,,,yes,,,,,Josias Gasser Baumeterialien AG,"Mo-Th 07:30-12:00,13:00-17:00; Fr 07:30-12:00,13:00-16:30",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310350,node,46.93536,9.5587,,,,,,,,,,,bei Toiletten,,,oranger Koffer,defibrillator,,144,,,,node/10763310350,,,yes,,,,,Josias Gasser Baumeterialien AG,"Mo-Th 07:30-12:00,13:00-17:00; Fr 07:30-12:00,13:00-16:30",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310351,node,46.79767,9.84988,,,,,,,,,,,Eingang Shop rechts,,,oranger Koffer,defibrillator,,144,,,,node/10763310351,,,yes,,,,,Josias Gasser Baumeterialien AG,"Mo-Th 07:30-12:00,13:00-17:00; Fr 07:30-12:00,13:00-16:30",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310352,node,46.51394,9.87284,yes,,,,,,,,,,Rückseite Clubhaus an Fassade (Sportzentrum San Gian),,,in grünem Wandkasten,defibrillator,,144,,,,node/10763310352,,,no,,,,,Gemeinde Celerina GR,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310353,node,46.5115993,9.8579424,yes,,,,,,,,,,"Beim Clubhaus, Eingangsbereich (Center da Sport)",,,in grünem Wandkasten,defibrillator,,144,,,,node/10763310353,,,no,,,,,Gemeinde Celerina GR,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310354,node,46.51202,9.86091,no,,,,,,,,,,"Schule, Eingangsbereich MZH",,,oranger Koffer,defibrillator,,144,,,,node/10763310354,,,yes,,,,,Gemeinde Celerina GR,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310355,node,46.55196,9.88899,yes,,,,,,,,,,Am Dorfplatz neben Volg Filiale,,,in grünem Wandkasten,defibrillator,,144,,,,node/10763310355,,,no,,,,,Gemeinde Bever GR,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310356,node,46.79888,9.82675,,,,,,,,,,,Sanitätsraum Eisstadion Nord,,,blauer Rucksack,defibrillator,,144,,,,node/10763310356,,,yes,,,,,Gemeinde Davos Sportanlagen,"Mo-Fr 08:00-12:00,13:30-17:30",Lifetec AG Schweiz,,,+41 800 122 144,,0778LTB,,,
10763310357,node,46.23759,9.12785,,,,,,,,,,,,,,blauer Rucksack,defibrillator,,144,,,,node/10763310357,,,yes,,,,,Graubündner Kantonalbank,"Mo-Fr 08:30-11:30,14:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310358,node,46.69803,9.4397,,,,,,,,,,,,,,blauer Rucksack,defibrillator,,144,,,,node/10763310358,,,yes,,,,,Graubündner Kantonalbank,"Mo-Fr 09:00-12:00,14:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310359,node,46.49745,9.83845,,,,,,,,,,,,,,blauer Rucksack,defibrillator,,144,,,,node/10763310359,,,yes,,,,,Graubündner Kantonalbank,"Mo-Fr 09:00-12:00,14:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310360,node,46.79761,10.29988,,,,,,,,,,,,,,blauer Rucksack,defibrillator,,144,,,,node/10763310360,,,yes,,,,,Graubündner Kantonalbank,"Mo-Fr 09:00-12:00,14:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310361,node,46.7278756,9.5578698,,,,,,,,,,,,,,blauer Rucksack,defibrillator,,144,,,,node/10763310361,,,yes,,,,,Graubündner Kantonalbank,"Mo-Fr 09:00-12:00,14:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310362,node,46.96777,9.5590389,,,,,,,,,,,,,,blauer Rucksack,defibrillator,,144,,,,node/10763310362,,,yes,,,,,Graubündner Kantonalbank,"Mo-Fr 09:00-12:00,14:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310363,node,46.77505,9.20474,,,,,,,,,,,,,,blauer Rucksack,defibrillator,,144,,,,node/10763310363,,,yes,,,,,Graubündner Kantonalbank,"Mo-Fr 09:00-12:00,14:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310364,node,46.83367,9.28209,,,,,,,,,,,,,,blauer Rucksack,defibrillator,,144,,,,node/10763310364,,,yes,,,,,Graubündner Kantonalbank,"Mo-Fr 09:00-12:00,14:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310365,node,46.83693,9.45188,,,,,,,,,,,,,,blauer Rucksack,defibrillator,,144,,,,node/10763310365,,,yes,,,,,Graubündner Kantonalbank,"Mo-Fr 09:00-12:00,14:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310367,node,46.77839,9.67754,,,,,,,,,,,,,,blauer Rucksack,defibrillator,,144,,,,node/10763310367,,,yes,,,,,Graubündner Kantonalbank,"Mo-Fr 09:00-12:00,14:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310368,node,46.49959,9.84393,no,,,,,,,,,,"EG, Garderobe",,,oranger Koffer,defibrillator,,144,,,,node/10763310368,,,yes,,,,,Daniela Spuhler-Hoffmann (Privat Person),,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310369,node,46.5940098,9.6046297,,,,,,,,,,,In der Werkhalle bei der Tür zum Bürogebäude,,,oranger Koffer,defibrillator,,144,,,,node/10763310369,,,yes,,,,,Uffer Holz AG,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310370,node,46.95286,9.56126,yes,,,,,,,,,,Haupteingang Links,,,gelber Koffer,defibrillator,,144,,,,node/10763310370,,,yes,,,,,Würth International AG,"Mo-Fr 07:30-11:30, 13:00-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310371,node,46.95207,9.56173,,,,,,,,,,,Warenogang,,,gelber Koffer,defibrillator,,144,,,,node/10763310371,,,yes,,,,,Würth International AG,"Mo-Fr 07:30-11:30, 13:00-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310372,node,46.95406,9.5612,,,,,,,,,,,Ausgangsbereich Büro zu Lagerhalle,,,gelber Koffer,defibrillator,,144,,,,node/10763310372,,,yes,,,,,Woodpecker Services GmbH,"Mo-Th 07:00-12:00, 13:00-17:30; Fr 07:00-12:00, 13:00-16:30",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310373,node,46.88921,9.8474,no,,,,,,,,,,Eingang Produktionshalle Durchgang,,,oranger Koffer,defibrillator,,144,,,,node/10763310373,,,yes,,,,,ADAMS SCHWEIZ AG,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310374,node,46.849317,9.5146308,yes,,,,,,,,,,"Im Sanitätsraum, EG",,,oranger Koffer,defibrillator,,144,,,,node/10763310374,,,yes,,,0,,Kantonale Verwaltung Graubünden (Hochbauamt),,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310375,node,46.82732,9.5445,no,,,,,,,,,,"EG, im Eingangsbereich",,,oranger Koffer,defibrillator,,144,,,,node/10763310375,,,yes,,,,,EHL Swiss School of Tourism and Hospitality,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310378,node,46.52044,9.87633,no,,,,,,,,,,Kommandoraum im Gebäude,,,oranger Koffer,defibrillator,,144,,,,node/10763310378,,,yes,,,,,CATRAM AG,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310379,node,46.82447,9.41574,no,,,,,,,,,,Eingang Büro,,,oranger Koffer,defibrillator,,144,,,,node/10763310379,,,yes,,,,,CATRAM AG,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310381,node,46.92181,9.55421,no,,,,,,,,,,Aufenthaltsraum,,,oranger Koffer,defibrillator,,144,,,,node/10763310381,,,yes,,,,,CATRAM AG,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310382,node,46.57668,9.93112,yes,,,,,,,,,,"Gemeindehaus, im EG Eingangsbereich",,,oranger Koffer,defibrillator,,144,,,,node/10763310382,,,yes,,,,,Gemeinde La Punt Chamues-ch GR,"Mo-Fr 08:00-12:00, 14:00-18:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310383,node,46.82994,9.54752,yes,,,,,,,,,,"Bei Reception, EG",,,oranger Koffer,defibrillator,,144,,,,node/10763310383,,,yes,,,,,EHL Swiss School of Tourism and Hospitality,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310384,node,46.79864,9.82643,no,,,,,,,,,,Spielerbank Nord,,,gelber Koffer,defibrillator,,144,,,,node/10763310384,,,yes,,,,,Gemeinde Davos Sportanlagen,,Lifetec AG Schweiz,,,+41 800 122 144,,0776LTM,,,
10763310385,node,46.7979,9.82549,no,,,,,,,,,,Spielerbank West,,,gelber Koffer,defibrillator,,144,,,,node/10763310385,,,yes,,,,,Gemeinde Davos Sportanlagen,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310386,node,46.80074,9.83047,yes,,,,,,,,,,"Hallenbad, Im Bademeisterbüro",,,gelber Koffer,defibrillator,,144,,,,node/10763310386,,,yes,,,,,Gemeinde Davos Sportanlagen,Mo-Sa 10:00-22:00; Su 10:00-18:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310387,node,46.51066,9.8563,yes,,,,,,,,,,"EG, Windfang Haus A",,,gelber Koffer,defibrillator,,144,,,,node/10763310387,,,yes,,,,,Hotel Restaurant Alte Brauerei,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310388,node,46.48255,9.83376,yes,,,,,,,,,,"EG, Front Office / Reception",,,oranger Koffer,defibrillator,,144,,,,node/10763310388,,,yes,,,,,Grand Hotel des Bains St. Moritz AG (Kempinski Hotel),24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310389,node,46.48216,9.83372,no,,,,,,,,,,"1.OG, Spa Reception",,,oranger Koffer,defibrillator,,144,,,,node/10763310389,,,yes,,,,,Grand Hotel des Bains St. Moritz AG (Kempinski Hotel),,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310390,node,46.85054,9.51394,,,,,,,,,,,"3.OG, unter Treppe",,,oranger Koffer,defibrillator,,144,,,,node/10763310390,,,yes,,,,,Ralbau AG,"Mo-Fr 07:30-12:00, 13:30-18:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310391,node,46.8457197,9.534038,yes,,,Chur,32,7000,Bodmerstrasse,,,,"Eingang EG, Gegenüber WC's",,,oranger Koffer,defibrillator,,144,,,,node/10763310391,,,yes,,,,,Alterssiedlung Bodmer,Mo-Su 07:00-18:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310392,node,46.53682,9.87521,yes,,,,,,,,,,Gebäude Chesadolly,,,in grünem Wandkasten,defibrillator,,144,,,,node/10763310392,,,no,,,,,ACADEMIA ENGIADINA AG,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310393,node,46.5344,9.8711,yes,,,,,,,,,,"Im Gemeindehaus, 1.OG",,,gelber Koffer,defibrillator,,144,,,,node/10763310393,,,yes,,,,,Gemeinde Samedan,"Mo-Fr 09:30-11:30, 14:00-16:00; Tu 09:30-11:30, 14:00-18:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310394,node,46.66195,9.58194,,,,,,,,,,,Sitzungszimmer Werkstätte 1. OG,,,gelber Koffer,defibrillator,,144,,,,node/10763310394,,,yes,,,,,ARGO Werkstätte Tiefencastel,"Mo-Fr 08:00-12:00, 13:00-17:00; Fr 08:00-12:00, 13:00-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310395,node,46.79151,9.82001,yes,,,,,,,,,,Reception,,,oranger Koffer,defibrillator,,144,,,,node/10763310395,,,yes,,,,,Hotel Grischa,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310396,node,46.48285,9.91375,yes,,,,,,,,,,"EG, Garderobe",,,oranger Koffer,defibrillator,,144,,,,node/10763310396,,,yes,,,,,Hotel Palü Pontresina AG,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310397,node,46.32023,10.05877,yes,,,,,,,,,,Campo sportivo Cortini,,,in grünem Wandkasten,defibrillator,,144,,,,node/10763310397,,,no,,,,,Comune di Poschiavo,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310398,node,46.82658,9.28651,yes,,,,,,,,,,Hotellobby / Empfang,,,schwarzer Koffer,defibrillator,,144,,,,node/10763310398,,,yes,,,,,Waldhaus,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310399,node,46.82747,9.28468,no,,,,,,,,,,Pavillon / Küche,,,schwarzer Koffer,defibrillator,,144,,,,node/10763310399,,,yes,,,,,Waldhaus Flims,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310400,node,46.82653,9.28622,yes,,,,,,,,,,Im Restaurant (Gästebereich),,,schwarzer Koffer,defibrillator,,144,,,,node/10763310400,,,yes,,,,,Waldhaus Flims,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310401,node,46.54203,9.89241,yes,,,,,,,,,,"Restaurant Piste 21, Beim Neubau Campingempfang",,,in grünem Wandkasten,defibrillator,,144,,,,node/10763310401,,,no,,,,,Schraemli Alpine Hotels & Restaurants,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,0957LTS,,,
10769581905,node,46.9337123,9.7096784,yes,,,,,,,,,,Eingang Turnhalle,,,,defibrillator,,144,,,,node/10769581905,,,no,,,0,,,24/7,Gemeinde Jenaz,,,+41 81 332 15 10,,,,,
10769592905,node,46.9286861,9.7149946,yes,,,,,,,,,,Verzweigung Dorfstrasse/Platzgasse,,,,defibrillator,,144,,,,node/10769592905,,,no,,,,,,24/7,Gemeinde Jenaz,,,+41 81 332 15 10,,,,,
10775027006,node,46.6763151,8.7848461,yes,,,,,,,,,,Lag da Claus (Badesee Lag da Claus) Sedrun/Surrein,,,Immer verfügbar,defibrillator,,144,,,,node/10775027006,,,no,,,,,,24/7,Gemeinde Tujetsch,,,+41 81 949 47 87,,,"local_knowledge, defikarte.ch",,
10790035805,node,46.6844634,9.6656209,yes,,,,,,,,,,Haus Chappali 9 7493 Schmitten (Albula) GR,,,Beim Garagentor,defibrillator,,144,,,,node/10790035805,,,no,,,,,,24/7,Privat,,,+41 79 442 56 17,,,"local_knowledge, defikarte.ch",,
10852488422,node,46.4657995,9.1914282,,,,,,,,,,,,,,,defibrillator,,144,,,,node/10852488422,,,,,,,,,,,,,,,,,,
10856141807,node,46.253293,10.1405304,yes,,,,,,,,,,"Trebbia, Viano",,,24/24,defibrillator,,144,,,,node/10856141807,,,no,,,,,,24/7,First Responder Brusio,,,+41765627033,,,,,
10856145311,node,46.6697938,9.6891807,yes,,,,,,,,,,Albula Landwasser Kraftwerke,,,Beim Haupteingang aussen vor der Tür,defibrillator,,144,,,,node/10856145311,,,no,,,,,,24/7,ALK,,,,,,,,
10856145415,node,46.2490493,10.1178215,yes,,,,,,,,,,"Piazza Cavaione, vicino caselle postali",,,24/24 Defi + materiale primo soccorso.,defibrillator,,144,,,,node/10856145415,,,no,,,,,,24/7,First Responder Brusio,,,+41765627033,,,,,
10856145607,node,46.2730644,10.1161612,yes,,,,,,,2025-08-16,,,Garbella,,,appeso alla parete ex stalla,defibrillator,,144,,,,node/10856145607,,,no,,,,,,24/7,First Responder Brusio,,,+41765627033,,,,,
10857540505,node,46.4954487,9.8395641,,,,,,,,,,,Turnhalle,,,Während Schulbetrieb,defibrillator,,144,,,,node/10857540505,,,yes,,,,,,Mo-Fr 08:00-17:00,Gemeinde St. Moritz,,,+41818373050,,,,,
10862684505,node,46.8638364,9.538946,yes,,,,,,,,,,Kantonsspital Graubünden,,,Eingangsbereich rechts,defibrillator,,144,,,,node/10862684505,,,yes,,,0,,,24/7,KSGR,,,,,,,,
10868103159,node,46.4626591,9.1922186,yes,,,,,,,,,,Next to stairway,,,,defibrillator,,144,,,,node/10868103159,,,,,,,,,,,,,,,,,,yes
10885852205,node,46.967833,9.5792305,,,,,,,,,,,"Deponie, Waldau",,,während den Öffnungszeiten verfügbar,defibrillator,,144,,,,node/10885852205,,,yes,,,,,,Mo-Fr 08:00-17:00,Firma,,,+41813229222,,,"local_knowledge, defikarte.ch",,
10905996205,node,46.2582355,10.1264495,,,,,,,,,,,Casa Comunale,,,,defibrillator,,144,,,,node/10905996205,,,no,,,,,,24/7,First Responder Brusio,,,+41765627033,,,,,
10910676200,node,46.6337437,10.0090278,yes,,,,,,,,,,Briefkastengebäude an der Fassade Südwest,,,oranger Koffer,defibrillator,,144,,,,node/10910676200,,,no,,,,,Gemeinde S-chanf GR,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
