osm_id,osm_type,lat,lon,access,access:conditional,access:delivery,access:note,activation,addr:city,addr:city:de,addr:city:fr,addr:country,addr:floor,addr:full,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:street,addr:street:de,addr:street:fr,amenity,bicycle,check_date,check_date:opening_hours,colour,contact:addr,contact:city,contact:country,contact:email,contact:emergency,contact:housenumber,contact:mobile,contact:phone,contact:postcode,contact:street,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,defibrillator:location:fr,des,description,description:en,destination,email,emergency,emergency:phone,entrance,fitness,fixme,floor,foot,healthcare,healthcare:speciality,horse,id,image,image_1,image_2,indoor,internet_access,latitude,layer,level,level:ref,loc_name,location,longitude,motor_vehicle,name,name:en,note,note:de,object:housenumber,object:street,office,opening_hours,opening_hours:covid19,opening_hours:note,opening_hours:url,operator,operator:email,operator:phone,operator:type,operator:wikidata,operator:wikipedia,outdoor,outdoor_seating,panoramax,phone,phone:CH,phone:mobile,postal_code,recycling:cans,recycling:clothes,recycling:coffee_capsules,recycling:glass,recycling:glass_bottles,recycling:paper,recycling:shoes,recycling:waste,recycling_type,ref,seasonal,social_facility,social_facility:for,source,start_date,support,survey:date,temporary,website,wheelchair,wikimedia_commons,wikipedia:de
12739161801,node,47.1902411,8.513326,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bürogebäude ONYX, Eingang links im Sanitätsraum",,,,,Während den Öffungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/12739161801,,,,yes,,,,0,,,,,,,,,,,,,Mo-Fr 07:00-19:00,,,,Unternehmen,,,,,,,,,+41417687668,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12740972450,node,46.3595864,7.0028921,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,exact location,,,,,,node/12740972450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12740983316,node,46.3403016,7.0171367,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendant les heures d'ouverture,,,,defibrillator,144,,,,,,,,,node/12740983316,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12741006053,node,46.3410733,7.0194532,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/12741006053,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12741027231,node,46.3541567,7.2054939,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entre les caisses et le téléphérique,,,,,,,,,defibrillator,144,,,,,,,,,node/12741027231,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12741161301,node,47.2404245,8.720305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zürcher Kantonalbank, Filiale Stäfa",,,,,Während Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/12741161301,,,,yes,,,,0,,,,,,,,,,,,,"Mo-Fr 09:00-12:30, 14:00-16:30",,,,Zürcher Kantonalbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12741203401,node,47.3709189,8.5382773,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ground floor, behind UBS entry door",,,,,Need UBS employee access or reaching out via the interphone to security team,,,,defibrillator,144,,,,,,,,,node/12741203401,,,,yes,,,,,,,,,,,,,,,,,,,,,UBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12741254201,node,47.4955554,8.7540855,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empfang neben Eingangstüre,,,,,während Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/12741254201,,,,yes,,,,4,,,,,,,,,,,,,Mo-Fr 08:00-17:00,,,,Noser Engineering AG,,,,,,,,,+41 52 234 56 11,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12741297884,node,46.2503609,7.0159028,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendant les heures d'ouverture,,,,defibrillator,144,,,,,,,,,node/12741297884,,,,yes,,,,,,,,,,,,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12743662753,node,46.2829782,7.0706235,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/12743662753,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12743662754,node,46.2774478,7.0612724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,exact location,,,,,,node/12743662754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12743673082,node,46.2949939,7.0597749,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,exact location,,,,,,node/12743673082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12743699012,node,46.2472349,7.0232971,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/12743699012,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12743935801,node,47.1635085,8.2818991,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4B AG, Empfang",,,,,während der Öffnungszeiten,,,,defibrillator,144,,,,,,,,,node/12743935801,,,,yes,,,,-6,,,,,,,,,,,,,Mo-Fr 08:00 - 16:00,,,,"4B AG, Fensterbau",,,,,,,,,+41 41 914 50 50,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12745287901,node,46.9025464,9.5623507,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gargällis Nr. 2,,,,,vor Eingangstüre links,,,,defibrillator,144,,,,,,,,,node/12745287901,,,,no,,,,0,,,,,,,,,,,,,,,,,Privatperson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12747309601,node,47.5141646,7.616744,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weidenstrasse 27, Empfang Primeo Energie",,,,,Nur während den Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/12747309601,,,,yes,,,,,,,,,,,,,,,,,Mo-Fr 08:00 - 18:00,,,,Primeo Energie,,,,,,,,,+41 61 415 41 41,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12747311601,node,47.516342,7.6179993,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weidenstrasse 6, Empfang Primeo Energie",,,,,Nur während den Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/12747311601,,,,yes,,,,,,,,,,,,,,,,,,,,,Primeo Energie,,,,,,,,,+41 61 415 41 41,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12747499201,node,47.2868274,8.4012634,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Werkstatt Albin Herzog AG,,,,,während den Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/12747499201,,,,yes,,,,0,,,,,,,,,,,,,"Mo-Fr 07:15-12:00,13:30-18:30,Sa 08:00-14:00",,,,Albin Herzog AG,,,,,,,,,+41433226642,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12747582033,node,47.484121,8.2085281,yes,,,,,Brugg AG,,,,,,,12,,5200,Annerstrasse,,,,,,,,,,,,,,,,,,,,Eingangsbereich beim Brandmelder,,,,,Oranger Koffer,,,,defibrillator,144,,,,,,,,,node/12747582033,,,,yes,,,,0,,,,,,,,,,,,,Mo-Fr 06:00-19:00; SH off,,,,Lifetec AG,,,,,,,,,+41 800 122 144,,,5201,,,,,,,,,,1546LTM,,,,,,,,,,,,
12747901001,node,47.3933337,8.4237683,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kantonsschule Limmattal Trakt F,,,,,während Schulbetrieb erreichbar,,,,defibrillator,144,,,,,,,,,node/12747901001,,,,yes,,,,-1,,,,,,,,,,,,,,,,,Kantonsschule Limmattal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12747951401,node,47.3810511,8.5436726,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weinbergstrasse 49, 8042 Zürich / am Empfang",,,,,während den Öffnungszeiten Mo-Do 07:45-12:00; 13:15-17:00;  // Fr 07:45-12:00; 13:15-16:30,,,,defibrillator,144,,,,,,,,,node/12747951401,,,,yes,,,,3,,,,,,,,,,,,,Mo-Fr 07:45-17:00,,,,Schweizerischer Baumeisterverband,,,,,,,,,+41 58 360 76 00,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12748161403,node,47.235848,8.6358886,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Activ Fitness AG,,,,,"Haupteingang die Treppe rauf laufen, dann durch erste Türe reinlaufen ins Activ Fitness. Auf der linken Seite beim Eingang befindet sich der Defribllator, angemacht an der Wand.",,,,defibrillator,144,,,,,,,,,node/12748161403,,,,yes,,,,1,,,,,,,,,,,,,"Mo-Fr 08:00-22:00, Sa-Su 09:00-18:00",,,,Activ Fitness AG,,,,,,,,,+41447812828,,,,,,,,,,,,,,,,,,,,,,,,,
12749901953,node,46.54725,7.9822931,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Im Durchgang zwischen Bhf und Cafébar, an Stützträger.",,,,,Nur während Betreibszeiten.,,,,defibrillator,144,,,,,,,,,node/12749901953,,,,,,,,,,,,,,,,,,,,,,,,,Jungfraubahnen,,,,,,,,,+41 33 828 79 36,,,,,,,,,,,,,,,,,,,,,,,,,
12749901954,node,46.5474411,7.9851955,yes,yes @ opening_hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Im oberen Stock zwischen Lifthalle Sphinx und Terasse.,,,,,Nur während Betreibszeiten.,,,,defibrillator,144,,,,,,,,,node/12749901954,,,,,,,,,,,,,,,,,,,,,,,,,Jungfraubahnen,,,,,,,,,+41 33 828 79 36,,,,,,,,,,,,,,,,,,,,,,,,,
12749925868,node,46.5475557,7.9851103,yes,yes @ opening_hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Im Rundgangstollen, beim Brandschutztor, Verzweigung Aletschstollen.",,,,,Nur während Betreibszeiten,,,,defibrillator,144,,,,,,,,,node/12749925868,,,,,,,,,,,,,,,,,,,,,,,,,Junfraubahnen,,,,,,,,,+41 33 828 79 36,,,,,,,,,,,,,,,,,,,,,,,,,
12750108501,node,47.3944885,8.5427492,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foyer Kirchgemeindehaus Paulus,,,,,während den Öffnungszeiten,,,,defibrillator,144,,,,,,,,,node/12750108501,,,,yes,,,,0,,,,,,,,,,,,,Mo-Fr 7:00-20:00,,,,KK6 Standort Paulus,,,,,,,,,+41 78 713 84 71,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12751777001,node,47.2766914,8.6207618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hovalgebäude, rechts vom Eingang in Telefonzelle",,,,,Nur während Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/12751777001,,,,yes,,,,,,,,,,,,,,,,,,,,,Hocal,,,,,,,,,,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12752120701,node,47.5272438,8.5332078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stiftung Wisli, Haupteingang links (innen)",,,,,,,,,defibrillator,144,,,,,,,,,node/12752120701,,,,yes,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12752262101,node,47.1293851,8.7484485,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Haus Phönix Einsiedeln, Haupteingang Kronenstrasse 19a",,,,,während den Öffnungszeiten,,,,defibrillator,144,,,,,,,,,node/12752262101,,,,yes,,,,,,,,,,,,,,,,,Mo - Su 06:00 - 22:00,,,,Stiftung Phönix Schwyz,,,,,,,,,+41 55 418 44 77,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12753888293,node,47.4197817,8.506801,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quartiertreff Zehntenhaus,,,,,,,,,defibrillator,144,,,,,,,,,node/12753888293,,,,yes,,,,0,,,,,,,,,,,,,,,,,Quartiertreff Zehntenhaus,,,,,,,,,+41 44 371 71 31,,,,,,,,,,,,,,,,,,,,,,,limited,,
12753903401,node,47.3749375,8.5231429,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wengistrasse 7, 8004 Zürich",,,,,Während den Bürozeiten zugänglich,,,,defibrillator,144,,,,,,,,,node/12753903401,,,,yes,,,,3,,,,,,,,,,,,,Mo - Fr 08:00 - 17:00,,,,Firma Vertec AG,,,,,,,,,+41 43 444 60 00,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12753957861,node,47.3792634,8.5213073,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulgesundheitsdienste,,,,,,,,,defibrillator,144,,,,,,,,,node/12753957861,,,,yes,,,,0,,,,,,,,,,,,,,,,,Schulgesundheitsdienste,,,,,,,,,+41 44 413 88 98,,,,,,,,,,,,,,,,,,,,,,,no,,
12756608901,node,47.4826792,8.20333,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haus der Medizin,,,,,während Öffnungszeiten,,,,defibrillator,144,,,,,,,,,node/12756608901,,,,yes,,,,2,,,,,,,,,,,,,Mo-Fr 07:00-18:00,,,,Labor Dr Risch,,,,,,,,,+41585233980,,,,,,,,,,,,,,,,,,,,,,,,,
12756792501,node,47.3921323,8.538571,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Im Schrank bei Rezeption,,,,,,,,,defibrillator,144,,,,,,,,,node/12756792501,,,,yes,,,,3,,,,,,,,,,,,,Mo-Fr 07:00-20:00,,,,,,,,,,,,,+41 43 210 34 43,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12758187227,node,46.6524616,6.5262664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,exact location,,,,,,node/12758187227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12758187241,node,46.6515795,6.5276113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,exact location,,,,,,node/12758187241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12759450101,node,47.6689026,8.6404909,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Im Eingang Ticos Engineering,,,,,"Hinter verschlossener Tür, nur mit Anmeldung erreichbar",,,,defibrillator,144,,,,,,,,,node/12759450101,,,,yes,,,,,,,,,,,,,,,,,Mo-Fr 08:00-17:00,,,,Ticos Engineering,,,,,,,,,+41526476464,,,,,,,,,,,,,,,,,,,,,,,,,
12759848697,node,47.513814,8.7641478,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Am Informationspunkt,,,,,,,,,defibrillator,144,,,,,,,,,node/12759848697,,,,yes,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12761854201,node,47.6596031,9.14186,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verwaltungsgebäude,,,,,,,,,defibrillator,144,,,,,,,,,node/12761854201,,,,yes,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,+41 71 666 88 00,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12761903001,node,46.975072,7.4707742,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swisscom Gebäude,,,,,während Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/12761903001,,,,yes,,,,,,,,,,,,,,,,,Mo-Fr 08:00 - 17:00,,,,Swisscom,,,,,,,,,+41319184768,,,,,,,,,,,,,,,,,,,,,,,,,
12762447007,node,46.9302734,7.4876789,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vorraum Haupteingang,,,,,,,,,defibrillator,144,,,,,,,,,node/12762447007,,,,yes,,,,0,,,,,,,,,,,,,Mo-Su 08:00-19:00,,,,Kirchgemeinde Muri-Gümligen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12762447239,node,46.9294791,7.4883333,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kirchgemeindehaus,,,,,nur bei Anlässen,,,,defibrillator,144,,,,,,,,,node/12762447239,,,,yes,,,,0,,,,,,,,,,,,,,,,,Kirchgemeinde Muri-Gümligen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12762477888,node,46.9352652,7.4897834,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG Gang,,,,,,,,,defibrillator,144,,,,,,,,,node/12762477888,,,,yes,,,,0,,,,,,,,,,,,,Mo-Fr 07:30-17:00,,,,Kirchgemeinde Muri-Gümligen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12762480692,node,46.7872564,7.0786926,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A l'entrée de Decathlon,,,,,Pendant les heures d'ouverture,,,,defibrillator,144,,,,,,,,,node/12762480692,,,,yes,,,,,,,,,,,,,,,,,,,,,Decathlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12762481813,node,46.9372588,7.4951855,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muster,,,,,,,,,defibrillator,144,,,,,,,,,node/12762481813,,,,yes,,,,0,,,,,,,,,,,,,,,,,Kirchgemeinde Muri-Gümligen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765951901,node,47.459321,9.3941313,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiftung Kronbühl,,,,,"Wenn es offen ist, ansonsten kann man klingeln",,,,defibrillator,144,,,,,,,,,node/12765951901,,,,yes,,,,0,,,,,,,,,,,,,,,,,Stiftung Kronbühl,,,,,,,,,,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12765956301,node,47.4607028,9.3933535,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In der Meditinischen Veraorgung,,,,,Werktags,,,,defibrillator,144,,,,,,,,,node/12765956301,,,,yes,,,,1,,,,,,,,,,,,,,,,,Stiftung Kronbühl,,,,,,,,,,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12768349501,node,47.3191886,8.5788578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reception,,,,,während den Öffnungszeiten,,,,defibrillator,144,,,,,,,,,node/12768349501,,,,yes,,,,,,,,,,,,,,,,,,,,,Romantik Seehotel Sonne,,,,,,,,,+41 44 914 18 18,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12768615402,node,47.2559101,8.692342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"acasa männedorf, Pflegezentrum, Schwerzistrasse 32, 8708 Männedorf",,,,,während Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/12768615402,,,,yes,,,,,,,,,,,,,,,,,Mo-Su 6:30-19:30,,,,Verein,,,,,,,,,+41 44 921 64 11,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12770373216,node,47.5176989,9.3370401,yes,,,,,,,,,,,,,,,,,,,,2025-04-20,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/12770373216,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12770399418,node,46.3501602,6.9623908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Derrière premier porte,,,,,,,,,defibrillator,144,,,,,,,,,node/12770399418,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12770523948,node,46.9332339,7.5094016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Im Eingangsbereich,,,,,,,,,defibrillator,144,,,,,,,,,node/12770523948,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12770910788,node,46.3172407,6.9378581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devant l'entrée des toilettes,,,,,,,,,defibrillator,144,,,,,,,,,node/12770910788,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12771731601,node,47.0561216,7.6207187,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gymnasium Burgdorf Haupteingang,,,,,während Schul-Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/12771731601,,,,yes,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12774646601,node,47.127666,9.1120595,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stand up Mietstation  im Campingplatz,,,,,Während den Öffnungzeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/12774646601,,,,no,,,,,,,,,,,,,,,,,,,,,SUP- Swiss GmbH,,,,,,,,,+41 76 817 33 66,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12775608250,node,47.5216443,7.6077069,yes,,,,,,,,,,,,4,,,Kaspar Pfeiffer-Strasse,,,,,,,,,,,,,,,,,,,,8. Stock im Gang neben Lift,,,,,Koffer orange,,,,defibrillator,144,,,,,,,,,node/12775608250,,,,yes,,,,8,,,,,,,,,,,,,,,,,Lifetec AG,,,,,,,,,+41800122144,,,4142,,,,,,,,,,1542LTM,,,,,,,,,,,,
12778644462,node,46.9331911,7.4255554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Treppe runter von Tribüne, durch Türe",,,,,,,,,defibrillator,144,,,,,,,,,node/12778644462,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12778967601,node,47.380563,8.5377135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warteraum Bus Station Zürich,,,,,während Öffnungszeiten,,,,defibrillator,144,,,,,,,,,node/12778967601,,,,yes,,,,,,,,,,,,,,,,,Mo-Su 6:00 - 22:00,,,,unbekannt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12786056202,node,47.3157019,8.5267654,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Werkhof Werkdienste beim Eingang links,,,,,während den Öffnungszeiten,,,,defibrillator,144,,,,,,,,,node/12786056202,,,,yes,,,,0,,,,,,,,,,,,,Mo-Fr 07:00-15:30,,,,Stadt Adliswil,,,,,,,,,+41447117878,,,,,,,,,,,,,,,,,,,,,,,,,
12791315701,node,46.6443636,6.4072976,yes,,,,,,,,,,,,,,,,,,,,2025-04-27,,,,,,,,,,,,,,,,,Sur le mur devant le parking perpendiculaire à la route principale. On the wall in front of the parking perpendicular to the main road.,,,,,,,defibrillator,144,,,,,,,,,node/12791315701,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12793894101,node,47.5653784,7.5796652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Johannsring 19 Organische Chemie Departement Chemie Universitat Basel,,,,,On the North Wall,,,,defibrillator,144,,,,,,,,,node/12793894101,,,,yes,,,,1,,,,,,,,,,,,,Mo-Fr 8:00-17:00,,,,Universität Basel,,,,,,,,,,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12793945501,node,47.5642781,7.5791502,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Klingelbergstrasse 80 Physikalische Chemie, Departement Chemie, Universität Basel",,,,,Next to elevator,,,,defibrillator,144,,,,,,,,,node/12793945501,,,,yes,,,,1,,,,,,,,,,,,,Mo-Fr 8:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12794037976,node,47.0908047,8.257813,yes,,,,,,,,,,,,31A,,6023,Buzibachstrasse,,,,,,,,,,,,,,,,,,,,EG Werkstatt,,,,,,,,,defibrillator,144,,,,,,,,,node/12794037976,,,,yes,,,,0,,,,,,Telcom Cablenet AG,,,,,,,Mo-Fr 07:30-17:00,,,,Lifetec AG,,,,,,,,,,,,,,,,,,,,,,1549LTM,,,,,,,,,,,,
12794232850,node,46.1598259,7.1673311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/12794232850,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12797875101,node,46.588741,7.6457173,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Arztpraxis,,,,,während Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/12797875101,,,,yes,,,,2,,,,,,,,,,,,,"Mo-Fr  08:00-12:00, 13:30-17:30",,,,Privatperson,,,,,,,,,+41 33 671 28 28,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12797877101,node,47.3180686,8.7963957,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kantonsschule Zürcher Oberland Wetzikon ZH ( Nach Haupteingang zweimal rechts vor dem Koiperraum),,,,,Nur während der Unterrichtszeiten verfügbar: 07:30 - 17:40,,,,defibrillator,144,,,,,,,,,node/12797877101,,,,yes,,,,0,,,,,,,,,,,,,Mo-Fr 07:30-17:40,,,,Kantonschule Zürcher Oberland,,,,,,,,,+41 44 933 0861,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
12797893601,node,47.3165338,8.7962294,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kantonsschule Zürcher Oberland Wetzikon ZH  ( Nach dem Eingang Sporttrakt im Turnhallenfoyer zwischen Halle C und E),,,,,Nur während der Unterrichtszeiten verfügbar: 07:30 - 17:40,,,,defibrillator,144,,,,,,,,,node/12797893601,,,,yes,,,,-2,,,,,,,,,,,,,Mo-Fr 07:30-17:40,,,,Kantonschule Zürcher Oberland,,,,,,,,,+41 44 933 0861,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
