osm_id,osm_type,lat,lon,access,access:conditional,addr:city,addr:housenumber,addr:postcode,addr:street,addr:street:en,check_date,covered,defibrillator:location,description,description:en,emergency,emergency:phone,fixme,id,image,image:license,indoor,latitude,level,location,longitude,name,opening_hours,operator,phone,phone:mobile,postal_code,ref,source,website,wheelchair,wheelchair:description
10240188682,node,47.65267,9.16784,yes,,,,,,,,,"1. OG, Wartebereich bei Lift",während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188682,,,no,,,,,,,Park 31 - Verwaltung,+41 71 672 10 23,,,,,,,
10240188683,node,47.64835,9.17951,yes,,,,,,,,,"Gebäude C, Sporthalle UG;Gebäude B, Cafeteria EG",,,defibrillator,144,,node/10240188683,,,,,,,,,Mo-Fr 07:00-18:00,Kantonsschule Kreuzlingen,+41 71 677 46 59,,,,,,,
10240188685,node,47.65118,9.18169,yes,,,,,,,,,im Büro Hafenmeister,,,defibrillator,144,,node/10240188685,,,yes,,,,,,,Kursschifffahrtshafen,+41 71 677 63 70,,,,,,,
10240188687,node,47.64841,9.18189,yes,,,,,,,,,"Eingang B: 1. OG vor Kaffeeküche an der Wand, beim Lift",während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188687,,,,,,,,,,HafenCenter,+41 71 672 10 23,,,,,,,
10240188688,node,47.64833,9.18189,yes,,,,,,,,,EG nach Scheuneneingang rechts,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188688,,,,,,,,,,Hafen Seegarten,+41 71 677 63 70,,,,,,,
10240188689,node,47.64771,9.17508,yes,,,,,,,,,"Haus zum Löwen, 1. Etage",,,defibrillator,144,,node/10240188689,,,,,,,,,"Mo-We 08:00-20:00, Th-Fr 08:00-12:00,14:00-18:00",gynaecologicum AG,+41 71 672 94 94,,,,,,,
10240188691,node,47.6426709,9.1842637,yes,,,,,,,,,beim Eingang Besmerstrasse,,,defibrillator,144,,node/10240188691,,,,,,,,,"Mo-Th 07:00-12:00,13:15-17:00; Fr 07:00-12:00,13:15-16:00",Elektro Arber AG,+41 71 686 80 50,,,,,,,
10240188692,node,47.64817,9.17561,yes,,,,,,,,,beim Kundenlift in der Mall,,,defibrillator,144,,node/10240188692,,,,,,,,,"Mo-Fr 08:00-19:00, Sa 08:00-18:00",Einkaufszentrum ceha,+41 71 414 05 05,,,,,,,
10240188693,node,47.64255,9.1916,yes,,,,,,,,,im Büro,,,defibrillator,144,,node/10240188693,,,,,,,,,"Tu-Fr 09:00-18:30, Sa 09:00-17:00",Chocolat Bernrain,+41 71 677 93 39,,,,,,,
10240188695,node,47.64836,9.18206,yes,,,,,,,,,"RAV, im Postbüro",,,defibrillator,144,,node/10240188695,,,,,,,,,"Mo-Th 08:00-12:00,13:30-17:00, We 08:00-12:00, Fr 08:00-12:00,13:30-16:30",Amt für Wirtschaft & Arbeit,+41 58 345 55 93,,,,,,,
10240188696,node,47.54559,8.8392,yes,,,,,,,,,Foyer Turnhalle Islikon,,,defibrillator,144,,node/10240188696,,,,,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Primarschulgemeinde Gachnang,+41 79 551 77 73,,,,,,,
10240188697,node,47.61125,8.8893,,,,,,,,,,Massnahmenzentrum Kalchrain Pforte,24h aber nur mit Mitarbeiter des MZK erreichbar,,defibrillator,144,,node/10240188697,,,yes,,0,,,,24/7,Amt für Justizvollzug,+41 58 345 83 20,,,,,,,
10240188698,node,47.49086,9.12295,yes,,,,,,,,,Eingang,,,defibrillator,144,,node/10240188698,,,,,,,,,"Mo-Fr 09:00-12:00, 14:00-17:00",Gemeindehaus,+41 71 944 13 70,,,,,,,
10240188699,node,47.49119,9.47139,yes,,,,,,,,,Büro Bademeister,Sommersaison täglich 09:00 - 19:00,,defibrillator,144,,node/10240188699,,,,,,,,,,Seebadi Horn,+41 58 346 21 21,,,,,,,
10240188700,node,47.4951,9.45849,yes,,,,,,,,,Eingang Mehrzweckhalle,,,defibrillator,144,,node/10240188700,,,,,,,,,24/7,Schule Horn,+41 78 635 08 02,,,,,,,
10240188701,node,47.49119,9.4714,yes,,,,,,,,,Abholraum,24h erreichbar mit Code 9326,,defibrillator,144,,node/10240188701,,,,,,,,,,Glomar AG,+41 71 841 70 70,,,,,,,
10240188702,node,47.56312,9.31505,yes,,,,,,,,,Halleneingang links an der Wand,,,defibrillator,144,,node/10240188702,,,,,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Mehrzweckgebäude Sonnenberg,+41 79 345 10 77,,,,,,,
10240188703,node,47.47803,9.25465,yes,,,,,,,,,"Weiherdamm, bei Einfahrt zum Bauamt",,,defibrillator,144,,node/10240188703,,,,,,,,,24/7,Feuerwehrdepot,+41 79 513 22 76,,,,,,,
10240188704,node,47.52785,9.30752,yes,,,,,,,,,beim Eingang im Hochparterre an der Wand,,,defibrillator,144,,node/10240188704,,,,,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Schulhaus Hagenwil,+41 76 534 27 31,,,,,,,
10240188706,node,47.61195,9.29565,yes,,,,,,,,,Hafengebäude beim Eingang,,,defibrillator,144,,node/10240188706,,,,,,,,,24/7,Hafen Güttingen,+41 79 336 61 04,,,,,,,
10240188707,node,47.6036036,9.2880982,yes,,,,,,,,,beim Eingang,,,defibrillator,144,,node/10240188707,,,no,,,,,,24/7,Gemeindehaus,+41 79 336 61 04,,,,,,,
10240188708,node,47.54089,8.8537,yes,,,,,,,,,Foyer MZH Gachnang,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188708,,,,,,,,,,Primarschulgemeinde Gachnang,+41 79 551 77 73,,,,,,,
10240188709,node,47.54014,8.85041,yes,,,,,,,,,Beim Schaukasten vor dem Eingang,,,defibrillator,144,,node/10240188709,,,,,,,,,24/7,Gemeindekanzlei,+41 58 346 28 09,,,,,,,
10240188710,node,47.5565718,8.8759263,yes,,,,,,,,,Dispo/ Empfang,,,defibrillator,144,,node/10240188710,,,,,,,,,Mo-Fr 06:00-17:00,Zuckerfabrik,+41 52 724 74 17,,,,,,,
10240188711,node,47.55552,8.89484,customers,,,,,,,,,Zahnarztpraxis an der Murg im 1. Stock,,,defibrillator,144,,node/10240188711,,,,,1,,,,"Mo 07:30-12:00, 13:30-17:30; Tu 08:00-13:00, 14:00-19:00, We-Fr 07:30-12:00,13:00-17:00",Zahnarztpraxis an der Murg,+41 52 720 17 20,,,,,,,
10240188712,node,47.56336,8.87152,yes,,,,,,,,,Empfangsbereich,,,defibrillator,144,,node/10240188712,,,,,,,,,Mo-Fr 08:00-17:00,Witzig Bürocenter,+41 52 724 92 18,,,,,,,
10240188713,node,47.56818,8.91819,yes,,,,,,,,,Schalterhalle,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188713,,,,,,,,,,Strassenverkehrsamt,+41 58 345 36 05,,,,,,,
10240188714,node,47.55723,8.89933,yes,,,,,,,,,"Regierungsgebäude, 2. OG",während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188714,,,,,,,,,,Staatskanzlei,+41 58 345 53 10,,,,,,,
10240188715,node,47.56455,8.88707,yes,,,,,,,,,unter der Tribüne beim Eingang,,,defibrillator,144,,node/10240188715,,,,,,,,,24/7,Sportplatz Allmend,+41 52 724 52 73,,,,,,,
10240188716,node,47.55457,8.89886,yes,,,,,,,,,LA EG,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188716,,,,,,,,,,Sozivalversicherungszentrum Thurgau,+41 58 255 78 60,,,,,,,
10240188717,node,47.55519,8.90058,yes,,,,,,,,,"Turnhalle innen, EG Haupteingang",während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188717,,,,,,,,,,Schulanlage Städtische Turnhalle,+41 79 658 57 82,,,,,,,
10240188718,node,47.5533,8.90094,yes,,,,,,,,,"Sportplatz aussen, Gerätehaus bei Biotop;Ebene 1. UG, Garderoben;Reutenen 1, Haupteingang",,,defibrillator,144,,node/10240188718,,,,,,,,,24/7,Schulanlage Sekundarschule Reutenen,+41 78 600 31 36,,,,,,,
10240188719,node,47.5632,8.8906,yes,,,,,,,,,"Sporthalle innen, Ebene UG, Lehrergarderobe, Verbindungsgang Bau 1",während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188719,,,,,,,,,,Schulanlage Sekundarschule Auen,+41 79 798 04 25,,,,,,,
10240188720,node,47.55729,8.90068,yes,,,,,,,,,"Schulanlage innen, EG Haupteingang",während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188720,,,,,,,,,,Schulanlage Primarschule Spanner,+41 79 658 57 82,,,,,,,
10240188721,node,47.55101,8.88299,yes,,,,,,,,,"Schulhaus innen, Bau 1, EG Haupteingang;untere Turnhalle aussen, Mitte",,,defibrillator,144,,node/10240188721,,,,,,,,,24/7,Schulanlage Primarschule Schollenholz,+41 79 798 04 12,,,,,,,
10240188722,node,47.55701,8.88465,yes,,,,,,,,,"Turnhalle 1+2 aussen, Haupteingang;Turnhalle 3 innen, EG Haupteingang, Mehrzweckhalle",,,defibrillator,144,,node/10240188722,,,,,,,,,24/7,Schulanlage Primarschule Oberwiesen,+41 79 798 04 20,,,,,,,
10240188723,node,47.56015,8.90582,yes,,,,,,,,,"Turnhalle 1 aussen, Asphaltplatz / Spielwiese;Schulhaus 2 innen, EG Haupteingang Lift",,,defibrillator,144,,node/10240188723,,,,,,,,,24/7,Schulanlage Primarschule Langdorf,+41 79 798 04 21,,,,,,,
10240188724,node,47.55895,8.8927,yes,,,,,,,,,"Turnhalle, EG Haupteingang innen",während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188724,,,,,,,,,,Schulanlage Primarschule Kurzdorf,+41 79 798 04 14,,,,,,,
10240188725,node,47.54401,8.91518,yes,,,,,,,,,"Turnhalle innen, EG Haupteingang;Trockenplatz aussen, Spielplatz",,,defibrillator,144,,node/10240188725,,,,,,,,,24/7,Schulanlage Primarschule Huben,+41 79 798 04 19,,,,,,,
10240188726,node,47.56299,8.90989,yes,,,,,,,,,"Kindergarten Zielacker aussen, Kindergarten 2 Innenhof",,,defibrillator,144,,node/10240188726,,,,,,,,,24/7,Schulanlage Primarschule Herten,+41 79 798 04 21,,,,,,,
10240188727,node,47.56014,8.92691,yes,,,,,,,,,Schulhaus 2 innen,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188727,,,,,,,,,,Schulanlage Primarschule Herten,+41 79 798 04 15,,,,,,,
10240188728,node,47.56794,8.85295,yes,,,,,,,,,Gerätehaus aussen,,,defibrillator,144,,node/10240188728,,,,,,,,,24/7,Schulanlage Primarschule Erzenholz,+41 79 925 70 80,,,,,,,
10240188729,node,47.55418,8.88971,yes,,,,,,,,,"Turnhalle innen, EG Haupteingang",während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188729,,,,,,,,,,Schulanlage Primarschule Ergaten,+41 79 798 04 08,,,,,,,
10240188730,node,47.55701,8.8833,yes,,,,,,,,,"Schulhaus innen, EG Haupteingang",während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188730,,,,,,,,,,Schulanlage Heilpädagogisches Zentrum,+41 79 430 78 57,,,,,,,
10240188731,node,47.5682,8.91704,yes,,,,,,,,,Werkstatt,,,defibrillator,144,,node/10240188731,,,,,,,,,Mo-Fr 07:00-18:00,Scania Schweiz AG,+41 52 728 38 48,,,,,,,
10240188732,node,47.55543,8.89751,yes,,,,,,,,,beim Eingang,,,defibrillator,144,,node/10240188732,,,,,,,,,24/7,Rathaus,+41 52 724 52 73,,,,,,,
10240188733,node,47.56867,8.91274,yes,,,,,,,,,"Im Innenhof bei der Treppe zum Bürogebäude, zur Lastwagenhalle",während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188733,,,,,,,,,,Müller Gleisbau AG,+41 52 557 91 35,,,,,,,
10240188734,node,47.56585,8.91156,yes,,,,,,,,,1. Hilfe Kasten in der KNZ 2.OG,Im Gebäude – nicht öffentlich erreichbar,,defibrillator,144,,node/10240188734,,,,,,,,,,KNZ Thurgau,,,,,,,,
10240188735,node,47.55691,8.90173,yes,,,,,,,,,"EG Altbau, Korridor des Verbindungsbau",,,defibrillator,144,,node/10240188735,,,,,,,,,"Mo-Fr 08:00-11:30, 13:30-16:30",Kantonales Laboratorium,+41 58 345 52 92,,,,,,,
10240188736,node,47.5584,8.89907,yes,,,,,,,,,"Trakt A, EG",während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188736,,,,,,,,,,Kantonale Verwaltung,+41 79 821 50 25,,,,,,,
10240188737,node,47.5365,8.87816,yes,,,,,,,,,Beim Eingang,,,defibrillator,144,,node/10240188737,,,,,,,,,24/7,Gerlikon Milchhüsli,+41 52 724 52 73,,,,,,,
10240188738,node,47.55787,8.89632,yes,,,,,,,,,1. OG,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188738,,,,,,,,,,Finanzkontrolle / Konkursamt,+41 58 345 64 89,,,,,,,
10240188739,node,47.54935,8.89984,yes,,,,,,,,,Festhüttenstrasse 21,während Öffnungszeiten + Veranstaltungen verfügbar,,defibrillator,144,,node/10240188739,,,,,,,,,,Festhalle Rügerholz,+41 52 721 23 10,,,,,,,
10240188740,node,47.55585,8.89819,yes,,,,,,,,,Kirchgemeinde,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188740,,,,,,,,,,Evang. Kirchgemeinde,+41 52 723 22 48,,,,,,,
10240188741,node,47.5579349,8.8974153,yes,,,,,,,,,Foier Garderobenbereich,während Veranstaltungen verfügbar,,defibrillator,144,,node/10240188741,,,yes,,0,,,,,Casino,+41 52 724 52 73,,,,,,,
10240188743,node,47.55583,8.89908,yes,,,,,,,,,Erdgeschoss Verwaltung,,,defibrillator,144,,node/10240188743,,,,,,,,,"Mo-Fr 08:00-11:30, 13:30-17:00",Amt für Wirtschaft & Arbeit,+41 58 345 54 06,,,,,,,
10240188744,node,47.56557,8.90503,yes,,,,,,,,,Arbeitslosenkasse;Erdgeschoss,,,defibrillator,144,,node/10240188744,,,,,,,,,"Mo-Fr 08:00-11:30,13:30-17:00,09:00-12:00,13:30-18:00, Sa 09:00-17:00",Arrigato GmbH Whirpools;Amt für Wirtschaft & Arbeit,+41 58 345 35 40;+41 52 730 93 60,,,,,,,
10240188745,node,47.55399,8.90174,yes,,,,,,,,,RAV,,,defibrillator,144,,node/10240188745,,,,,,,,,"Mo-Fr 08:00-11:30, 13:30-17:00",Amt für Wirtschaft & Arbeit,+41 58 345 55 25,,,,,,,
10240188746,node,47.55797,8.90077,yes,,,,,,,,,Trepenhaus,,,defibrillator,144,,node/10240188746,,,,,,,,,"Mo-Fr 08:00-11:30, 13:30-17:00",Amt für Volksschule,+41 58 345 57 89,,,,,,,
10240188747,node,47.55674,8.89953,permit,,,,,,,,,Eingangsbereich im EG gegenüber Lift,,,defibrillator,144,,node/10240188747,,,,,,,,,"Mo-Fr 08:00-11:30, 13:30-17:00",Amt für Gesundheit (Doris Peter),+41 58 345 68 40;+41 58 345 60 26,,,,,,,
10240188748,node,47.56985,8.8834,yes,,,,,,,,,Gebäude K,,,defibrillator,144,,node/10240188748,,,,,,,,,"Mo-Fr 08:00-11:30, 13:30-16:30",Amt für Bervölkerungsschutz und Armee,+41 58 345 61 73,,,,,,,
10240188749,node,47.55358,8.89776,yes,,,,,,,,,"EG Empfang;1. OG, zwischen Wc und Postbüro",,,defibrillator,144,,node/10240188749,,,,,,,,,"Mo-Fr 08:00-11:45, 13:15-17:00",Amt für Archäologie;Steuerverwaltung,+41 58 345 31 91;+41 58 345 60 80,,,,,,,
10240188750,node,47.41148,8.96825,yes,,,,,,,,,Eingang Reception,,,defibrillator,144,,node/10240188750,,,,,,,,,Mo-Fr 07:30-18:30; Sa-Su 08:00-16:00,Kloster,+41 71 978 72 20,,,,,,,
10240188751,node,47.42046,8.97176,yes,,,,,,,,,Lehrerzimmer,,,defibrillator,144,,node/10240188751,,,,,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Förderschule Chilberg,+41 71 978 70 80,,,,,,,
10240188752,node,47.57713,8.93969,yes,,,,,,,,,"Bau 2, Haupteingang innen",,,defibrillator,144,,node/10240188752,,,,,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Schulanlage Sekundarschule Ost,+41 79 637 96 93,,,,,,,
10240188753,node,47.58002,8.94534,yes,,,,,,,,,Treppenhaus,,,defibrillator,144,,node/10240188753,,,,,,,,,"Mo-Fr 07:45-11:45, 13:15-17:00",Amt für Umwelt,+41 58 345 52 09,,,,,,,
10240188754,node,47.47922,8.90659,yes,,,,,,,,,Empfang,,,defibrillator,144,,node/10240188754,,,yes,,,,,,Mo-Fr 08:00-16:00,Agroscop Forschungsanstalt,+41 58 480 31 31,,,,,,,
10240188755,node,47.46403,8.97233,yes,,,,,,,,,"beim Haupteingang, oberhalb der Garderobe",ansonsten Klingel benutzen,,defibrillator,144,,node/10240188755,,,,,,,,,Mo-Su 07:15-18:00,Wohn- und Pflegezentrum Bethesda,+41 71 971 17 92,,,,,,,
10240188757,node,47.46262,8.95174,yes,,,,,,,,,draussen neben Lagertüre,,,defibrillator,144,,node/10240188757,,,,,,,,,24/7,SALTO Systems AG,+41 71 973 72 72,,,,,,,
10240188759,node,47.65866,9.07837,yes,,,,,,,,,Foyer Auditorium,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188759,,,,,,,,,,Schloss Wolfsberg AG,+41 71 663 56 21,,,,,,,
10240188761,node,47.68075,8.75898,yes,,,,,,,,,"Standort: Halle A / EG Anlaufstelle: Logistik, Warenannahme",,,defibrillator,144,,node/10240188761,,,,,,,,,Mo-Fr 07:00-17:00,Schöttli AG,+41 52 646 21 50,,,,,,,
10240188763,node,47.6888743,8.7563539,yes,,,,,,,,,beim Kiosk,,,defibrillator,144,,node/10240188763,,,,,,,,,24/7,"Rheinbad Rodenbrunnen, beim Kiosk",,,,,,,,
10240188765,node,47.68623,8.74811,yes,,,,,,,,,bei Garderobeneingang aussen,,,defibrillator,144,,node/10240188765,,,,,,,,,24/7,Lettenhalle,,,,,,,,
10240188766,node,47.55625,9.07991,yes,,,,,,,,,Vorraum Restaurant,,,defibrillator,144,,node/10240188766,,,,,,,,,24/7,Alterszentrum Aaheim,+41 71 626 60 50,,,,,,,
10240188767,node,47.54412,9.14927,yes,,,,,,,,,Werkstatt,,,defibrillator,144,,node/10240188767,,,,,,,,,"Mo-Fr 07:00-12:00, 13:00-16:30",ZZ Wancor AG,+41 79 823 05 20,,,,,,,
10240188768,node,47.54115,9.14581,yes,,,,,,,,,bei Pausenhalle,,,defibrillator,144,,node/10240188768,,,,,,,,,24/7,Primarschulhaus,,,,,,,,
10240188769,node,47.5488103,9.1519873,yes,,,,,,,,,Aussenwand,,,defibrillator,144,,node/10240188769,,,,,,,,,24/7,Werkhof Neubau,,,,,,,,
10240188770,node,47.55055,9.1511,yes,,,,,,,,,beim Schalter,,,defibrillator,144,,node/10240188770,,,,,,,,,,Raiffeinsenbank Mittelthurgau,,,,,,,,
10240188771,node,47.54706,9.15542,yes,,,,,,,,,beim Eingang,während Veranstaltungen verfügbar,,defibrillator,144,,node/10240188771,,,,,,,,,,Mehrzweckhalle,,,,,,,,
10240188772,node,47.5487,9.1524,yes,,,,,,,,,in den Fahrzeugen,,,defibrillator,144,,node/10240188772,,,,,,,,,24/7,Feuerwehr Depot,+41 71 634 81 00,,,,,,,
10240188773,node,47.54728,9.15634,yes,,,,,,,,,beim Eingang,während Veranstaltungen verfügbar,,defibrillator,144,,node/10240188773,,,,,,,,,,Doppelturnhalle Zeltli,,,,,,,,
10240188775,node,47.64351,9.20891,yes,,,,,,,,,Abwaschraum,,,defibrillator,144,,node/10240188775,https://openaedmap.org/api/v1/photos/view/2WGtDxKEpHifgCfst0Shgw.webp,CC0,yes,,,,,,24/7,Hafenbetriebsgebäude Gemeinde,+41 58 346 80 00,,,,,,,
10240188776,node,47.63867,9.20965,yes,,,,,,,,,Aussenbereich Haupteingang,,,defibrillator,144,,node/10240188776,,,,,,,,,24/7,Gemeinde / Dorfzentrum,+41 58 346 80 00,,,,,,,
10240188777,node,47.49357,9.23756,yes,,,,,,,,,EG im Flur der technischen Gemeindebetriebe,,,defibrillator,144,,node/10240188777,,,,,,,,,"Mo-Th 07:30-12:00,13:00-16:30, Fr 07:00-14:00",Technische Gemeindebetriebe,+41 71 424 00 00,,,,,,,
10240188778,node,47.4900877,9.2358387,yes,,,,,,,,,links neben dem Eingangstor,,,defibrillator,144,,node/10240188778,,,no,,,,,,,Schwimmbad,+41 71 422 21 44,,,,,,,
10240188779,node,47.49738,9.24927,yes,,,,,,,,,EG im Empfangsbereich,,,defibrillator,144,,node/10240188779,,,,,,,,,24/7,SATTELBOGEN (Altersheim),+41 71 424 03 00,,,,,,,
10240188780,node,47.491391,9.2400229,yes,,,,,,,,,1. Stock im Gang zur Staatsanwalt,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188780,,,,,,,,,,Polizeiposten,+41 58 345 23 00,,,,,,,
10240188781,node,47.49459,9.24521,yes,,,,,,,,,EG Flur,nur mit Schlüssel zugänglich,,defibrillator,144,,node/10240188781,,,,,,,,,,Feuerwehrdepot Depot,+41 71 422 29 21,,,,,,,
10240188782,node,47.4936,9.24062,yes,,,,,,,,,zwischen Marktgasse und Grubeplatz,,,defibrillator,144,,node/10240188782,,,no,,,,,,24/7,Bogenturm,+41 71 422 29 21,,,,,,,
10240188783,node,47.67208,9.01075,yes,,,,,,,,,Schirmbar weiss/gelbes Dach,,,defibrillator,144,,node/10240188783,,,,,,,,,"Mo-Sa 11:00-22:00, Su 11:00-17:00",pipo's Bar,+41 79 402 70 49,,,,,,,
10240188784,node,47.57884,9.16959,yes,,,,,,,,,Mehrzweckhalle,,,defibrillator,144,,node/10240188784,,,,,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",VSBB Schulverwaltung,+41 71 636 27 44,,,,,,,
10240188785,node,47.57906,9.16719,yes,,,,,,,,,Bancomatraum,,,defibrillator,144,,node/10240188785,,,,,,,,,24/7,Raiffeisenbank,+41 71 626 99 62,,,,,,,
10240188786,node,47.51187,9.43,yes,,,,,,,,,Schalterhalle,,,defibrillator,144,,node/10240188786,,,,,,,,,"Mo-Fr 09:00-12:00, 13:30-16:30",Raiffeisenbank,+41 71 447 11 26,,,,,,,
10240188787,node,47.51637,9.43671,yes,,,,,,,,,3. OG,,,defibrillator,144,,node/10240188787,,,yes,,,,,,Mo-Fr 07:00-18:30,Medizinisches Zentrum,+41 71 447 66 66,,,,,,,
10240188788,node,47.55121,9.32069,yes,,,,,,,,,"RAZ Hefenhofen, im Waaghaus",,,defibrillator,144,,node/10240188788,,,,,,,,,"Mo-Fr 07:30-11:45, 13:30-16:45, Sa 08:30-11:30",KVA-Thurgau,+41 71 411 57 27,,,,,,,
10240188789,node,47.54497,9.28524,yes,,,,,,,,,Haupteingang,,,defibrillator,144,,node/10240188789,,,,,,,,,"Mo-Fr 06:00-23:00, Sa-Su 08:00-20:00",Update Fitness AG,+41 71 410 22 77,,,,,,,
10240188790,node,47.54398,9.27321,yes,,,,,,,,,Haupteingang links an der Wand,,,defibrillator,144,,node/10240188790,,,,,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Turnhalle Mühlebach,+41 79 760 82 58,,,,,,,
10240188791,node,47.54706,9.28068,yes,,,,,,,,,Schalterhalle,,,defibrillator,144,,node/10240188791,,,,,,,,,Mo-Fr 07:00-22:00,Strassenverkehrsamt,+41 58 345 36 05,,,,,,,
10240188792,node,47.54427,9.30003,yes,,,,,,,,,Innenbereich,während Veranstaltungen verfügbar,,defibrillator,144,,node/10240188792,,,,,,,,,,"Stadtverwaltung, Pentorama",+41 71 414 12 19,,,,,,,
10240188793,node,47.54493,9.29913,yes,,,,,,,,,EG,während Veranstaltungen verfügbar,,defibrillator,144,,node/10240188793,,,,,,,,,,Stadthaus,+41 71 414 12 19,,,,,,,
10240188794,node,47.5484494,9.2896072,yes,,,,,,,,,Eingangsbereich der Sporthalle (Foyer),während Veranstaltungen verfügbar,,defibrillator,144,,node/10240188794,,,yes,,,,,,07:15-20:15,Sportplatz Amriswil,+41 71 414 11 33,,,,,,,
10240188795,node,47.54897,9.288,yes,,,,,,,,,beim Eingang rechts an der Wand,,,defibrillator,144,,node/10240188795,,,,,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00","SEK Grenzstrasse, Bau A",+41 79 540 39 18,,,,,,,
10240188796,node,47.54781,9.29267,yes,,,,,,,,,beim Lehrerzimmer,,,defibrillator,144,,node/10240188796,,,,,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",SEK Egelmoos,+41 79 546 06 87,,,,,,,
10240188797,node,47.54304,9.31171,yes,,,,,,,,,"Turnhalle, Halleneingang rechts an der Wand",,,defibrillator,144,,node/10240188797,,,,,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Schulhaus Hemmerswil,+41 77 431 52 07,,,,,,,
10240188798,node,47.53773,9.32667,yes,,,,,,,,,Innenbereich,während Veranstaltungen verfügbar,,defibrillator,144,,node/10240188798,,,,,,,,,,Schiessanlage Almensberg,+41 71 414 12 19,,,,,,,
10240188799,node,47.548,9.29993,yes,,,,,,,,,"Schulgebäude PSO, Treppenhaus 1. OG",,,defibrillator,144,,node/10240188799,,,,,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Polizeischule Ostschweiz,+41 58 346 14 50,,,,,,,
10240188800,node,47.54632,9.2963,yes,,,,,,,,,RAV,,,defibrillator,144,,node/10240188800,,,,,,,,,"Mo-Fr 08:00-11:30, 13:30-16:30",Amt für Wirtschaft und Arbeit,+41 58 345 17 73,,,,,,,
10240188801,node,47.54765,9.29755,yes,,,,,,,,,beim Kundenlift in der Mall,,,defibrillator,144,,node/10240188801,,,,,,,,,Mo-Fr 09:00-20:00,Amriville Einkaufszentrum,+41 71 414 05 05,,,,,,,
10240188802,node,47.6095376,9.2582985,yes,,,,,,,,,"Trakt C, aussen, Eingang Singsaal, Pausenhalle",,,defibrillator,144,,node/10240188802,,,no,,,,,,24/7,Oberstufe Altnau,+41 79 344 60 59,,,,,,,
10240188805,node,47.61749,9.2658,yes,,,,,,,,,aussen am Gebäude,,,defibrillator,144,,node/10240188805,,,,,,,,,24/7,Feuerwehrdepot,+41 79 381 44 25,,,,,,,
10240188807,node,47.49627,8.90092,yes,,,,,,,,,Dock B,,,defibrillator,144,,node/10240188807,,,,,,,,,Mo-Fr 08:00-17:00,Vibraplast AG,+41 52 368 03 60,,,,,,,
10240188808,node,47.49209,8.90148,yes,,,,,,,,,Eingang,,,defibrillator,144,,node/10240188808,,,yes,,,,,,Mo-Fr 07:00-17:00,Steger AG,+41 52 368 81 81,,,,,,,
10240188810,node,47.4784423,8.9149124,yes,,,,,,,,,Treppenhaus,,,defibrillator,144,,node/10240188810,,,yes,,,,,,24/7,Schulen Aadorf (Turnhalle Guntershausen),+41 79 662 20 80,,,,,,,
10240188813,node,47.49162,8.90801,yes,,,,,,,,,in den Praxisräumlichkeiten,,,defibrillator,144,,node/10240188813,,,yes,,,,,,"Mo-Fr 07:30-12:00, 14:00-18:00",Praxis Untermoos AG,+41 52 368 30 30,,,,,,,
10240188814,node,47.49127,8.90219,yes,,,,,,,,,Platz Spedition / neben Tanstanlage,,,defibrillator,144,,node/10240188814,,,yes,,,,,,Mo-Fr 07:00-17:00,KIFA AG,+41 52 368 41 63,,,,,,,
10240188815,node,47.49711,8.90367,yes,,,,,,,,,Treppenhaus Altbau,,,defibrillator,144,,node/10240188815,,,yes,,,,,,"Mo-Su 07:15-12:00,13:00-17:00",Heim AG,+41 52 369 70 90,,,,,,,
