osm_id,osm_type,lat,lon,access,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,check_date,defibrillator:location,defibrillator:location:en,description,emergency,emergency:phone,fixme,id,indoor,latitude,level,longitude,name,note,opening_hours,operator,phone,postal_code,ref,source,website,wheelchair
11283380536,node,47.5478529,7.5778143,yes,,,,,,,In the zoo shop of the self-service restaurant,,,defibrillator,144,,node/11283380536,yes,,1,,,,,,,,,,,
11297367679,node,47.3842723,7.748899,yes,,,,,,,"Aussen, neben Eingang",,,defibrillator,144,,node/11297367679,,,0,,,,,,,,,,,yes
11304197769,node,47.5351525,7.6403567,,,,,,,,Hofackerstrasse 40A,,Lift rechts,defibrillator,144,,node/11304197769,yes,,3,,,,Mo-Fr 06:00-18:00,MEV Schweiz AG,+41 61 295 50 58,,,,,
11306685169,node,47.4698671,7.8718436,yes,,,,,,,Alters- und Pflegeheim Ergolz,,,defibrillator,144,,node/11306685169,no,,4,,,,,Gemeinde,+41619859888,,,"local_knowledge, defikarte.ch",,
11307517269,node,47.5583016,7.5882965,yes,,,,,,,"Rathaus, Markplatz 9",,"hinten links, Eingang Empfang, hinter der Türe",defibrillator,144,,node/11307517269,yes,,,,,,"Mo-Fr 8:00-12:00, 12:30-17:00",Präsidialdepartement / Staatskanzlei,+41 61 267 85 49,,,"local_knowledge, defikarte.ch",,
11357864069,node,47.4924771,7.6217117,,,,,,,,Zwischengang Gebäude 7,,,defibrillator,144,,node/11357864069,yes,,1,,,,"Mo-Fr 09:00-12:00,14:00-16:00",Zivilstandsamt Baselland,+41 61 552 42 00,,,,,
11358992270,node,47.5336571,7.7104388,,,,,,,,"Neben Eingang Supermarkt, bei der Altglas-Deponie",,,defibrillator,144,,node/11358992270,,,0,,,,24/7,"Gemeinde Pratteln, Gemeindepolizei",+41618252245,,,,,
11385530769,node,47.4605868,7.591188,yes,,,,,,,Mehrzweckgebäude Pfeffingen ,,,defibrillator,144,,node/11385530769,no,,0,,,,24/7,Gemeinde Pfeffingen,+41 61 756 81 20,,,"local_knowledge, defikarte.ch",,
11400119270,node,47.5028156,7.7156746,,,,,,,,Vor dem Eingang beim Saal zum Wilden Mann,,Immer verfügbar,defibrillator,144,,node/11400119270,no,,,,,,24/7,Gemeinde,+41619061010,,,"local_knowledge, defikarte.ch",,
11431770869,node,47.5057237,7.7309103,yes,,,,,,,Gemeindeverwaltung,,,defibrillator,144,,node/11431770869,no,,0,,,,24/7,Gemeinde,+41619069817,,,"local_knowledge, defikarte.ch",,
11431775069,node,47.5019204,7.725926,yes,,,,,,,Feuerwehrmagazin Hülften,,,defibrillator,144,,node/11431775069,no,,,,,,24/7,Gemeinde,+41619069817,,,"local_knowledge, defikarte.ch",,
11436631469,node,47.454827,7.8310257,yes,,,,,,,Jakobushaus (beim Seiteneingang unmittelbar an der Strasse),,,defibrillator,144,,node/11436631469,no,,,,,,24/7,"Jakobushaus, Rebgasse 9, 4441 Thürnen",+41 61 975 85 25,,,"local_knowledge, defikarte.ch",,
11474731369,node,47.5673647,7.6070418,yes,,,,,,,Haupteingang zu Coop,,,defibrillator,144,,node/11474731369,yes,,0,,,,24/7,,,,,,,limited
11478293270,node,47.443133,7.7328119,,,,,,,,Parking bei Treppe/Schranke,,wärend Öffnungszeiten verfügbar,defibrillator,144,,node/11478293270,yes,,0,,,,Mo-Fr 05:15 - 19:00,Bachem,+41585952021,,,,,
11482363669,node,47.4665708,7.848106,,,,,,,,"Laborplaner Tonelli AG, Eingangsbereich, rechts von Lift",,"Zu Bürozeiten verfügbar (MO - FR, nicht an Feiertagen), Eingangstüre geschlossen, es muss geklingelt werden",defibrillator,144,,node/11482363669,yes,,,,,,MO - FR 08:00 - 16:30,Laborplaner Tonelli AG,+41 61 983 11 86,,,"local_knowledge, defikarte.ch",,
11521211169,node,47.4857802,7.7304789,,,,,,,,Kantonsbibliothek Baselland,,während der Öffnungszeiten verfügbar,defibrillator,144,,node/11521211169,yes,,0,,,,"Tu-Fr 09:00-18:30, Sa 09:00-16:00, Oct-Apr Su 09:00-16:00",BKSD,+41 61 552 50 80,,,"local_knowledge, defikarte.ch",,
11522237835,node,47.4253944,7.5099385,yes,,,,,,,"Gewerbehaus Ritzimatt, Baselstrasse 160, CH - 4242 Laufen",,während den Öffnungszeiten verfügbar,defibrillator,144,,node/11522237835,yes,,2,,,,Mo-Fr 06:30-18:00,,+41 61 775 20 30,,,"local_knowledge, defikarte.ch",,
11527607369,node,47.4766846,7.7436254,,,,,,,,"ControlTech Engineering AG, Benzburweg 5",,Während den Bürozeiten verfügbar,defibrillator,144,,node/11527607369,yes,,0,,,,Mo-Fr 08:00-16:00,Firma ControlTech Engineering,+41619279900,,,,,
11546554370,node,47.5784871,7.5972819,,,,,,,,Rezeption Hochbergerstrasse 60c,,während der Öffnungszeiten verfügbar.,defibrillator,144,,node/11546554370,yes,,0,,,,8:00-17:00,Techpark Basel,,,,"local_knowledge, defikarte.ch",,
11551850170,node,47.5613186,7.5803991,yes,,,,,,,Klingelbergstrasse 23 (Universitätsspital),,,defibrillator,144,,node/11551850170,yes,,0,,,,Mo-Fr 07:00-20:00,Universitätsspital Basel,,,,,,
11563490469,node,47.5394554,7.5308704,yes,,,,,,,"Linkes Gebäude der Blindenführhundeschule, beim überdachten Eingang ",,öffentlich zugänglich ,defibrillator,144,,node/11563490469,no,,,,,,24/7,Stiftung Schweizerische Schule für Blindenführhunde Allschwil,+41614879595,,,"local_knowledge, defikarte.ch",,
11572515969,node,47.4847013,7.7351768,,,,,,,,im Fußgängertunnel,,,defibrillator,144,,node/11572515969,,,,,,,,,,,,,,
11598700769,node,47.4665019,7.8071594,yes,,,,,,,Leichenhalle Friedhof,,an der Aussenwand frei zugänglich montiert,defibrillator,144,,node/11598700769,no,,,,,,24/7,Gemeinde,+41 61 976 13 00,,,"local_knowledge, defikarte.ch",,
11633926970,node,47.5215317,7.6900577,no,,,,,,,Grabenmattstrasse 4  4133,,während Öffnungszeiten Verfügbar,defibrillator,144,,node/11633926970,no,,0,,,,,,,,,,,
11645561179,node,47.5342617,7.6105164,yes,,,,,,,1. OG Werkstatt,,Gelber Koffer,defibrillator,144,,node/11645561179,yes,,1,,Nef Sportwagen AG,,"Mo-Fr 08:00-18:30, Sa 09:00-16:00",Lifetec AG Schweiz,+41 800 122 144,,,,,
11672354045,node,47.3975009,7.6871479,,,,,,,,,,,defibrillator,144,,node/11672354045,,,,,,,,,,,,,,
11703996269,node,47.5392095,7.6017155,no,,,,,,,Betty Bossi,,Während Bürozeiten,defibrillator,144,,node/11703996269,yes,,0,,,,,Betty Bossi,,,,,,
11705315769,node,47.5212351,7.6881264,yes,,,,,,,"Sportplatz Hexmatt, Baslerstrasse",,"öffentlich zugänglich, neben dem Wertstoffsammelplatz",defibrillator,144,,node/11705315769,no,,0,,,,24/7,?,,,,,,
11723225743,node,47.5818013,7.6002196,private,,,,,,,Betriebsgebäude,,Blauer Foppa Rucksack 1388 LTB,defibrillator,144,,node/11723225743,yes,,0,,ProRheno AG,,24/7,Lifetec AG Schweiz,+41 800 122 144,,,,,
11723369994,node,47.5817492,7.6004643,private,,,,,,,Betriebsgebäude,,Blauer Foppa Rucksack 1387 LTB,defibrillator,144,,node/11723369994,yes,,0,,ProRheno AG,,24/7,Lifetec AG Schweiz,+41 800 122 144,,,,,
11724214069,node,47.571213,7.6794541,yes,,,,,,,Windfang Haupteingang Chrischonarain 135a,,,defibrillator,144,,node/11724214069,no,,,,,,24/7,Diakonissen Mutterhaus St. Chrischona,+41616066540,,,"local_knowledge, defikarte.ch",,
11728283069,node,47.5277371,7.647615,yes,,,,,,,Hotel Baseltor;an der Coop Betonsäule,,,defibrillator,144,,node/11728283069,no,,0,,,,24/7,Samariter Muttenz,+41789089126,,,,,
11733436547,node,47.4834741,7.7366191,,,,,,,,On the wall between Kaffi and Dosenbach,,,defibrillator,144,,node/11733436547,yes,,,,,,,,,,,,,
11733610196,node,47.4607968,7.8222959,yes,,,,,,,EG-Vorplatz (Flur zwischen Garderobe und Raucher Aufenthaltsraum).  1242LTM,,Oranger Koffer,defibrillator,144,,node/11733610196,yes,,0,,Polycompound AG,,Mo-Fr 07:00-17:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
11740388406,node,47.5255267,7.7051197,yes,,,,,,,An der Kasse des Schwimmbades,,nur während den Öffnungszeiten verfügbar,defibrillator,144,,node/11740388406,no,,,,,,,Gemeinde Pratteln,,,,,,
11740389051,node,47.5254187,7.7062716,yes,,,,,,,Beim Garderobengebäude,,,defibrillator,144,,node/11740389051,no,,,,,,24/7,Gemeinde Pratteln,,,,,,
11740393598,node,47.516103,7.702287,yes,,,,,,,An der Säule beim roten Steinbänkli,,,defibrillator,144,,node/11740393598,no,,,,,,24/7,Gemeinde Pratteln,,,,,,
11740552371,node,47.5359969,7.7241611,,,,,,,,Ernst Frey AG Verwaltungsgebäude,,Im EG beim Empfang. Während den Öffnungszeiten der Ernst Frey AG,defibrillator,144,,node/11740552371,yes,,0,,,,Mo-Fr 07:00-17:00,Ernst Frey AG,+41 61 816 88 00,,,"local_knowledge, defikarte.ch",,
11740679545,node,47.5269028,7.6925316,private,,,,,,,Im 2. OG bei Eingang,,Gelber Koffer,defibrillator,144,,node/11740679545,yes,,2,,,,"Mo-Fr 08:00-12:00,13:30-17:30",Lifeteec AG Schweiz,+41 800 122 144,,1287LTM,,,
11741717169,node,47.5601406,7.5488037,,,,,,,,"SKAN AG, neben Sanitätszimmer",,,defibrillator,144,,node/11741717169,yes,,0,,,,Mo-Fr 08:00-17:00,SKAN AG,+41 61 485 45 20,,,"local_knowledge, defikarte.ch",,
11743535169,node,47.5605774,7.5515616,,,,,,,,Hegenheimermattweg 167a,,Vor Postbüro,defibrillator,144,,node/11743535169,yes,,0,,,,Mo - Fr 07:00 - 17:00,ISS Facility Services AG,+41792587472,,,,,
11753787069,node,47.5342331,7.719993,,,,,,,,Schulhaus beim Eingang zur Turnhalle,,Während der Öffnungszeiten,defibrillator,144,,node/11753787069,yes,,,,,,Mo-Fr 08:00-16:00,Gemeinde,+41 61 816 97 77,,,"local_knowledge, defikarte.ch",,
11768851269,node,47.5402811,7.6065892,,,,,,,,"Basler Verkehrs-Betriebe, Gebäude ""Verkehr"", Münchensteinerstrasse 83, 4052 Basel",,"Im Treppenhaus, nur während Betriebszeiten und nach Türöffnung durch Empfang erreichbar",defibrillator,144,,node/11768851269,yes,,,,,,Mo-Fr 09:00-16:00,Basler Verkehrs-Betriebe,,,,"local_knowledge, defikarte.ch",,
11770815569,node,47.4478029,7.7659392,yes,,,,,,,Eingang Mehrzweckhalle,,,defibrillator,144,,node/11770815569,no,,0,,,,24/7,Gemeinde,,,,,,
11770815570,node,47.4509067,7.7630022,yes,,,,,,,Aussenfassade Wohnhaus,,,defibrillator,144,,node/11770815570,no,,0,,,,24/7,Gemeinde,,,,,,
11804281469,node,47.4835725,7.7351797,no,,,,,,,Raiffeisenbank Liestal-Oberbaselbiet,,während den Öffnungszeiten verfügbar,defibrillator,144,,node/11804281469,yes,,1,,,,,Raiffeisenbank Liestal-Oberbaselbiet,+41619266565,,,"local_knowledge, defikarte.ch",,
11804288669,node,47.4630675,7.8143477,yes,,,,,,,Raiffeisenbank Liestal-Oberbaselbiet,,,defibrillator,144,,node/11804288669,no,,0,,,,24/7,Raiffeisenbank Liestal-Oberbaselbiet,+41 61 926 65 65,,,"local_knowledge, defikarte.ch",,
11804291069,node,47.4655916,7.8530896,yes,,,,,,,Raiffeisenbank Liestal-Oberbaselbiet,,,defibrillator,144,,node/11804291069,yes,,0,,,,24/7,Raiffeisenbank Liestal-Oberbaselbiet,+41 61 926 65 65,,,"local_knowledge, defikarte.ch",,
11818235590,node,47.4574731,7.4397873,,,,,,,,,,,defibrillator,144,,node/11818235590,,,,,,,,,,,,,,
11828241169,node,47.4477135,7.5624883,yes,,,,,,,Im Schaukasten beim oberen Dorfbrunnen,,jederzeit zugänglich,defibrillator,144,,node/11828241169,no,,,,,,24/7,Gemeinde Nenzlingen,+41 61 741 19 08,,,"local_knowledge, defikarte.ch",,
11828546569,node,47.5392297,7.619521,,,,,,,,"Departement für Sport, Bewegung und Gesundheit, Empfangsbereich im EG",,In Kasten links neben Empfangsschalter im Erdgeschoss,defibrillator,144,,node/11828546569,yes,,0,,,,Mo - Fr 07:00 - 18:00,,,,,"local_knowledge, defikarte.ch",,
11866727370,node,47.5283135,7.6392904,yes,,,,,,,Schulhaus Hinterzweien,,vor der Turnhalle,defibrillator,144,,node/11866727370,no,,0,,,,24/7,Schulhaus Hinterzweien,,,,,,
11884877469,node,47.4876415,7.6032627,yes,,,,,,,Eingang zu Büro Tiefbauamt Kreis1,,Während Öffnugszeiten verfügbar,defibrillator,144,,node/11884877469,yes,,0,,,,Mo-Fr  07:00-17:00,Kanton BL,+4161 552 40 90,,,,,
11888539369,node,47.4612324,7.9147053,yes,,,,,,,"Gemeindeverwaltung, Hirschengasse 84 ",,in ehemaliger Telefonkabine vor dem Eingang ,defibrillator,144,,node/11888539369,no,,,,,,24/7,Einwohnergemeinde Rothenfluh,+41 61 991 04 54,,,"local_knowledge, defikarte.ch",,
11897195669,node,47.5792525,7.6374359,yes,,,,,,,Clubhaus,,,defibrillator,144,,node/11897195669,no,,0,,,,24/7,Tennisclub Riehen,+41793216468,,,aed-source,,
11904051769,node,47.5169127,7.7250539,,,,,,,,"Holcim Betonwerk Wölferstrasse 26, 4414 Füllinsdorf",,,defibrillator,144,,node/11904051769,yes,,1,,,,Mo-Fr 07:00 - 17:00,Holcim,+41588506152,,,,,
11904360769,node,47.4797717,7.6049185,yes,,,,,,,"Bürokontainer;Holcim Betonwek Büro, Weidenstrasse 62, 4147 Aesch",,,defibrillator,144,,node/11904360769,yes,,0,,,,Mo-Fr 07:00-17:00,Holcim,+41588500048,,,,,
11906228869,node,47.5516117,7.6371643,yes,,,,,,,Holcim Bürogebäude,,während den Öffnungszeiten,defibrillator,144,,node/11906228869,yes,,3,,,,Mo-Fr 07:00-17:00,Holcim,+41585800042,,,,,
11906452269,node,47.5519332,7.6372363,,,,,,,,Holcim Betondisposition,,während den Öffnungszeiten,defibrillator,144,,node/11906452269,yes,,0,,,,Mo-Fr 07:00-17:00,Holcim,+41588506131,,,,,
11926124469,node,47.558353,7.5856022,permissive,,,,,,,Hörberatung Basel,,Während den Öffnungszeiten Verfügbar,defibrillator,144,,node/11926124469,no,,,,,,Mo -Fr 08:30 - 18:00,Geschäft,+41 61 261 08 80,,,"local_knowledge, defikarte.ch",,
11929216669,node,47.5406029,7.5680771,yes,,,,,,,Eingang Primarschule Neusatz,,,defibrillator,144,,node/11929216669,no,,0,,,,,Gemeinde Binningen,,,,,,
11931229269,node,47.45284,7.9404852,no,,,,,,,"Schulhaus / Gemeindeverwaltung  Aussenstandort, vor Eingang Links",,Öffentlich Zugänglich,defibrillator,144,,node/11931229269,no,,0,,,,,,,,,,,
11936608069,node,47.5456296,7.5528109,permissive,,,,,,,"Stäubli Electrical Connectors AG, Stockbrunnenrain 8, 4123 Allschwil, Sanitätszimmer neben der Zentrale",,während den Öffnungszeiten verfügbar,defibrillator,144,,node/11936608069,yes,,,,,,"08:00-17:00, Fr 08:00-14:00",Firma,+41 61 306 56 93,,,"local_knowledge, defikarte.ch",,
11936730975,node,47.4801371,7.7415462,yes,,,,,,,Neben Eingang Garderobengebäude (Seite Militärstrasse),,nur während Öffnungszeiten verfügbar,defibrillator,144,,node/11936730975,no,,,,,,24/7,Stadt Liestal,+41 61 927 52 18,,,,,
11941698069,node,47.5270441,7.6169762,yes,,,,,,,"2. OG, Bereich Treppenhaus Aussenwand Sekretariat",,,defibrillator,144,,node/11941698069,yes,,2,,,,Mo-Fr 7:00 - 18:00,"Kanton Baselland, Gymnasium Münchenstein",+41615521520,,,,,
11941799069,node,47.4622261,7.8036404,permissive,,,,,,,"Zentrum Ebenrain für Landwirtschaft, Natur, Ernährung",,während Öffnungszeit zugänglich,defibrillator,144,,node/11941799069,yes,,0,,,,Mo-Fr 8:00 - 17:00,Kanton Basel-Landschaft Zentrum Ebenrain und Schloss Ebenrain,+41 61 552 21 21,,,"local_knowledge, defikarte.ch",,
11944406770,node,47.5561988,7.6271438,yes,,,,,,,Sonnenbergstrasse 9,,Aussenfassade,defibrillator,144,,node/11944406770,no,,,,,,24/7,Baugenossenschaft d. Eidg. Personals BEB,+41 61 311 56 58,,,"local_knowledge, defikarte.ch",,
11952381770,node,47.4617764,7.8092301,yes,,,,,,,neben Briefkästen Gewerbehaus Neumatt,,,defibrillator,144,,node/11952381770,no,,,,,,24/7,,,,,"local_knowledge, defikarte.ch",,
11952389369,node,47.4687142,7.8733285,no,,,,,,,Turnhalle Eingangsbereich (innen!),,während Schulzeiten und Vereinsbetrieb zugänglich,defibrillator,144,,node/11952389369,yes,,,,,,,Gemeinde,,,,,,
11993507869,node,47.540292,7.5572956,yes,,,,,,,"Schulhaus, Nebeneingang",,,defibrillator,144,,node/11993507869,no,,,,,,,Gemeindeverwaltung,,,,"local_knowledge, defikarte.ch",,
11993508769,node,47.5303721,7.5713557,yes,,,,,,,Schulhaus oberhalb Treppe,,,defibrillator,144,,node/11993508769,no,,0,,,,,Gemeindeverwaltung,,,,"local_knowledge, defikarte.ch",,
11993512776,node,47.5385465,7.5783831,yes,,,,,,,"Parkplatz Friedhof Süd, neben Tor",,,defibrillator,144,,node/11993512776,no,,,,,,,Gemeindeverwaltung,,,,"local_knowledge, defikarte.ch",,
11993756469,node,47.4579956,7.8060319,,,,,,,,Sekundarschule Tannenbrunn Sissach,,Während der öffentlichen Schulzeiten,defibrillator,144,,node/11993756469,yes,,-1,,,,Mo-Fr 07:00-17:00,Kanton Baselland,+41798966158,,,,,
12006576969,node,47.5024133,7.7241719,yes,,,,,,,"Nach Eingang in die Schalterhalle, rechts",,während der Öffnungszeiten Verfügbar,defibrillator,144,,node/12006576969,yes,,,,,,Mo-Fr 08:00-16:00,MFK BL,+41 61 552 00 43,,,"local_knowledge, defikarte.ch",,
12012260624,node,47.4355091,7.5207435,yes,Zwingen,CH,7,4222,Laufenstrasse,,2UG. in Werkstatt 1441LTM,,Oranger Koffer,defibrillator,144,,node/12012260624,yes,,,,CG Automobile Zwingen AG,,Mo-Fr 07:30-17:00; Sa 09:00-15:00,Lifetec AG Schweiz,+41800 122 144,,1441LTM,,,
12016641066,node,47.5370121,7.606454,,,,14,,Leimgrubenweg,,Werkstatt 1440LTM,,Oranger Koffer,defibrillator,144,,node/12016641066,yes,,,,Centra-Garage AG,,Mo-Fr 07.00-12.00 13.00-17.00,Lifetec AG Schweiz,+41 800 122 144,,1440LTM,,,
12016655293,node,47.5338863,7.6066057,,,,33,,Lyon-Strasse,,Beim Empfang 1439LTM,,Oranger Koffer,defibrillator,144,,node/12016655293,yes,,,,CG Carrosserie AG,,Mo-Fr 07.00-12.00 13.00-17.00,Lifetec AG Schweiz,+41 800 122 144,,1439LTM,,,
12025507069,node,47.4011015,7.7509403,permissive,,,,,,,"GRITT Seniorenzentrum Waldenburgertal, Grittweg 24, 4435 Niederdorf ",,Im Gebäude (Haupteingang Haus A (Neubau)) nach Gebäudeeintritt links und dann in der ersten Nische rechts (s. Signalisation) - zu Randzeiten Zugang nur über Nachtglocke möglich!,defibrillator,144,,node/12025507069,yes,,0,,,,Mo-Su 07:00-19:59,GRITT Seniorenzentrum Waldenburgertal,+41 61 965 20 00,,,"local_knowledge, defikarte.ch",,
12026141769,node,47.4129045,7.8444475,yes,,,,,,,Feuerwehrmagazin/Mehrzweckhalle,,jederzeit verfügbar,defibrillator,144,,node/12026141769,no,,,,,,24/7,Einwohnergemeinde Buckten,+41622991577,,,"local_knowledge, defikarte.ch",,
12041153669,node,47.5273368,7.6563549,,,,,,,,"Haupteingang Eptingerstrasse 61, 4132 Muttenz",,wärend Öffnungszeiten verfügbar,defibrillator,144,,node/12041153669,yes,,,,,,,EX-TEAM AG Kanalservices,+4161 335 95 94,,,"local_knowledge, defikarte.ch",,
12068757809,node,47.3490534,7.7681091,,,,,,,,,,,defibrillator,144,,node/12068757809,,,,,,,,,,,,,defibrillator.ch,
12073401569,node,47.4755745,7.7440826,yes,,,,,,,"Autoeinstellhalle Futuro, erste Einfahrt links und dann an der Wand rechts deponiert",,nur Wochentags während den Öffnungszeiten verfügbar,defibrillator,144,,node/12073401569,yes,,,,,,"""Mo-Fr: 06.30-17.30""",Basellandschaftliche Gebäudeversicherung,,,,"local_knowledge, defikarte.ch",,
12076964059,node,47.5111938,7.5978231,yes,,,,,,,Beim Kindergarten,,,defibrillator,144,,node/12076964059,no,,,,,,,,,,,,,
12112524407,node,47.5558013,7.5743679,yes,,,17,,Allschwilerstrasse,,EG Beim Empfang,,Oranger Koffer,defibrillator,144,,node/12112524407,yes,,0,,trimag Treuhand-Immobilien AG,,Mo-Do 09-12 14:00-17:00 Fr 09-12 14:00-16:00,Lifetec AG,+41800 122144,4055,1457LTM,,,
12114303596,node,47.5519735,7.6025599,yes,,,15,,Hardstrasse,,"Werkstatt neben Büro
1458LTM",,Oranger Koffer,defibrillator,144,,node/12114303596,yes,,0,,Niki Hasler AG,,Mo-FR 07:30-1200 130:0-17:15,Lifetec AG,+41800122144,,1458LTM,,,
12124282102,node,47.562041,7.55449,yes,,,,,,,Hotel Holiday Inn & Suites ,,Zoll AED Plus AM 3248,defibrillator,144,,node/12124282102,yes,,,,,,24/7,Tristar Suisse AG,+ 41 79 926 27 98,,,"local_knowledge, defikarte.ch",,
12130770002,node,47.3854243,7.8210372,,,,,,,,Hotel Bad Eptingen,,während Öffnungzeiten verfügbar,defibrillator,144,,node/12130770002,yes,,0,,,,,Hotel Bad Eptingen,+41 62 285 20 10,,,"local_knowledge, defikarte.ch",,
12138359701,node,47.553066,7.5634279,,,,,,,,Alterssiedlung Pilatus,,,defibrillator,144,,node/12138359701,yes,,,,,,24/7,Alterssiedlung Genossenschaftsverband Pilatus,,,,,,
12144458201,node,47.5360657,7.6388562,private,,,,,,,DHL Express,,während Öffnungszeiten - bitte klingeln,defibrillator,144,,node/12144458201,yes,,1,,,,Mo-Fr 07:30-18:00,DHL Express,+41793097064,,,"local_knowledge, defikarte.ch",,
12157515201,node,47.4677833,7.7769762,permissive,,,,,,,Ausbildungszentrum Trio,,links neben dem Eingang ,defibrillator,144,,node/12157515201,yes,,0,,,,Mo-Fr 07:00-17:00,Ausbildungszentrum Trio,,,,,,
12172321601,node,47.5223132,7.6966737,yes,,,,,,,Zehntenstrasse 16,,während den Öffnungszeiten Praxis,defibrillator,144,,node/12172321601,yes,,0,,,,24/7,Arztpraxis Angiologie,+41618269292,,,,,
12174497801,node,47.4920151,7.6203811,yes,,,,,,,"Domhof, Domplatz 12, im Eingangsbereich links",,"nur während Öffnungszeiten verfügbar, Mo-So: 08:00-18:00 (ausser Schulferien)",defibrillator,144,,node/12174497801,yes,,0,,,,,Röm.-Kath. Kirchgemeinde Arlesheim,+41 61 706 86 51,,,"local_knowledge, defikarte.ch",,
12174920201,node,47.5167198,7.6955956,yes,,,,,,,"Überdeckter, zugänglicher Durchgang zwischen Pfarrhaus in den Kirchhof, neben der ref. Kirche",,immer zugänglich,defibrillator,144,,node/12174920201,no,,,,,,24/7,Reformierte Kirchgemeinde Pratteln-Augst,+41 61 821 79 04,,,"local_knowledge, defikarte.ch",,
12183677901,node,47.5117841,7.6157999,permissive,,,,,,,"EG, Eingangshalle vor Sanitätszimmer",,während Bürozeiten,defibrillator,144,,node/12183677901,yes,,0,,,,"07:00-12:00,13:00-16:00",Ernst Selmoni AG,+41 61 287 44 20,,,"local_knowledge, defikarte.ch",,
12183882001,node,47.5183274,7.6816052,yes,,,,,,,"Schulhaus Aegelmatt, an der Wartenbergstrasse 54s Stirnseitig beim Velounterstand",,Rund um die Uhr verfügbar,defibrillator,144,,node/12183882001,no,,,,,,24/7,Gemeinde Pratteln,+41618252111,,,"local_knowledge, defikarte.ch",,
12201005401,node,47.464627,7.8511155,yes,,,,,,,"Allmend 5, 4460 Gelterkinden, eira healthcare & living, nach der ersten Schiebetür im Eingang links an der Wand",,jederzeit Zugänglich,defibrillator,144,,node/12201005401,yes,,,,,,24/7,eira healthcare ag,,,,"local_knowledge, defikarte.ch",,
12211790801,node,47.5078711,7.6154594,private,,,,,,,Büro Eingang Planeco im ersten Stock,,während Büro Öffnungszeiten verfügbar,defibrillator,144,,node/12211790801,yes,,1,,,,"Mo-Fr 7:00-17:00


",Planeco GmbH,,,,,,
12222320001,node,47.562634,7.5750616,,,,,,,,Pflegehotel St.Johann,,,defibrillator,144,,node/12222320001,yes,,0,,,,07:00-17:00,,+41613261616,,,,,
12239556491,node,47.5656053,7.5884441,,,,,,,,Praxis Eingang EG rechts,,,defibrillator,144,,node/12239556491,yes,,0,,,,Mo-Th 07:30-19:30; Fr 07:30-15:00,Physiotherapie Schmeitzky GmbH,+41 61 691 18 11,,,,,
12244231601,node,47.5530195,7.580781,permissive,,,,,,,Byfangweg 1a,,Während Öffnungszeiten verfügbar,defibrillator,144,,node/12244231601,yes,,2,,,,Mo-Fr 08:00-17:00,Firma Planconsult W+B,+41 61 206 98 76,,,"local_knowledge, defikarte.ch",,
12248475201,node,47.584884,7.6495198,permissive,,,,,,,"Haus der Vereine, Hauptfoyer (vis-à-vis der Toiletten)",,während Öffnungszeiten zugänglich,defibrillator,144,,node/12248475201,yes,,0,,,,,Samariterverein Riehen ,+41 61 599 11 31,,,"local_knowledge, defikarte.ch",,
12251251001,node,47.5489782,7.5444454,,,,,,,,Schulhaus Gartenstrasse,,während den Öffnungszeiten verfügbar,defibrillator,144,,node/12251251001,yes,,0,,,,,Gemeinde,,,,,,
12252791102,node,47.5528197,7.5834558,yes,,,,,,,Byfangweg 1a,,Mo-Fr 08:00-17:00 verfügbar,defibrillator,144,,node/12252791102,yes,,2,,,,,Firma,+41612069876,,,,,
12253198602,node,47.4645544,7.8094286,yes,,,,,,,Augenpraxis,,währen den regulären Praxisöffnungszeiten ,defibrillator,144,,node/12253198602,yes,,2,,,,,Augenarztpraxis,+41 61 976 17 17,,,"local_knowledge, defikarte.ch",,
12289794011,node,47.4622479,7.8180975,permissive,,,,,,,Hauptstrasse 16 4450 Sissach,,während Öffnungszeiten verfügbar,defibrillator,144,,node/12289794011,yes,,,,,,,Performance Center Sissach,+41 61 973 99 99,,,"local_knowledge, defikarte.ch",,
12293542801,node,47.5354754,7.6097327,yes,,,,,,,"Wien-Strasse 2, 4053 Basel",,während den Öffnungszeiten verfügbar.,defibrillator,144,,node/12293542801,yes,,,,,,Mo-Fr  07:00 - 17:00,ETAVIS Kriegel+Schaffner AG,+41 61 316 60 60,,,"local_knowledge, defikarte.ch",,
12293550601,node,47.5352146,7.6098293,permissive,,,,,,,"Wien-Strasse 1, 4142 Münchenstein",,während den Öffnungszeiten verfügbar.,defibrillator,144,,node/12293550601,yes,,,,,,Mo-Fr  06:30 - 16:00,ETAVIS Kriegel+Schaffner AG,+41 61 316 60 60,,,"local_knowledge, defikarte.ch",,
12314120201,node,47.5508193,7.6152035,permissive,,,,,,,Gellertstrasse 55,,Während Bürozeiten geöffnet.,defibrillator,144,,node/12314120201,yes,,2,,,,08:00 - 17:00 ,Pantex AG,,,,"local_knowledge, defikarte.ch",,
12320074501,node,47.4384328,7.4907339,,,,,,,2024-11-07,Segelfluggruppe Dittingen,Wall near computer.,,defibrillator,144,,node/12320074501,no,,,,,,24/7,,,,,,,
12336600701,node,47.5238774,7.6479918,permissive,,,,,,,Turnhalle Schulstrasse 6,,Während Öffnungszeiten,defibrillator,144,,node/12336600701,yes,,0,,,,MO-FR 07:00 - 17:00,Gemeinde Muttenz,+41 61 466 62 62,,,"local_knowledge, defikarte.ch",,
