osm_id,osm_type,lat,lon,access,access:conditional,access:note,addr:city,addr:city:de,addr:city:fr,addr:country,addr:floor,addr:full,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:street,addr:street:de,addr:street:fr,air_conditioning,amenity,bicycle,branch,brand,brand:wikidata,building,check_date,check_date:opening_hours,check_in,colour,contact:addr,contact:addr:full,contact:email,contact:emergency,contact:mobile,contact:phone,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,elevator,email,emergency,emergency:phone,emergency_telephone_code,entrance,fixme,floor,foot,id,image_1,image_2,indoor,internet_access,latitude,level,location,longitude,motor_vehicle,name,note,opening_hours,operator,outdoor,outdoor_seating,phone,phone:CH,planned:tourism,postal_code,ref,seasonal,source,support,survey:date,tourism,website,wheelchair,wikimedia_commons
10880901805,node,47.0524096,7.2876952,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Axpo Biomasse Ag,,,während Öffnungszeiten,,,defibrillator,144,,,,,,node/10880901805,,,no,,,,,,,,,Mo-Fr 08:00 - 17:00,Axpo Biomasse Ag,,,+41 32 392 47 74,,,,,,,,,,,,
10888998805,node,46.8773476,7.6389366,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gemeindeverwaltung Niederhünigen, links neben Eingang",,,Rund um die Uhr verfügbar,,,defibrillator,144,,,,,,node/10888998805,,,no,,,0,,,,,,24/7,Gemeinde Niederhünigen,,,+41 31 791 02 42,,,,,,"local_knowledge, defikarte.ch",,,,,,
10889308700,node,46.8211441,7.4384739,yes,,,Rüeggisberg,,,,,,,8,,3088,Dorfstrasse,,,,,,,,,,,,,,,,,,,,,,Im Eingangsbereich der Kirche,,,,,,defibrillator,144,,,,,,node/10889308700,,,,,,,,,,,,24/7,Kirche Rüeggisberg,,,+41 78 686 60 11,,,,,,,,,,,,
10902005806,node,47.1899406,7.7900363,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alterszentrum Lotzwil,,,während den Öffnunszeiten oder beim Klingeln der Nachtglocke,,,defibrillator,144,,,,,,node/10902005806,,,yes,,,0,,,,,,24/7,Alterszentrum Lotzwil,,,+41629196919,,,,,,,,,,,,
10902388437,node,47.1354431,7.8344858,yes,,,Auswil,,,,,,,35,,4944,Dorf,,,,,,,,,,,,,,,,,,,,,,Schulhaus Auswil,,,,,,defibrillator,144,,,,,,node/10902388437,,,no,,,,,,,,,24/7,Einwohnergemeinde Auswil,,,+41 62 965 12 86,,,,,,"local_knowledge, defikarte.ch",,,,,,
10904404305,node,46.6875761,7.875077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strasseninspektorat Oberland Ost,,,"Wenn Haupttor offen, zugänglich.",,,defibrillator,144,,,,,,node/10904404305,,,no,,,0,,,,,,Mo-Fr 06:00 bis 17:15,Kanton BE,,,+41788535808,,,,,,,,,,,,
10910676155,node,46.9539864,7.4735487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oranger Koffer,,,defibrillator,144,,,,,,node/10910676155,,,yes,,,,,,,WISS Schulen für Wirtschaft Informatik Immobilien,,"Mo-Th 08:00-11:45, 13:00-17:30; Fr 08:00-11:45, 13:00-17:00; Sa 08:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,,,,,,,,
10910676163,node,47.0404622,7.6301233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Durchgang Kantine Schlossblick zu Westtrakt,,,oranger Koffer,,,defibrillator,144,,,,,,node/10910676163,,,yes,,,,,,,Ypsomed AG,,Mo-Fr 07:30-17:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,,,,,,,,,
10910803805,node,46.95597,7.43645,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.OG beim Empfang Previs Vorsorge,,,oranger Koffer,,,defibrillator,144,,,,,,node/10910803805,,,yes,,,2,,,,,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,,,,,,,,
10911753505,node,47.0107853,7.031588,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rothausstrasse 63,,,Hauseingang beim roten Blockhaus,,,defibrillator,144,,,,,,node/10911753505,,,no,,,,,,,,,24/7,Campingverein Rothaus Gampelen (CVR),,,+41 79 364 11 38,,,,,,"local_knowledge, defikarte.ch",,,,,,
10924909305,node,46.9189943,7.5140513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jumbo Maximo Allmendingen rechts neben Eingang,,,während den Öffnungszeiten,,,defibrillator,144,,,,,,node/10924909305,,,yes,,,0,,,,,,Mo-Fr: 8.30-20.00 Sa: 8.00-17.00,Jumbo,,,,,,,,,,,,,,,
10939011005,node,47.0782507,7.3089015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulhaus Cafeteria Zimmer 08,,,während Öffnungszeit verfügbar,,,defibrillator,144,,,,,,node/10939011005,,,yes,,,,,,,,,Mo - Fr 06:45 -20:30  Sa 07:00 - 15:30,Kanton,,,+41 32 387 89 90,,,,,,"local_knowledge, defikarte.ch",,,,,,
10939021305,node,47.0778708,7.3107362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulhaus EK Grentschel,,,,,,defibrillator,144,,,,,,node/10939021305,,,yes,,,,,,,,,Mo -Fr  7:30 - 17:00,Kanton,,,+41 32 387 89 90,,,,,,"local_knowledge, defikarte.ch",,,,,,
10940092905,node,46.9614043,7.4617821,yes,,,Bern,,,,,,,10,,3014,Wankdorfstrasse,,,,,,,,,,,,,,,,,,,,,,"unter Vordach vom Haupteingang, links vor der Drehtüre",,,bei Benutzung immer +41 31 344 30 00 informieren,,,defibrillator,144,,,,,,node/10940092905,,,no,,,,,,,,,24/7,CSL Behring AG Bern,,,+41 31 344 44 44,,,,,,"local_knowledge, defikarte.ch",,,,,,
10942274105,node,46.7400784,8.0980767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aegerenweg 3 Brienzwiler,,,,,,defibrillator,144,,,,,,node/10942274105,,,no,,,0,,,,,,24/7,,,,,,,,,,,,,,,,
10942279305,node,46.7400784,8.0980767,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aegerenweg 3 Brienzwiler,,,,,,defibrillator,144,,,,,,node/10942279305,,,no,,,0,,,,,,24/7,privat Person,,,+41 79 730 11 25,,,,,,,,,,,,
10948818805,node,47.1779726,7.4512947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Strähl Décolletage AG, Produktion",,,Während Geschäftszeiten verfügbar,,,defibrillator,144,,,,,,node/10948818805,,,yes,,,,,,,,,Mo-Fr 07:00-16:30,Firma,,,+41326792131,,,,,,"local_knowledge, defikarte.ch",,,,,,
10964188105,node,46.9363836,7.4490321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tennis Club Dählhölzli,,,Eingang Garderobe,,,defibrillator,144,,,,,,node/10964188105,,,yes,,,0,,,,,,7:00-23:00,Tennisclub,,,,,,,,,,,,,,,
10973741205,node,46.7446069,7.5979108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zaugg Bau AG,,,Bei den überdachten Autoparkplätzen,,,defibrillator,144,,,,,,node/10973741205,,,no,,,0,,,,,,24/7,Zaugg Bau AG,,,,,,,,,,,,,,,
10976811605,node,46.774866,7.6326442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschäftshaus Valiant Bank,,,AED im Gang neben dem Treppenhaus,,,defibrillator,144,,,,,,node/10976811605,,,yes,,,2,,,,,,07:00-19:00,"Hausverwaltung, Arztpraxis",,,+41334377777,,,,,,"local_knowledge, defikarte.ch",,,,,,
10980355805,node,47.1087861,7.2202009,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Réceptiongebäude Hotel Camping Sutz, im überdachten Korridor",,,frei zugänglich,,,defibrillator,144,,,,,,node/10980355805,,,no,,,,,,,,,24/7,Hotel Camping Sutz,,,+41 32 397 13 45,,,,,,"local_knowledge, defikarte.ch",,,,,,
11003495932,node,46.9595048,7.4345522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingangsbereich Freigymer links,,,,,,defibrillator,144,,,,,,node/11003495932,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
11015173471,node,47.1426967,7.285011,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Direkt nach dem Eingang auf der linken Seite bei der Treppe zum 1. OG.,,,,,,defibrillator,144,,yes,,,,node/11015173471,,,yes,,,0,,,,,,Mo-Fr 07:30-16:00,,,,,,,,,,,,,,,no,
11034417234,node,46.9341461,7.4183545,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingang 42A,,,,,,defibrillator,144,,,,,,node/11034417234,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
11034417235,node,46.9343462,7.4181326,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingang 42A,,,,,,defibrillator,144,,,,,,node/11034417235,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
11037266743,node,47.0230648,7.7370765,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Produktion,,,,,,defibrillator,144,,,,,,node/11037266743,,,yes,,47.02306484,,,7.73707651,,werk14 AG,,,Lifetec AG,,,+41 800 122 144,,,,,,,,,,,,
11037266749,node,46.92368,7.50521,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beim Haupteingang,,,,,,defibrillator,144,,,,,,node/11037266749,,,no,,46.92368,,,7.50521,,Peter Gaffuri AG,,24/7,Lifetec AG,,,+41 800 122 144,,,,,,,,,,,,
11037266754,node,47.07292,7.30539,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beim Haupteingang vor der Hotelreception,,,,,,defibrillator,144,,,,,,node/11037266754,,,yes,,47.07292,,,7.30539,,Hotel Weisses Kreuz Lyss,,,Lifetec AG,,,+41 800 122 144,,,,,,,,,,,,
11037266763,node,46.9281,7.50239,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beim Eingang / Büroempfangstheke rechts an der Wand,,,,,,defibrillator,144,,,,,,node/11037266763,,,yes,,46.9281,,,7.50239,,Funk Imsurance Brokers AG,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG,,,+41 800 122 144,,,,,,,,,,,,
11037266771,node,46.95404,7.47354,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Empfang / Sekretariat, 3.OG",,,,,,defibrillator,144,,,,,,node/11037266771,,,yes,,46.95404,,,7.47354,,WISS Schulen für Wirtschaft Informatik Immobilien,,"Mo-Th 08:00-12:00, 12:45-18:15; Fr 08:00-12:00, 12:45-16:15; Sa 08:00-13:15",Lifetec AG,,,+41 800 122 144,,,,,,,,,,,,
11037266779,node,47.04045,7.63017,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Durchgang Kantine Schlossblick zu Westtrakt,,,,,,defibrillator,144,,,,,,node/11037266779,,,yes,,47.04045,,,7.63017,,Ypsomed AG,,Mo-Fr 07:30-17:00,Lifetec AG,,,+41 800 122 144,,,,,,,,,,,,
11038060229,node,46.877385,7.6148507,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulhaus Stockhorn / Turnhalle,,,während Schulbetrieb,,,defibrillator,144,,,,,,node/11038060229,,,yes,,,-1,,,,,,,Schule Konolfingen,,,,,,,,,,,,,,,
11038063115,node,46.7632588,7.6284277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zurich HelpPoint Thun - Steffisburg,,,während den Öffnungszeiten verfügbar,,,defibrillator,144,,,,,,node/11038063115,,,yes,,,,,,,,,Mo-Fr: 07.30 - 12.00; 13.30 - 17.00,Zürich Versicherungs-Gesellschaft AG,,,+41800808080,,,,,,"local_knowledge, defikarte.ch",,,,,,
11038063120,node,47.0091978,7.2489917,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorfstrasse 35,,,alte Käserei,,,defibrillator,144,,,,,,node/11038063120,,,no,,,0,,,,,,24/7,Gemeindeverwaltung Kallnach,,,+4132 392 14 16,,,,,,"local_knowledge, defikarte.ch",,,,,,
11038063615,node,46.9892677,7.2345668,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mösliweg 1, Golaten",,,,,,defibrillator,144,,,,,,node/11038063615,,,no,,,0,,,,,,24/7,Gemeindeverwaltung Kallnach,,,+41323921416,,,,,,"local_knowledge, defikarte.ch",,,,,,
11038063616,node,47.016332,7.2552413,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pumpwerk,,,,,,defibrillator,144,,,,,,node/11038063616,,,no,,,0,,,,,,24/7,Gemeindeverwaltung Kallnach,,,+41 32 392 14 16,,,,,,"local_knowledge, defikarte.ch",,,,,,
11038063722,node,47.1619993,7.2859633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zurich HelpPoint Biel/Bienne,,,während den Öffnungszeiten verfügbar,,,defibrillator,144,,,,,,node/11038063722,,,yes,,,,,,,,,Mo-Fr: 07.30 - 12.00; 13.30 - 17.00,Zürich Versicherungs-Gesellschaft AG,,,+41800808080,,,,,,"local_knowledge, defikarte.ch",,,,,,
11038063728,node,46.5274204,7.6743096,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurant Balmhorn Blausee-Mitholz, Nordseite des Gebäudes",,,Neben Ladestation für Elektrofahrzeuge,,,defibrillator,144,,,,,,node/11038063728,,,no,,,,,,,,,24/7,Einwohnergemeinde Kandergrund,,,+41 33 672 13 10,,,,,,"local_knowledge, defikarte.ch",,,,,,
11038063816,node,46.5563003,7.6614726,yes,,,Kandergrund,,,,,,,41,,3716,Reckental,,,,,,,,,,,,,,,,,,,,,,"Nordseite neben Eingangstür, Altes Schulhaus Kandergrund",,,dauernd zugänglich,,,defibrillator,144,,,,,,node/11038063816,,,no,,,,,,,,,24/7,Gemeinde Kandergrund,,,+41 33 672 13 10,,,,,,"local_knowledge, defikarte.ch",,,,,,
11038063819,node,46.9280121,7.5022712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feldstrasse 42 3073 Gümligen,,,,,,defibrillator,144,,,,,,node/11038063819,,,yes,,,2,,,,,,"Mo-Th 07:30-12:00,13:00-17:00; Fr 07:30-12:00,13:00-16:00",Walo Bertschinger AG,,,+41 31 941 21 21,,,,,,,,,,,,
11038063827,node,46.9404547,7.4320042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zurich HelpPoint & Regionalsitz Bern,,,während den Öffnungszeiten verfügbar,,,defibrillator,144,,,,,,node/11038063827,,,yes,,,,,,,,,Mo-Fr: 07.30 - 12.00; 13.30 - 17.00,Zürich Versicherungs-Gesellschaft AG,,,+41800808080,,,,,,"local_knowledge, defikarte.ch",,,,,,
11038063838,node,46.985107,7.2404955,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorfstrasse,,,"Bereich Schulhaus, bei den Anschlagekasten/Eingang Zivilschutzanlage",,,defibrillator,144,,,,,,node/11038063838,,,no,,,0,,,,,,24/7,Gemeindeverwaltung Kallnach,,,+41323921416,,,,,,"local_knowledge, defikarte.ch",,,,,,
11044002705,node,47.0196887,7.2355154,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mitteldorf 19,,,,,,defibrillator,144,,,,,,node/11044002705,,,no,,,,,,,,,24/7,Gemeindeverwaltung Kallnach,,,+41323921416,,,,,,"local_knowledge, defikarte.ch",,,,,,
11046345905,node,47.0568976,7.4262797,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fassade bei Haupteingang,,,24/7,,,defibrillator,144,,,,,,node/11046345905,,,no,,,0,,,,,,24/7,Schneider Innenausbau AG,,,+41318790424,,,,,,,,,,,,
11056481605,node,47.0391951,7.4278897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gewerbestrasse 3, 3053 Lätti",,,,,,defibrillator,144,,,,,,node/11056481605,,,yes,,,1,,,,,,Mo-Fr 06:00-18:00,MORAND Transporte AG,,,+41 79 652 88 75,,,,,,"local_knowledge, defikarte.ch",,,,,,
11066366217,node,47.1218406,7.2569394,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Berom SA Portstrasse 44b 2555 Brügg, Areal Müve Biel, hinterer Bürocontainereingang, Seite Annahmeplatz Grüngut",,,während Öffnungszeiten Müve Biel zugänglich,,,defibrillator,144,,,,,,node/11066366217,,,no,,,,,,,,,Mo-Fr: 07:30-11:45 13:15-17:00 Sa: 08:00-12:00,Berom SA,,,+41 32 365 36 46,,,,,,"local_knowledge, defikarte.ch",,,,,,
11066939805,node,47.1391364,7.2142794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/11066939805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11072417605,node,46.9396036,7.7988402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lenggenweg 45, in der (zugänglichen) Tiefgarage",,,an der Wand in der Garage,,,defibrillator,144,,,,,,node/11072417605,,,no,,,,,,,,,24/7,Stockwerkeigentümer Lenggenweg,,,,,,,,,,,,,,,
11085017305,node,47.2574866,7.6580554,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Durchgang Schulhaus und Mehrzweckhalle,,,öffentlich zugänglich,,,defibrillator,144,,,,,,node/11085017305,,,no,,,,,,,,,24/7,Einwohnergemeinde Oberbipp,,,+41326362773,,,,,,"local_knowledge, defikarte.ch",,,,,,
11086298077,node,46.8115907,7.5110104,yes,,,Mühlethurnen,,,,,,,13,,3127,Schulhausweg,,,,,,,,,,,,,,,,,,,,,,Eingang Sporthalle,,,,,,defibrillator,144,,,,,,node/11086298077,,,no,,,,,,,,,24/7,Schule Mühlethurnen,,,,,,,,,,,,,,,
11086806405,node,47.0776706,7.5170534,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riedweg 27 3308 Grafenried,,,Beim Eingang Garderobe Clubhaus SC Grafenried,,,defibrillator,144,,,,,,node/11086806405,,,no,,,-1,,,,,,24/7,Sport Club Grafenried SCG,,,+41 79 476 47 85,,,,,,"local_knowledge, defikarte.ch",,,,,,
11089299105,node,47.0902683,7.3078501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empfang EG Swiss Nutrifine AG,,,während normalen Bürozeiten verfügbar,,,defibrillator,144,,,,,,node/11089299105,,,yes,,,0,,,,,,Mo -Fr 07:00-16:00,Swiss Nutrifine AG,,,+41 79 738 16 87,,,,,,"local_knowledge, defikarte.ch",,,,,,
11104763305,node,46.8942282,7.3510452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aussenwand rechts neben Eingang,,,,,,defibrillator,144,,,,,,node/11104763305,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
11108156205,node,46.7519057,7.5663835,yes,,,Thierachern,,,,,,,28,,3634,Blumensteinstrasse,,,,,,,,,,,,,,,,,,,,,,Agrola Tankstelle Thierachern,,,,,,defibrillator,144,,,,,,node/11108156205,,,no,,,,,,,,,24/7,LANDI Niesen Genossenschaft,,,,,,,,,,,,,,,
11109081053,node,46.7715785,7.5122024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/11109081053,,,no,,,,,,,Defibrillator,,,,,,,,,,,,,,,,,,
11127322405,node,46.6988837,7.8816068,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Betribsgebäude KONSAG, links neben Waschanlage",,,,,,defibrillator,144,,,,,,node/11127322405,,,no,,,,,,,,,24/7,Firma KONSAG,,,+41 79 390 15 57,,,,,,,,,,,,
11129491305,node,47.2803426,7.1728921,yes,,,Fornet-Dessous,,,,,,,46,,2717,Fromagerie,,,,,,,,,,,,,,,,,,,,,,Beside the entry door Fromagerie Amstutz,,,,,,defibrillator,144,,,,,,node/11129491305,,,no,,,0,,,,,,24/7,Fromagerie Amstutz,,,+41324849467,,,,,,"local_knowledge, defikarte.ch",,,,,,
11135736606,node,47.1540838,7.2676331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Im Haupteingang der Factory 1 unter der Treppe vis à vis vom Lift im EG,,,Während Öffnungszeiten Verfügbar,,,defibrillator,144,,,,,,node/11135736606,,,no,,,0,,,,,,Mo-Th 07:30-17:00; Fr 07:30-16:00,Südkurve Biel,,,+41325131888,,,,,,"local_knowledge, defikarte.ch",,,,,,
11147718005,node,46.9293229,7.4134326,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hauseigang,,,"Tagsüber offen verfügbar, nachts klingeln",,,defibrillator,144,,,,,,node/11147718005,,,yes,,,,,,,,,,Privat,,,+41 31 972 3537,,,,,,"local_knowledge, defikarte.ch",,,,,,
11153138777,node,46.9489638,7.4418187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bei Information im Erdgeschoss rechts,,,,,,defibrillator,144,,,,,,node/11153138777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11174761237,node,47.2046023,7.7815443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treppenhaus Bleienbachstrasse 22,,,,,,defibrillator,144,,,,,,node/11174761237,,,yes,,,,,,,,,Mo-Fr 07:30-17:30,Privat,,,+41 62 919 72 72,,,,,,,,,,,,
11174802037,node,47.2046712,7.780873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treppenhaus D Bleienbachstrasse 22,,,,,,defibrillator,144,,,,,,node/11174802037,,,yes,,,,,,,,,Mo-Fr 07:30-17:30,Privat,,,+41 62 919 72 72,,,,,,,,,,,,
11185109637,node,46.9689348,7.4636382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SBB Trüsselstrasse 2,,,nur für SBB MA zugänglich,,,defibrillator,144,,,,,,node/11185109637,,,yes,,,8,,,,,,Mo-Fr 08:00-17:00,SBB,,,+41 51 285 23 25,,,,,,"local_knowledge, defikarte.ch",,,,,,
11190935239,node,47.2045513,7.7782935,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Logistik der KADI AG,,,,,,defibrillator,144,,,,,,node/11190935239,,,no,,,,,,,,,24/7,KADI AG ,,,+41629160685,,,,,,"local_knowledge, defikarte.ch",,,,,,
11191152237,node,46.9489865,7.4472475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vor dem Eingang der Kornhausbibliothek,,,,,,defibrillator,144,,,,,,node/11191152237,,,yes,,,3,,,,,,,,,,,,,,,,,,,,,,
11191153437,node,46.9489946,7.4472457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kornhaus, Treppenhaus 2. OG",,,,,,defibrillator,144,,,,,,node/11191153437,,,no,,,2,,,,,,,,,,,,,,,,,,,,,,
11192561437,node,46.7441174,7.6429331,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ländte Hünibach,,,"Wandkasten montiert an der Buvette, Ländte Hünibach",,,defibrillator,144,,,,,,node/11192561437,,,no,,,,,,,,,24/7,Gemeindeverwaltung Hilterfingen,,,+41332446060,,,,,,"local_knowledge, defikarte.ch",,,,,,
11193128237,node,46.9648964,7.4703106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wand links vom Schalter,,,,,,defibrillator,144,,,,,,node/11193128237,,,yes,,,4,,,,,,Mo-Fr: 07:30-16:00,Kantonspolizei Bern,,,+41 31 638 64 64,,,,,,,,,,,,
11193278837,node,46.8888458,7.3666602,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Bike Park,,,"Eingangsbereich, Seite Swiss Bike Park",,,defibrillator,144,,,,,,node/11193278837,,,yes,,,0,,,,,,24/7,,,,,,,,,,,,,,,,
11193424837,node,46.6383729,7.6923716,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stationsstrasse 4, Fassade Eingang ",,,24/7,,,defibrillator,144,,,,,,node/11193424837,,,no,,,,,,,,,24/7,Strasseninspektorat Oberland West / AGVS,,,+41316364545,,,,,,"local_knowledge, defikarte.ch",,,,,,
11201889737,node,46.9932653,7.1507156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lagerhausstrasse 16, Bei Abholmarkt im EG",,,,,,defibrillator,144,,,,,,node/11201889737,,,yes,,,,,,,,,Mo-Sa 07:00-19:00,Schwab-Guillod AG,,,+41 32 312 92 24,,,,,,"local_knowledge, defikarte.ch",,,,,,
11207158537,node,46.9935454,7.1390614,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Imdustriezone 3, 3225 Müntschemier / Beim Haupteingang",,,,,,defibrillator,144,,,,,,node/11207158537,,,no,,,0,,,,,,Mo-Fr 08:00 - 17:00,Vigier Rail AG,,,+41589092800,,,,,,,,,,,,
11209515339,node,46.7395769,7.6211605,yes,,,Thun,,,,,,,37,,3604,Schulstrasse,,,,,,,,,,,,,,,,,,,,,,An der Wand montiert beim Eingang Schulgebäude,,,,,,defibrillator,144,,,,,,node/11209515339,,,no,,,0,,,,,,24/7,Primarschule Dürrenast,,,,,,,,,,,,,,,
11209540837,node,47.1071633,7.2181262,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Badeplatz Sutz,,,An Aussenwand von WC neben Bel Lago montiert/ 24 Stunden verfügbar,,,defibrillator,144,,,,,,node/11209540837,,,no,,,,,,,,,24/7,Einwohnergemeinde Sutz-Lattrigen,,,+41 32 397 12 41,,,,,,"local_knowledge, defikarte.ch",,,,,,
11212859238,node,47.142774,7.3628622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Signal AG,,,Im Gang zur Produktion,,,defibrillator,144,,,,,,node/11212859238,,,yes,,,,,,,,,Mo-Fr:07:30-17:00,Signal AG,,,+41 32 352 1111,,,,,,"local_knowledge, defikarte.ch",,,,,,
11215958637,node,47.054853,7.6275283,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bzemme Bildungszentrum Emme, Vorlehre",,,Der Defi steht 350/365Tagen ca. zur Verfügung außer er ist mit uns im Einsatz. ,,,defibrillator,144,,,,,,node/11215958637,,,no,,,-1,,,,,,24/7,Samariter Burgdorf ,,,+41 79 823 57 41,,,,,,"local_knowledge, defikarte.ch",,,,,,
11217268437,node,46.7783372,7.611703,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/11217268437,,,yes,,,0,,,,,,24/7,Bewetec AG,,,+41 58 235 14 61,,,,,,,,,,,,
11222004937,node,47.1142363,7.1957774,yes,,,Tüscherz-Alfermée,,,,,,,1,,2512,Dorfstrasse,,,,,,,,,,,,,,,,,,,,,,"Tüscherz Bahnhof, links von den Toiletten am roten Gebäude (bergseitig)",,,,,,defibrillator,144,,,,,,node/11222004937,,,no,,,,,,,,,24/7,Gemeinde Twann-Tüscherz,,,+41 32 315 03 30,,,,,,,,,,,,
11230631437,node,46.9366642,7.4299103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ärztezentrum Beaumont/Medics Labor,,,während den Öffnungszeiten verfügbar,,,defibrillator,144,,,,,,node/11230631437,,,yes,,,-1,,,,,,Mo-Fr 07:00-20:00,Privat,,,,,,,,,,,,,,,
